"ensembl","entrez","hgnc_symbol","P13555_106","P13555_109","P13555_110","P13555_116","P13555_118","P13555_119","P13555_120","P13555_210","P13555_211","P13555_212"
"ENSG00000068024",9759,"HDAC4",9.35194593325954,9.67484966785992,9.47991377927083,9.64867911014616,9.58582187780677,9.73162747908697,9.68092307754529,9.72349075321587,9.4344633139074,9.828569966561
"ENSG00000075975",23609,"MKRN2",10.2611331838116,10.1083249990411,10.0787487760322,10.085658241464,10.290808928775,10.3426653659873,10.3446479913965,10.1673760975845,10.0479607687822,10.0514135585299
"ENSG00000152926",51351,"ZNF117",9.69656844442036,9.54252539188539,9.61656783385463,9.57023064608667,9.52770521242395,9.59161076732711,9.60674836435343,9.32340638107393,9.11463205520481,9.56860838939123
"ENSG00000186897",338761,"C1QL4",11.1412257669342,11.3137974286528,11.2800722407878,10.5958823647022,10.4656319535592,10.626626639171,10.4638295740331,10.9327840171512,10.9388574503055,9.83948275411534
"ENSG00000138646",51191,"HERC5",11.4176307716905,11.4032501914145,11.2577531505351,11.1042878674826,11.3514292159398,11.2739359843227,11.3907429340065,11.3317033450524,11.2086175425652,11.285236095461
"ENSG00000134250",4853,"NOTCH2",6.30146066464113,6.26865104227841,6.29874373993708,6.12100297595645,5.97858162944044,5.70375863818237,5.87554420497904,6.10015762040144,5.89795047797851,5.60536770604755
"ENSG00000151287",93081,"TEX30",10.8143605894289,10.6820929192826,10.8873362382762,10.7348486356014,10.7313014348694,10.8339912984173,10.8598804710635,10.3879353746841,10.2732726845597,10.949197767872
"ENSG00000131979",2643,"GCH1",11.1159151450408,11.1326338533003,11.2821799679603,11.0842764690006,11.3144873828598,11.5072712752173,11.5384779719807,10.999842572004,10.8998525409932,11.0411638902598
"ENSG00000121316",79887,"PLBD1",5.52466062708532,5.50304654230017,4.93930625600087,5.80905255324823,6.18110946933323,5.43076458906773,5.53548102982822,5.63570856158434,5.41867999450969,5.45341597542655
"ENSG00000176040",344805,"TMPRSS7",7.0126183125476,6.93735173031764,7.26630034112606,7.471251144021,7.26176854763208,6.76781281840427,7.40126367703733,7.46725708431147,7.61718534039383,7.40901819402282
"ENSG00000137266",63027,"SLC22A23",5.60801326876901,5.08409300646659,4.93930625600087,5.25202291813291,5.26100236490234,5.31917690005135,4.92789986858822,5.48980922821612,5.55073370886971,5.32086016823607
"ENSG00000013293",57709,"SLC7A14",6.64621076709691,6.95422766422257,7.02046414277786,6.97224894708175,6.86921786368632,6.5879598411315,6.59084755691502,7.14094272281739,7.30062367856344,7.1688605791181
"ENSG00000093072",51816,"CECR1",9.92201058471227,9.71156322556319,9.61990686199276,10.2354701849537,10.1847132082254,9.94803639789041,9.89760044433407,9.82044333993325,9.66337655706963,10.5844358579845
"ENSG00000159593",8883,"NAE1",11.0325740126231,10.8637034721199,10.7973523299328,10.7131190379051,10.9405371666291,10.9297417856993,10.9538586297292,10.67561112541,10.5720341339217,10.8540433357252
"ENSG00000140044",122953,"JDP2",10.681654267498,10.7041132517255,10.3778099080056,10.340450794071,10.546211503302,10.6576688182788,10.6614488787254,10.471889769866,10.3596644932045,10.38505779992
"ENSG00000008056",6853,"SYN1",10.7002646045948,10.62038734523,10.726364556558,11.1512120317509,10.8638047937017,10.6210123937878,10.6699950446325,10.8317854264559,10.868207741652,11.288651445234
"ENSG00000207501",101954266,"RNVU1-14",4.33057497578978,4.33057497578978,4.33057497578978,5.47515057690024,4.66451533263707,4.33057497578978,4.63083304763756,4.77880194166747,5.07345255402583,5.98715234254368
"ENSG00000118557",83449,"PMFBP1",9.94847909009027,9.99973247851134,10.0418944464966,9.59761115488186,9.74183901412321,9.81663332636765,9.87223144188843,9.79522033752742,9.58147976466283,9.51514918337532
"ENSG00000249889",NA,"ALG1L11P",11.0279289295016,11.0765339518356,10.9720345278232,10.7713542536668,10.9712124429223,11.0449083104026,11.0658294883817,10.7306789040407,10.6268106510139,10.6496413597323
"ENSG00000144741",115286,"SLC25A26",5.1539313635356,5.38475506748666,5.52286767073548,5.47515057690024,5.26100236490234,4.83207515309658,4.75444462058805,4.77880194166747,5.37016909039387,5.27181221872882
"ENSG00000113070",1839,"HBEGF",10.6457201350306,10.9885665342575,10.7855133809885,10.7005535378982,10.6254961851271,10.6466588671114,10.467399824977,10.6424160656844,10.7109066640884,10.5219583772415
"ENSG00000154914",124739,"USP43",9.67096299034085,9.40280674118556,9.91176225087266,9.71684758442523,10.0975440365884,10.0618386830182,10.2347629360753,9.50944646492289,9.03275745507704,10.3807964179884
"ENSG00000151729",291,"SLC25A4",6.522728792761,6.86768104956372,6.33389237685713,6.63276479917843,6.76922573233656,6.50858758338011,6.59084755691502,6.80737668717076,6.71569868181743,6.71981365019453
"ENSG00000140526",11057,"ABHD2",7.30147724630562,7.11247537701299,6.8902951226294,7.79160673727087,7.34226197030905,6.89616786497117,7.37836172170269,7.59101959772145,8.13414348815976,7.83122472857591
"ENSG00000013441",1195,"CLK1",9.59549211033294,9.65487978834217,9.47991377927083,9.27749444821208,9.24033313871664,9.44416306460373,9.34846916010646,9.63739574462513,9.34768129728037,9.26743775274094
"ENSG00000214900",283551,"C14orf182",10.55176104057,10.4235591830017,10.1794581539412,10.3947650481223,10.3470768889166,10.3178917770349,10.451263626152,10.5948034277639,10.4758464998582,10.3341731591535
"ENSG00000188580",154215,"NKAIN2",9.6549766005448,9.65236398032431,9.84200789311629,9.94356086404991,9.99407589323868,9.67637606632684,9.73674318017112,9.78404492958866,9.87769137832447,10.1233301826085
"ENSG00000184697",9074,"CLDN6",8.67797653378452,8.48843296452614,8.53839654183095,8.65506519217986,9.03202294815664,9.22463041681067,9.27084849550529,8.42829149631491,8.23729842781469,9.22761856357256
"ENSG00000264482",100616239,"MIR4705",10.0125991137848,10.2810660988134,10.3215256817144,10.0163596425971,9.81827349350107,9.84966400345554,9.70834896625527,10.2532187116966,10.3986638882278,9.8943365604821
"ENSG00000167011",375607,"NAT16",12.7722077008721,12.6655602905392,12.9860029947541,12.5766120670502,12.9702805446212,13.008238557736,12.9402527685669,12.5990617510664,12.5549379262972,12.8336087257761
"ENSG00000184828",201501,"ZBTB7C",6.27931288773088,6.47626170667088,6.06415098863901,6.59546506542831,6.64504556899818,6.42408580321599,6.6179429806715,6.58081797829401,6.36139568354061,7.56926738112099
"ENSG00000060982",586,"BCAT1",9.96963254026835,9.80738834478688,9.90082591989206,9.80364867466985,9.99100772635319,9.97293836766331,9.9354806659353,9.73348483981159,9.69221272088155,9.9209999957414
"ENSG00000133805",100130460,"AMPD3",10.4066161304827,10.5287602297013,10.7139257540715,10.2951980127372,10.3350301250726,10.4842210940217,10.4312932132889,10.4067876333789,10.2332950019163,10.2231117238091
"ENSG00000197937",84671,"ZNF347",4.81020568041892,4.86638489070362,4.33057497578978,4.82904109448525,4.33057497578978,4.33057497578978,4.33057497578978,4.64815398230621,4.66572829409432,4.88035503537441
"ENSG00000135953",84804,"MFSD9",8.82832095493163,8.75128273037158,8.60069139341633,8.51818728591376,8.58317517921945,8.73498220729766,8.59079923985091,8.60603293271051,8.20552035545283,9.02931202838139
"ENSG00000139370",121260,"SLC15A4",10.1769042281017,10.013517406439,9.86751007310264,10.1238114594427,10.1793326150072,10.2598217845226,10.3744289656758,9.93312582154183,9.80387424499663,10.1697676761625
"ENSG00000025434",10062,"NR1H3",8.72091434867825,8.59731774624996,6.93507511376932,6.59546506542831,8.7561263550871,9.08463829632725,7.92627913738804,7.59840559418296,7.6805434531634,6.57187834277689
"ENSG00000214021",26140,"TTLL3",11.3146067887672,11.3034179431018,11.6711890522818,11.1411738713227,11.3114169926225,11.2803606446973,11.2070427351727,11.0913683698643,10.8774396958264,11.1402745810409
"ENSG00000180938",137209,"ZNF572",6.97351662608595,6.90296138922208,7.47519505326399,8.27908614756757,7.36168134120105,7.33767730855533,7.16237682643545,6.46807033684499,6.27724143156544,8.28086535288754
"ENSG00000138835",5998,"RGS3",5.91836947952916,6.21097511277071,6.64105908423342,6.0648542541008,6.41455831597782,6.40207088591542,6.05564984534239,5.6011683052249,6.27724143156544,6.29380983231595
"ENSG00000199990",56664,"VTRNA1-1",11.5819150007847,11.3122054377895,11.2895328543814,11.174870998293,11.5421377152296,11.508487946202,11.6751825686248,11.4204293081255,11.1606150774381,11.5557056014158
"ENSG00000183044",18,"ABAT",8.06422323271594,7.77786631068473,8.01471961144008,8.69793626675621,8.29457366386981,7.7326744631276,7.98260671540933,8.40757403273671,8.68369650768626,8.97089710732327
"ENSG00000164330",1879,"EBF1",7.81923925578145,7.76853034937486,7.41417113612778,8.3879772905668,7.88684158994508,7.7326744631276,7.64406635342012,8.06497164076062,8.48222699111827,8.28544994742359
"ENSG00000227825",121456,"SLC9A7P1",4.33057497578978,4.71053199576477,4.33057497578978,6.09325372553309,5.315401014419,4.94326711770608,4.75444462058805,4.33057497578978,4.33057497578978,6.40521205073128
"ENSG00000162989",3760,"KCNJ3",10.6826397688729,10.6152316405805,10.86922220471,10.4508639889309,10.614575554367,10.7633787818723,10.8605593835482,10.4274495295427,10.3269522486605,10.6469825168927
"ENSG00000170955",112464,"PRKCDBP",11.6215057864616,11.369969474508,11.515069196957,11.4238447299443,11.6674973672913,11.6151184823632,11.4892858652463,11.187761547077,11.0229432608765,11.7194458531824
"ENSG00000111907",7164,"TPD52L1",6.54109285687762,6.4022853683921,6.187000201796,7.43071209686867,7.38083505444332,7.31525097047627,6.79360506124777,6.53367910090377,6.49656355131299,7.53864375643788
"ENSG00000168938",5480,"PPIC",10.9441206824928,10.9212329189714,10.6270351077409,10.3803925614876,10.599549254145,10.6966229120576,10.6090802961885,10.7004399386387,10.6815005460206,10.4606945006118
"ENSG00000127241",5648,"MASP1",5.08384922574117,4.33057497578978,4.76259711294854,5.47515057690024,4.80179550786164,5.19077974789163,5.11665755422071,4.64815398230621,4.33057497578978,5.10351687046917
"ENSG00000153250",5937,"RBMS1",9.50473972272518,9.45571985573046,9.62656179333668,9.17817287672082,9.37831081428759,9.44670603933511,9.35619868879909,9.40698935617083,9.06253612160896,9.21569429892143
"ENSG00000121769",2170,"FABP3",6.08636266943856,6.05377817311011,6.91286881953286,6.12100297595645,5.62542031032689,5.62069244384807,5.4293193587106,5.63570856158434,5.7033332994528,5.32086016823607
"ENSG00000179981",10194,"TSHZ1",5.1539313635356,5.31929181001909,5.28283831555634,5.5693428452364,5.315401014419,5.19077974789163,5.26535123602001,5.40772933831137,5.46475892294492,5.16383819172833
"ENSG00000133958",57578,"UNC79",13.3752795262515,13.5028020815138,13.7862621440652,13.4537752165499,13.39428950979,13.5886279599584,13.7945924205156,13.5078019370718,13.5115618037455,13.2146036748965
"ENSG00000109705",579,"NKX3-2",9.81997883314429,9.75676332266801,9.89256887196503,9.87809508297946,10.1003938602086,10.1962971314228,10.1900815851335,9.44601649271098,9.3257570703527,10.1258789246203
"ENSG00000196639",3269,"HRH1",9.11236002644192,9.07465617049745,8.96383662059618,8.89128355571337,9.16604581187569,9.10088269307803,9.06687952461042,9.038881975304,8.85012916809304,8.87098102603206
"ENSG00000107105",1993,"ELAVL2",8.10026295014217,8.63865854350625,7.93067376227226,7.46122549588114,7.88684158994508,8.13286251282562,8.16166675080691,8.25349791002552,8.21619172550586,7.39194051283963
"ENSG00000143324",9213,"XPR1",7.96341156689296,8.06352280023453,8.02488512538018,8.12387542342192,7.88684158994508,7.92860165371382,8.07023046271311,8.27196970368267,8.39579938826793,8.21508852533867
"ENSG00000109854",10553,"HTATIP2",10.6517716762906,10.7186088851305,10.8105560138088,10.6611060692897,10.6568030524321,10.7613387600735,10.8136495727876,10.5828807955403,10.5183176774131,10.6628625417558
"ENSG00000095203",54566,"EPB41L4B",9.29632761597619,9.68964752561591,9.87870113552806,9.95771369671723,9.62594375358871,9.3440438460722,9.47276513485378,9.71005656425201,10.1677529843903,9.13694649665041
"ENSG00000160961",84449,"ZNF333",5.1539313635356,4.98495933069681,5.28283831555634,6.20066739988657,5.62542031032689,5.25750113319982,5.3511631945985,5.44966713376282,5.37016909039387,6.21369817828672
"ENSG00000165406",220972,"MARCH8",7.29100533528656,7.34587203510284,6.93507511376932,8.46453493771966,8.04403944145091,7.38147958331407,7.58551354769525,7.82901722688352,8.05901019184544,8.92474138323183
"ENSG00000182103",220382,"FAM181B",5.27718777135377,5.55712035477005,4.93930625600087,5.84431609148128,4.90643818311714,4.68607714955073,4.92789986858822,5.21664631009443,5.59106292500595,5.27181221872882
"ENSG00000180139",100132116,"ACTA2-AS1",11.9638776204455,12.1859891374994,12.0916409144631,12.839117565931,12.4704584487721,12.1250092032635,11.8788915036245,12.1004587131618,12.2337780724212,12.8888449451491
"ENSG00000102804",8848,"TSC22D1",10.0993072622067,9.86066017218226,10.3008796150713,10.628310142138,10.5669601237183,10.0026093347731,10.4063999555873,10.5865598068094,10.5976524910425,10.928182717687
"ENSG00000120868",317,"APAF1",8.6898147562032,8.44828215066707,8.24937190135437,9.43001841820958,9.52558562337891,8.49517430869816,8.78682004900734,9.20143396678923,9.19478861058087,9.29262835241673
"ENSG00000167555",84436,"ZNF528",10.2398632621904,10.3997676160028,10.1241178966014,10.1190971588864,10.0716389097922,10.3011363926576,10.1078222446853,10.2251685510847,10.1975490908317,9.93414901084883
"ENSG00000073605",55876,"GSDMB",9.50250770973999,9.39680568432767,9.62987776762309,9.44013888002049,9.38065841736873,9.27129655533158,9.51480249366409,9.49384890688107,9.3952387370147,9.49359230301428
"ENSG00000148444",23412,"COMMD3",10.2141908214432,10.2464673997897,10.0956302723575,10.3498699816143,10.233554306438,9.90061662485691,10.121484534164,10.3155138665649,10.3787050424051,10.3743806400396
"ENSG00000126217",23263,"MCF2L",9.10942804106508,8.6985195574397,8.90477339082027,9.18119407198746,9.06744629910203,8.85484782763908,8.99191555492126,9.45611341696821,9.40920501559308,9.44336534171021
"ENSG00000137628",55601,"DDX60",9.9402597706227,9.80058875826024,9.80141859514667,9.92926769719779,9.95681973163272,9.84581710185244,9.93289995555636,9.76468313857455,9.7111211535571,10.0581017072195
"ENSG00000137877",51332,"SPTBN5",10.0588842691582,10.0056564527462,10.3358040323951,9.79184622933878,9.92983496600456,10.105923081913,10.0205840196604,9.94464136082812,9.87601694712764,9.77760295352285
"ENSG00000144834",29114,"TAGLN3",7.78264360644204,8.00128262369187,7.91981044056684,10.2149981622815,9.62989516891117,9.07808883287482,9.1336381347579,8.50829033247295,8.56373894643047,10.5093265927271
"ENSG00000117289",10628,"TXNIP",4.67050226832838,4.33057497578978,4.33057497578978,4.82904109448525,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.66572829409432,4.33057497578978
"ENSG00000202270",767590,"SNORD114-12",6.57706907536306,6.05377817311011,6.29874373993708,7.56776534041989,7.40908355381581,7.17254799776237,7.12595751975493,6.14439310433836,6.45936161249345,7.24725355268345
"ENSG00000166833",89797,"NAV2",7.74507897658389,8.48276552915644,7.02046414277786,7.12122361984973,6.90991508038179,6.6628336167162,6.6575762869025,8.9212671050348,8.8872267615282,6.58743599758441
"ENSG00000107282",320,"APBA1",10.2358399840639,10.054098527184,10.3619516146179,10.2001952590487,10.3081675674812,10.3317073928207,10.3112618441979,9.87563118579103,9.79504023290617,10.4300895457141
"ENSG00000177951",51272,"BET1L",8.29926633136119,8.6936253694464,8.25800162409007,8.59280974009122,8.57498284862318,7.84570225721668,8.07494410304749,8.77712663037531,9.05366706820149,8.70332111063072
"ENSG00000188674",389073,"C2orf80",9.41976103295003,9.40878289553742,9.90630445731233,9.52102572114307,9.59797619047206,9.454308135017,9.64667778702365,9.19421083607106,9.10607934085055,9.51709299706801
"ENSG00000160051",55721,"IQCC",12.2313165862123,12.2634071531265,12.4163248684237,12.2327498068285,12.1963164612461,12.1126617996728,12.1385276789554,12.1454187250884,12.1672508345221,12.2952953115622
"ENSG00000078403",8028,"MLLT10",7.81199521297683,7.99330798467013,8.16926675774572,7.8539268285789,7.79767439766129,7.99301059437654,7.91052218300749,7.74521403319229,7.65711556271977,8.01406763475621
"ENSG00000104967",4858,"NOVA2",9.65095213549121,10.1534889026042,9.47254389790332,9.54231966333274,9.49557917140004,9.454308135017,9.47985710994213,9.65853253267957,9.85066421556551,8.77990102060081
"ENSG00000213523",10011,"SRA1",11.5579504925784,11.3351190944621,11.6246068752768,11.1839261298385,11.4668656285211,11.4814812371895,11.4057045943305,11.0685324448244,10.9969966299726,11.3645128237564
"ENSG00000253661",100192378,"ZFHX4-AS1",6.67947782865486,7.00364270010138,6.93507511376932,8.91326619226927,7.67191732910471,7.86113886286058,7.51048373894241,7.28627581304845,7.95437870542164,9.53830360571582
"ENSG00000232795",NA,"SCAND3P1",9.52247240522798,9.13721249045491,8.98472656150773,9.20810318494529,9.2735622867549,9.35220606362741,9.43129439136507,9.3839016951043,9.2266938367585,9.44131937016779
"ENSG00000120555",NA,"SEPT7P9",11.8636085333133,11.8547443652107,12.0686254726259,11.9224114743408,11.9213816872749,11.8487156972969,12.038588014047,11.9825650517747,11.8884410390539,12.1133886152632
"ENSG00000006634",10926,"DBF4",10.7537593063868,11.0365990869851,10.7139257540715,10.5902169256183,10.6645247253816,10.7745476146186,10.7366003115303,10.7198322686961,10.755287794636,10.4707534982081
"ENSG00000235890",54082,"TSPEAR-AS1",13.3115770555022,13.448948789968,13.1942377127741,13.4236740350027,13.5170355578518,13.255248069947,13.3393926121467,13.2718888008544,13.2089350355761,13.6380048531168
"ENSG00000166006",3747,"KCNC2",11.6570340316212,11.6977815279221,11.5186491199349,11.5920031044671,11.6617225987145,11.7467278180296,11.6863298794069,11.5362308188849,11.4931456849287,11.5027751267068
"ENSG00000144847",152404,"IGSF11",4.33057497578978,4.33057497578978,4.33057497578978,4.68391578200042,4.33057497578978,4.83207515309658,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978
"ENSG00000163430",11167,"FSTL1",6.00534280080557,7.14205735712334,6.14740543636066,7.53949897229192,6.47146428329979,6.40207088591542,5.53548102982822,7.19109446546629,6.80585490130617,5.98715234254368
"ENSG00000141441",64762,"GAREM",10.5398457189098,10.5218887801694,10.2327526174604,10.3007594368934,10.3872990621452,10.4655461090419,10.5164768905001,10.2624488007227,10.158141802747,10.2337840374957
"ENSG00000070182",6710,"SPTB",6.03296354682326,5.31929181001909,7.67008865563683,8.04612403405031,7.33245027056989,6.98506720149305,6.68335803176424,4.96196522107549,5.07345255402583,7.88070590308389
"ENSG00000168003",6520,"SLC3A2",10.219633661973,9.45283068558065,10.3479310891482,10.1175222935753,10.0378457541898,10.3289548387255,10.2452003409981,9.42971272459826,9.1203057519779,10.2266779458797
"ENSG00000259207",3690,"ITGB3",5.00582285912278,5.38475506748666,5.18529622415279,5.03209247546797,4.99408455497058,5.03632149234958,4.92789986858822,5.26862512278149,4.90851164935756,5.41135023138841
"ENSG00000147119",56548,"CHST7",7.47769609768679,7.06688062419286,7.51928536577842,8.36685156427199,8.29956077314749,8.23682856703585,8.07964222157474,7.28627581304845,6.95700574299979,8.31713728767089
"ENSG00000169247",79628,"SH3TC2",7.60934992572536,6.98736806437795,7.49004584349488,7.4511278223609,7.56759516794105,7.18501512583149,7.37836172170269,7.25839808445906,7.16204950927717,7.43425115655542
"ENSG00000109790",51088,"KLHL5",8.29926633136119,8.04049994546919,8.36569400686566,8.32364143393298,8.45061446656588,8.61329418419319,8.53730556519046,8.6595351392519,8.56373894643047,8.54053318381834
"ENSG00000146006",26045,"LRRTM2",9.68283745559743,9.66240096376443,9.74749419492441,9.31097481379771,9.50206195358388,9.59848709761018,9.59862795226923,9.48006110759234,9.3257570703527,9.51903419134676
"ENSG00000078295",108,"ADCY2",8.52332773751191,8.23544705775027,8.01471961144008,8.39842444112073,8.70826574823577,8.83555180970426,8.85120467988698,8.21582276476285,7.94797790457164,8.67569768368003
"ENSG00000166965",91433,"RCCD1",8.47850145291575,8.76067121273883,8.80256236347743,8.91326619226927,8.82332738301684,8.59962269846542,8.89965472999686,8.85864337692717,9.17311864739492,9.12933809429039
"ENSG00000100580",283578,"TMED8",4.33057497578978,4.33057497578978,4.76259711294854,4.82904109448525,4.66451533263707,4.94326711770608,5.16949691998761,4.64815398230621,4.80349957968967,5.32086016823607
"ENSG00000182173",283989,"TSEN54",10.9192530122696,11.0661812142327,10.6565841410061,10.5084711932046,10.7898373311196,10.8675680764667,10.8296874661882,11.0332491197715,10.8949019195764,10.4197418345861
"ENSG00000139613",6601,"SMARCC2",11.3404365068727,11.3957535313938,11.169416417589,11.112215334482,11.3816050521619,11.4968879299341,11.5983097288417,11.3006857797974,11.006207652847,11.3262501198088
"ENSG00000260230",23732,"FRRS1L",10.1081382842428,9.92875837350043,10.2500885006749,10.5719364970979,10.4612052584992,10.1393026238642,10.4700717245947,10.4837758733771,10.6553909706659,10.7855879242042
"ENSG00000234769",102466751,"WASH4P",8.12961609770086,7.95275108736073,7.91981044056684,8.56063898413518,8.44612737983261,7.4239540303617,7.85120553718918,8.19176143457401,8.56790336727973,8.9276699311708
"ENSG00000144843",141,"ADPRH",10.1183732384275,10.0617004074925,10.1817185338339,10.3921625009359,10.3779354569353,10.0815983527965,10.2750484516561,10.2954211361917,10.2161945928201,10.8339236087134
"ENSG00000143248",8490,"RGS5",8.00839647681891,7.74014793137669,7.93067376227226,7.57706295471194,7.5423852322351,7.50523288690552,7.67557724181171,7.61306268443762,7.52514948715463,7.96908388980816
"ENSG00000187123",130574,"LYPD6",9.9402597706227,10.054098527184,10.0091737289644,9.65737862950074,9.46050277819944,9.41068919361934,9.54385375205932,10.1673760975845,10.2922259149522,9.47170790785042
"ENSG00000214189",NA,"ZNF788",12.217785010121,11.6873803470678,12.4653774787672,12.2981435769675,12.4917712493737,12.6055956228862,12.5035321819072,11.6561696798334,11.2086175425652,12.7346254912664
"ENSG00000215612",3166,"HMX1",4.91667051133938,4.98495933069681,4.93930625600087,5.5693428452364,4.90643818311714,4.83207515309658,5.16949691998761,5.03511598814263,5.26428353756215,5.49367925421877
"ENSG00000124194",78997,"GDAP1L1",7.8478514868239,7.57834370732814,7.7336551861031,8.15506215419272,8.53330438936472,8.0275737633238,7.8064559436959,7.76499725427746,7.74858713138393,8.73711952081582
"ENSG00000138670",153020,"RASGEF1B",9.11528604952961,9.67732655475118,9.93606977513581,9.90024902215329,9.38065841736873,9.26554534963039,9.11324945639176,9.45208313708605,9.92380273673306,9.63275812750388
"ENSG00000205302",6643,"SNX2",7.50502944863254,7.72090559282834,7.15822528316163,8.32364143393298,7.64851743612138,7.75766428663421,7.8064559436959,8.04359767481259,7.6805434531634,8.29911624407203
"ENSG00000126861",101927057,"OMG",12.1193341753041,12.0828647349876,11.7959151093314,11.6719446776596,11.7859292083972,11.9724602692228,11.9857404153551,11.9593457850291,11.8696404254183,11.620830786651
"ENSG00000183770",668,"FOXL2",8.11794716268593,7.67162394645322,7.63053137640372,7.96388769758416,7.90007634323712,8.18884405059755,8.20097756426584,7.98311133525411,7.5926740699576,8.1103738029311
"ENSG00000138115",1558,"CYP2C8",7.98286500638424,9.00136225108651,8.5524754957422,8.51339191918761,8.48163680027514,8.30591513047708,7.57216536861894,8.95015556622032,8.8872267615282,6.96268008763361
"ENSG00000148154",7357,"UGCG",5.21796471576581,5.83290441584397,6.02026690898822,6.41313615519938,6.82726478704498,6.44573201519287,6.03458461144422,5.82219946670097,6.03807265202381,6.92710103871097
"ENSG00000164761",4982,"TNFRSF11B",9.58075818252439,9.43829725747818,9.69780649784705,9.22283813411282,9.3232318392882,9.26266110785183,9.18880304417674,9.43584828585203,9.397575876157,9.23472599415819
"ENSG00000213186",286827,"TRIM59",6.66294805527206,6.52334078491495,6.93507511376932,6.57641357411942,6.54366660442083,6.52888459803241,6.60446456054358,6.48478410150455,6.44035379748791,6.50774125828124
"ENSG00000167578",53916,"RAB4B",9.00285210083488,8.67388007030929,9.50541540638491,10.1716440436094,9.56739596091717,9.34949046195145,9.05979331000318,8.30373231732697,8.37692026334728,10.723007751705
"ENSG00000114378",3373,"HYAL1",9.47089084539968,9.18327946675302,8.96383662059618,9.17817287672082,9.28614124226771,9.57078263815698,9.46026952965132,9.10201025268502,9.06253612160896,9.48567275781162
"ENSG00000133789",23075,"SWAP70",6.44657900620466,6.93735173031764,6.86734097489015,6.78880131096695,6.43380602522757,6.62592447829458,5.87554420497904,6.62633194802575,7.17321337600046,6.3691458943688
"ENSG00000177383",64110,"MAGEF1",11.220715987594,11.2594854131172,11.3984698315583,11.0183079722208,11.0755236084117,11.1562209040712,11.2753302506713,11.1590198181194,11.1230058409447,11.0235071177516
"ENSG00000142149",30811,"HUNK",6.81973710263742,6.5687874578432,6.93507511376932,7.50090627721577,7.25137238746229,6.8010600524437,7.12595751975493,7.40103789428556,7.72626709453617,7.65020931165798
"ENSG00000109084",27346,"TMEM97",4.67050226832838,4.71053199576477,4.33057497578978,4.82904109448525,4.33057497578978,4.33057497578978,4.33057497578978,4.64815398230621,4.33057497578978,4.33057497578978
"ENSG00000229645",79686,"LINC00341",10.0141661349063,9.90782122758587,10.1543572436395,9.96823787284689,9.9169593125389,10.0978603538736,9.95976969269009,9.912749576922,9.68457932513542,10.029800558556
"ENSG00000254087",4067,"LYN",9.83424426043067,10.1658853355445,10.1839753756375,9.99764577374042,10.0918274338853,10.0197817660328,9.89892336630052,9.87863608749713,10.0300051617388,10.1220541199814
"ENSG00000184788",340562,"SATL1",5.27718777135377,5.31929181001909,6.02026690898822,6.29951928739932,6.00584654457239,5.43076458906773,5.3511631945985,5.44966713376282,5.7382528800437,6.05967739383424
"ENSG00000131459",9945,"GFPT2",11.0624078251066,11.2824321942588,11.2230648783441,10.8417052925624,10.6035716001845,10.6333350118245,10.4912705569195,11.0319006255738,11.1763407701008,10.3175479796733
"ENSG00000203817",NA,"FAM72C",8.5710703919592,8.38282329634155,8.8602410988481,8.60187043447841,8.71200449374077,8.89267967522246,8.74026588367957,8.63124900673646,8.31378525905501,8.67917981520671
"ENSG00000151150",288,"ANK3",6.08636266943856,6.90296138922208,5.92729698891236,5.80905255324823,6.27106946588286,6.01522858824293,6.09670486601545,7.62756924687899,7.26984689037081,6.12807287737411
"ENSG00000138735",8654,"PDE5A",9.34946389364327,9.43829725747818,8.89376898416461,9.98215164479074,9.36176955134475,8.89640866862873,9.52340796618706,9.85899130571014,10.1456896731814,10.2814270283095
"ENSG00000141452",29919,"C18orf8",9.25448429022395,9.01710595768972,9.3612126005578,9.61557995061883,9.45159856815917,9.14541493060072,9.47631548717938,9.63562026939401,9.76096829405619,9.85031353635951
"ENSG00000215089",NA,"KRT18P11",5.00582285912278,5.31929181001909,5.18529622415279,4.68391578200042,4.99408455497058,5.03632149234958,4.33057497578978,5.03511598814263,5.20581845776957,4.88035503537441
"ENSG00000139641",23344,"ESYT1",12.2910085626677,12.3024171839271,12.5029109279223,12.0891262682045,12.241537439746,12.3142974456632,12.3063735011189,12.0190917496026,11.8582413141766,12.2519234870771
"ENSG00000198056",5557,"PRIM1",7.8549154015488,8.28844727639601,8.06483755608379,8.42931640454344,8.36761497945678,8.20702752698405,8.35598270879544,8.28566868293209,7.92860098692556,8.15117535199573
"ENSG00000237248",100499405,"LINC00987",11.2193585124219,10.92956396306,11.3430116383329,11.1208855204418,11.1063222190362,11.0263411751759,10.9397930373498,10.9320612908033,10.9885012068872,11.4148689023107
"ENSG00000118689",2309,"FOXO3",5.52466062708532,5.1707204069151,5.18529622415279,5.18567278010657,5.1397380760095,4.94326711770608,4.84878597012825,4.96196522107549,5.07345255402583,5.45341597542655
"ENSG00000162551",249,"ALPL",11.2193585124219,11.0905326329119,10.9336631584033,11.0971157044715,11.0892134510185,11.2508581779345,11.2661366294569,10.9712830717572,10.6057551795501,11.2714932538851
