"Node1","Sign","Node2","Weight"
"Perturbation",-1,"NBR1",0
"Perturbation",-1,"NCAM1",0
"Perturbation",-1,"NCAPH2",0
"Perturbation",-1,"NCBP1",0
"Perturbation",-1,"NCBP1_NCBP2",0
"Perturbation",-1,"NCF1",0
"Perturbation",-1,"NCK1",0
"Perturbation",-1,"NCK2",0
"Perturbation",-1,"NCKAP1",0
"Perturbation",-1,"NCL",0
"Perturbation",-1,"NCOA1",40
"Perturbation",-1,"NCOA2",40
"Perturbation",-1,"NCOA3",40
"Perturbation",-1,"NCOA4",0
"Perturbation",-1,"NCOR1",40
"Perturbation",-1,"NCOR2",40
"Perturbation",-1,"NCOR2_RBPJ",0
"Perturbation",-1,"NCR3LG1",0
"Perturbation",-1,"NCS1",0
"Perturbation",-1,"NCSTN",0
"Perturbation",-1,"NDEL1",0
"Perturbation",-1,"NDFIP1",0
"Perturbation",-1,"NDFIP2",0
"Perturbation",-1,"NDN",0
"Perturbation",-1,"NDP",0
"Perturbation",-1,"NDRG1",0
"Perturbation",-1,"NEB",0
"Perturbation",-1,"NECAP1",0
"Perturbation",-1,"NECTIN3",0
"Perturbation",-1,"NEDD1",0
"Perturbation",-1,"NEDD4",0
"Perturbation",-1,"NEDD4L",0
"Perturbation",-1,"NEDD8",0
"Perturbation",-1,"NEDD9",0
"Perturbation",-1,"NEK1",0
"Perturbation",-1,"NEK10",0
"Perturbation",-1,"NEK11",0
"Perturbation",-1,"NEK2",0
"Perturbation",-1,"NEK3",0
"Perturbation",-1,"NEK5",0
"Perturbation",-1,"NEK6",0
"Perturbation",-1,"NEK7",0
"Perturbation",-1,"NEK9",0
"Perturbation",-1,"NELFA_NELFB_NELFCD_NELFE",0
"Perturbation",-1,"NEO1",0
"Perturbation",-1,"NET1",0
"Perturbation",-1,"NEU1",0
"Perturbation",-1,"NEURL1",0
"Perturbation",-1,"NEUROD1",60
"Perturbation",-1,"NF1",0
"Perturbation",-1,"NF2",0
"Perturbation",-1,"NFASC",0
"Perturbation",-1,"NFAT5",40
"Perturbation",-1,"NFATC2",40
"Perturbation",-1,"NFE2L2",40
"Perturbation",-1,"NFIB",0
"Perturbation",-1,"NFIX_PRKCQ",0
"Perturbation",-1,"NFKB1",40
"Perturbation",-1,"NFKB1_RELA",0
"Perturbation",-1,"NFKB2",40
"Perturbation",-1,"NFKBIA",0
"Perturbation",-1,"NFKBIB",0
"Perturbation",-1,"NFKBIE",0
"Perturbation",-1,"NFKBIZ",0
"Perturbation",-1,"NFX1",0
"Perturbation",-1,"NFYA",40
"Perturbation",-1,"NFYA_NFYB_NFYC",0
"Perturbation",-1,"NGEF",0
"Perturbation",-1,"NGF",0
"Perturbation",-1,"NGLY1",0
"Perturbation",-1,"NHEJ1",0
"Perturbation",-1,"NHERF1",0
"Perturbation",-1,"NHERF2",0
"Perturbation",-1,"NHERF4",0
"Perturbation",-1,"NHLRC1",0
"Perturbation",-1,"NHP2",0
"Perturbation",-1,"NHS",0
"Perturbation",-1,"NIBAN2",0
"Perturbation",-1,"NID1",0
"Perturbation",-1,"NIM1K",0
"Perturbation",-1,"NIN",0
"Perturbation",-1,"NIPBL",0
"Perturbation",-1,"NIPSNAP1",0
"Perturbation",-1,"NKD1",0
"Perturbation",-1,"NKIRAS1",0
"Perturbation",-1,"NKIRAS2",0
"Perturbation",-1,"NKRF",0
"Perturbation",-1,"NKX3_1",40
"Perturbation",-1,"NLGN1",0
"Perturbation",-1,"NLGN2",0
"Perturbation",-1,"NLGN3",0
"Perturbation",-1,"NLGN4X",0
"Perturbation",-1,"NLGN4Y",0
"Perturbation",-1,"NLK",0
"Perturbation",-1,"NLRC4",0
"Perturbation",-1,"NLRP1",0
"Perturbation",-1,"NLRX1",0
"Perturbation",-1,"NMB",0
"Perturbation",-1,"NMBR",0
"Perturbation",-1,"NME1",0
"Perturbation",-1,"NME2",0
"Perturbation",-1,"NMI",0
"Perturbation",-1,"NMS",0
"Perturbation",-1,"NMU",0
"Perturbation",-1,"NMUR1",0
"Perturbation",-1,"NMUR2",0
"Perturbation",-1,"NOD1",0
"Perturbation",-1,"NOD1_RIPK2",0
"Perturbation",-1,"NOD2",0
"Perturbation",-1,"NODAL",0
"Perturbation",-1,"NOG",0
"Perturbation",-1,"NOL3",0
"Perturbation",-1,"NOLC1",0
"Perturbation",-1,"NONO",0
"Perturbation",-1,"NOP10",0
"Perturbation",-1,"NOS1",0
"Perturbation",-1,"NOSIP",0
"Perturbation",-1,"NOTCH1",40
"Perturbation",-1,"NOTCH1_RBPJ",0
"Perturbation",-1,"NOTCH2",0
"Perturbation",-1,"NOTCH3",0
"Perturbation",-1,"NOTCH4",0
"Perturbation",-1,"NOXA1",0
"Perturbation",-1,"NOXO1",0
"Perturbation",-1,"NPAS2",0
"Perturbation",-1,"NPAT",0
"Perturbation",-1,"NPB",0
"Perturbation",-1,"NPBWR1",0
"Perturbation",-1,"NPFF",0
"Perturbation",-1,"NPFFR1",0
"Perturbation",-1,"NPFFR2",0
"Perturbation",-1,"NPLOC4",0
"Perturbation",-1,"NPM1",0
"Perturbation",-1,"NPNT",0
"Perturbation",-1,"NPPA",0
"Perturbation",-1,"NPPB",0
"Perturbation",-1,"NPPC",0
"Perturbation",-1,"NPR1",0
"Perturbation",-1,"NPS",0
"Perturbation",-1,"NPTX1",0
"Perturbation",-1,"NPVF",0
"Perturbation",-1,"NPW",0
"Perturbation",-1,"NPY",0
"Perturbation",-1,"NR0B1",0
"Perturbation",-1,"NR0B2",60
"Perturbation",-1,"NR1D1",0
"Perturbation",-1,"NR1D2",0
"Perturbation",-1,"NR1H2",40
"Perturbation",-1,"NR1H3",40
"Perturbation",-1,"NR1I2",40
"Perturbation",-1,"NR1I2_RXRA",0
"Perturbation",-1,"NR1I3",40
"Perturbation",-1,"NR2C1",0
"Perturbation",-1,"NR2C2",40
"Perturbation",-1,"NR2E3",0
"Perturbation",-1,"NR2F1",60
"Perturbation",-1,"NR2F2",40
"Perturbation",-1,"NR2F6",0
"Perturbation",-1,"NR3C1",0
"Perturbation",-1,"NR3C2",40
"Perturbation",-1,"NR4A1",40
"Perturbation",-1,"NR4A2",60
"Perturbation",-1,"NR4A3",40
"Perturbation",-1,"NR5A1",40
"Perturbation",-1,"NRARP",0
"Perturbation",-1,"NRAS",0
"Perturbation",-1,"NRBF2",0
"Perturbation",-1,"NRCAM",0
"Perturbation",-1,"NRF1",40
"Perturbation",-1,"NRG1",60
"Perturbation",-1,"NRG2",0
"Perturbation",-1,"NRG3",0
"Perturbation",-1,"NRG4",0
"Perturbation",-1,"NRIP1",0
"Perturbation",-1,"NRTN",0
"Perturbation",-1,"NRXN1",0
"Perturbation",-1,"NRXN2",0
"Perturbation",-1,"NRXN3",0
"Perturbation",-1,"NSD1",0
"Perturbation",-1,"NSD2",0
"Perturbation",-1,"NSD3",0
"Perturbation",-1,"NSF",0
"Perturbation",-1,"NSFL1C",0
"Perturbation",-1,"NSMCE2",0
"Perturbation",-1,"NSMCE3",0
"Perturbation",-1,"NTF3",0
"Perturbation",-1,"NTF4",0
"Perturbation",-1,"NTN1",0
"Perturbation",-1,"NTN3",0
"Perturbation",-1,"NTN4",0
"Perturbation",-1,"NTNG1",0
"Perturbation",-1,"NTNG2",0
"Perturbation",-1,"NTRK1",0
"Perturbation",-1,"NTRK2",0
"Perturbation",-1,"NTRK3",0
"Perturbation",-1,"NTS",0
"Perturbation",-1,"NTSR1",0
"Perturbation",-1,"NUAK1",0
"Perturbation",-1,"NUAK2",0
"Perturbation",-1,"NUDCD2",0
"Perturbation",-1,"NUDT3",0
"Perturbation",-1,"NUMA1",0
"Perturbation",-1,"NUMB",0
"Perturbation",-1,"NUMBL",0
"Perturbation",-1,"NUP153",0
"Perturbation",-1,"NUP214",0
"Perturbation",-1,"NUP62",0
"Perturbation",-1,"NUSAP1",0
"Perturbation",-1,"NUTF2",0
"Perturbation",-1,"NXPH1",0
"Perturbation",-1,"NXPH3",0
"Perturbation",-1,"NYX",0
"Perturbation",-1,"OBSCN",0
"Perturbation",-1,"OFD1",0
"Perturbation",-1,"OGA",0
"Perturbation",-1,"OGT",0
"Perturbation",-1,"OMA1",0
"Perturbation",-1,"OMG",0
"Perturbation",-1,"OPHN1",0
"Perturbation",-1,"OPRD1",0
"Perturbation",-1,"OPRK1",0
"Perturbation",-1,"OPRL1",0
"Perturbation",-1,"OPRM1",0
"Perturbation",-1,"ORAI1",0
"Perturbation",-1,"OS9",0
"Perturbation",-1,"OSBPL3",0
"Perturbation",-1,"OSM",0
"Perturbation",-1,"OSMR",0
"Perturbation",-1,"OSTN",0
"Perturbation",-1,"OTUB1",0
"Perturbation",-1,"OTUB2",0
"Perturbation",-1,"OTUD5",0
"Perturbation",-1,"OTUD7A",0
"Perturbation",-1,"OTUD7B",0
"Perturbation",-1,"OTULIN",0
"Perturbation",-1,"OXGR1",0
"Perturbation",-1,"OXSR1",0
"Perturbation",-1,"OXT",0
"Perturbation",-1,"OXTR",0
"Perturbation",-1,"P03186_RPS27A",0
"Perturbation",-1,"P03186_UBA52",0
"Perturbation",-1,"P03186_UBB",0
"Perturbation",-1,"P03186_UBC",0
"Perturbation",-1,"P03200_RPS27A",0
"Perturbation",-1,"P03200_UBA52",0
"Perturbation",-1,"P03200_UBB",0
"Perturbation",-1,"P03200_UBC",0
"Perturbation",-1,"P03205_P03212_P03231",0
"Perturbation",-1,"P03205_RPS27A",0
"Perturbation",-1,"P03205_UBA52",0
"Perturbation",-1,"P03205_UBB",0
"Perturbation",-1,"P03205_UBC",0
"Perturbation",-1,"P03206_RPS27A",0
"Perturbation",-1,"P03206_UBA52",0
"Perturbation",-1,"P03206_UBB",0
"Perturbation",-1,"P03206_UBC",0
"Perturbation",-1,"P03209_RPS27A",0
"Perturbation",-1,"P03209_UBA52",0
"Perturbation",-1,"P03209_UBB",0
"Perturbation",-1,"P03209_UBC",0
"Perturbation",-1,"P03211_RPS27A",0
"Perturbation",-1,"P03211_UBA52",0
"Perturbation",-1,"P03211_UBB",0
"Perturbation",-1,"P03211_UBC",0
"Perturbation",-1,"P03212_RPS27A",0
"Perturbation",-1,"P03212_UBA52",0
"Perturbation",-1,"P03212_UBB",0
"Perturbation",-1,"P03212_UBC",0
"Perturbation",-1,"P03217_RPS27A",0
"Perturbation",-1,"P03217_UBA52",0
"Perturbation",-1,"P03217_UBB",0
"Perturbation",-1,"P03217_UBC",0
"Perturbation",-1,"P03231_RPS27A",0
"Perturbation",-1,"P03231_UBA52",0
"Perturbation",-1,"P03231_UBB",0
"Perturbation",-1,"P03231_UBC",0
"Perturbation",-1,"P0C725_RPS27A",0
"Perturbation",-1,"P0C725_UBA52",0
"Perturbation",-1,"P0C725_UBB",0
"Perturbation",-1,"P0C725_UBC",0
"Perturbation",-1,"P0DTC2_RPS27A",0
"Perturbation",-1,"P0DTC2_UBA52",0
"Perturbation",-1,"P0DTC2_UBB",0
"Perturbation",-1,"P0DTC2_UBC",0
"Perturbation",-1,"P13288_RPS27A",0
"Perturbation",-1,"P13288_UBA52",0
"Perturbation",-1,"P13288_UBB",0
"Perturbation",-1,"P13288_UBC",0
"Perturbation",-1,"P2RY1",0
"Perturbation",-1,"P2RY10",0
"Perturbation",-1,"P2RY11",0
"Perturbation",-1,"P2RY12",0
"Perturbation",-1,"P2RY13",0
"Perturbation",-1,"P2RY14",0
"Perturbation",-1,"P2RY2",0
"Perturbation",-1,"P2RY4",0
"Perturbation",-1,"P2RY6",0
"Perturbation",-1,"P4HA1_P4HB",0
"Perturbation",-1,"P4HB",0
"Perturbation",-1,"P59594_RPS27A",0
"Perturbation",-1,"P59594_UBA52",0
"Perturbation",-1,"P59594_UBB",0
"Perturbation",-1,"P59594_UBC",0
"Perturbation",-1,"P59595_RPS27A",0
"Perturbation",-1,"P59595_UBA52",0
"Perturbation",-1,"P59595_UBB",0
"Perturbation",-1,"P59595_UBC",0
"Perturbation",-1,"P59633_RPS27A",0
"Perturbation",-1,"P59633_UBA52",0
"Perturbation",-1,"P59633_UBB",0
"Perturbation",-1,"P59633_UBC",0
"Perturbation",-1,"P59634_RPS27A",0
"Perturbation",-1,"P59634_UBA52",0
"Perturbation",-1,"P59634_UBB",0
"Perturbation",-1,"P59634_UBC",0
"Perturbation",-1,"PABIR1",0
"Perturbation",-1,"PABPC1",0
"Perturbation",-1,"PABPC4",0
"Perturbation",-1,"PACSIN3",0
"Perturbation",-1,"PADI4",0
"Perturbation",-1,"PAF1",0
"Perturbation",-1,"PAFAH1B1",0
"Perturbation",-1,"PAG1",0
"Perturbation",-1,"PAIP2",0
"Perturbation",-1,"PAK1",0
"Perturbation",-1,"PAK1IP1",0
"Perturbation",-1,"PAK2",0
"Perturbation",-1,"PAK3",0
"Perturbation",-1,"PAK4",0
"Perturbation",-1,"PAK5",0
"Perturbation",-1,"PAK6",0
"Perturbation",-1,"PALB2",0
"Perturbation",-1,"PAN2",0
"Perturbation",-1,"PAQR3",0
"Perturbation",-1,"PARD3",0
"Perturbation",-1,"PARD6A",0
"Perturbation",-1,"PARD6A_SMURF1",0
"Perturbation",-1,"PARG",0
"Perturbation",-1,"PARK7",0
"Perturbation",-1,"PARL",0
"Perturbation",-1,"PARN",0
"Perturbation",-1,"PARP1",0
"Perturbation",-1,"PARP10",0
"Perturbation",-1,"PARP2",0
"Perturbation",-1,"PARVA",0
"Perturbation",-1,"PASK",0
"Perturbation",-1,"PATZ1",0
"Perturbation",-1,"PAWR",0
"Perturbation",-1,"PAX1",0
"Perturbation",-1,"PAX3",40
"Perturbation",-1,"PAX5",40
"Perturbation",-1,"PAX6",60
"Perturbation",-1,"PAX7",0
"Perturbation",-1,"PAX8",0
"Perturbation",-1,"PAXIP1",0
"Perturbation",-1,"PBK",0
"Perturbation",-1,"PBX1",60
"Perturbation",-1,"PBXIP1",0
"Perturbation",-1,"PCBD1",0
"Perturbation",-1,"PCBP1",0
"Perturbation",-1,"PCBP2",0
"Perturbation",-1,"PCDH10",0
"Perturbation",-1,"PCDH15",0
"Perturbation",-1,"PCDH19",0
"Perturbation",-1,"PCDH9",0
"Perturbation",-1,"PCDHA1",0
"Perturbation",-1,"PCDHA10",0
"Perturbation",-1,"PCDHA11",0
"Perturbation",-1,"PCDHA12",0
"Perturbation",-1,"PCDHA13",0
"Perturbation",-1,"PCDHA2",0
"Perturbation",-1,"PCDHA3",0
"Perturbation",-1,"PCDHA4",0
"Perturbation",-1,"PCDHA5",0
"Perturbation",-1,"PCDHA6",0
"Perturbation",-1,"PCDHA7",0
"Perturbation",-1,"PCDHA8",0
"Perturbation",-1,"PCDHA9",0
"Perturbation",-1,"PCDHAC1",0
"Perturbation",-1,"PCDHAC2",0
"Perturbation",-1,"PCGF2",0
"Perturbation",-1,"PCM1",0
"Perturbation",-1,"PCNA",0
"Perturbation",-1,"PCNT",0
"Perturbation",-1,"PCSK1",0
"Perturbation",-1,"PCSK2",0
"Perturbation",-1,"PCSK5",0
"Perturbation",-1,"PCSK6",0
"Perturbation",-1,"PCSK7",0
"Perturbation",-1,"PCSK9",0
"Perturbation",-1,"PDCD1",0
"Perturbation",-1,"PDCD1LG2",0
"Perturbation",-1,"PDE2A",0
"Perturbation",-1,"PDE3A",0
"Perturbation",-1,"PDE4DIP",0
"Perturbation",-1,"PDE6G",0
"Perturbation",-1,"PDGFA",0
"Perturbation",-1,"PDGFB",0
"Perturbation",-1,"PDGFC",0
"Perturbation",-1,"PDGFD",0
"Perturbation",-1,"PDGFRA",0
"Perturbation",-1,"PDGFRA_PDGFRB",0
"Perturbation",-1,"PDGFRB",0
"Perturbation",-1,"PDHX",0
"Perturbation",-1,"PDIA6",0
"Perturbation",-1,"PDK1",0
"Perturbation",-1,"PDK2",0
"Perturbation",-1,"PDK3",0
"Perturbation",-1,"PDK4",0
"Perturbation",-1,"PDLIM2",0
"Perturbation",-1,"PDP1",0
"Perturbation",-1,"PDP2",0
"Perturbation",-1,"PDPK1",0
"Perturbation",-1,"PDPK2P",0
"Perturbation",-1,"PDXP",0
"Perturbation",-1,"PDYN",0
"Perturbation",-1,"PDZD11",0
"Perturbation",-1,"PDZRN3",0
"Perturbation",-1,"PEA15",0
"Perturbation",-1,"PEBP1",0
"Perturbation",-1,"PECAM1",0
"Perturbation",-1,"PELI1",0
"Perturbation",-1,"PELI2",0
"Perturbation",-1,"PELI3",0
"Perturbation",-1,"PENK",0
"Perturbation",-1,"PER1",0
"Perturbation",-1,"PER2",0
"Perturbation",-1,"PER3",0
"Perturbation",-1,"PERP",0
"Perturbation",-1,"PEX1",0
"Perturbation",-1,"PEX12",0
"Perturbation",-1,"PEX14",0
"Perturbation",-1,"PEX2",0
"Perturbation",-1,"PEX26",0
"Perturbation",-1,"PEX3",0
"Perturbation",-1,"PEX5",0
"Perturbation",-1,"PEX6",0
"Perturbation",-1,"PF4",0
"Perturbation",-1,"PF4V1",0
"Perturbation",-1,"PFKFB4",0
"Perturbation",-1,"PFKP",0
"Perturbation",-1,"PFN1",0
"Perturbation",-1,"PGAM5",0
"Perturbation",-1,"PGF",0
"Perturbation",-1,"PGK1",0
"Perturbation",-1,"PGR",0
"Perturbation",-1,"PHACTR1",0
"Perturbation",-1,"PHB2",0
"Perturbation",-1,"PHF1",0
"Perturbation",-1,"PHF12",0
"Perturbation",-1,"PHF2",0
"Perturbation",-1,"PHF21A",0
"Perturbation",-1,"PHF3",0
"Perturbation",-1,"PHF6",0
"Perturbation",-1,"PHF8",0
"Perturbation",-1,"PHIP",0
"Perturbation",-1,"PHKA1",0
"Perturbation",-1,"PHKA2",0
"Perturbation",-1,"PHKG1",0
"Perturbation",-1,"PHKG2",0
"Perturbation",-1,"PHLPP1",0
"Perturbation",-1,"PHLPP2",0
"Perturbation",-1,"PHPT1",0
"Perturbation",-1,"PHRF1",0
"Perturbation",-1,"PI4K2A",0
"Perturbation",-1,"PIAS1",0
"Perturbation",-1,"PIAS2",0
"Perturbation",-1,"PIAS3",0
"Perturbation",-1,"PIAS3_SMAD3",0
"Perturbation",-1,"PIAS4",0
"Perturbation",-1,"PICALM",0
"Perturbation",-1,"PICK1",0
"Perturbation",-1,"PIDD1",0
"Perturbation",-1,"PIGF",0
"Perturbation",-1,"PIGG",0
"Perturbation",-1,"PIGS",0
"Perturbation",-1,"PIH1D1",0
"Perturbation",-1,"PIH1D2_RUVBL1_RUVBL2_SPAG1",0
"Perturbation",-1,"PIK3AP1",0
"Perturbation",-1,"PIK3C3",0
"Perturbation",-1,"PIK3CA",0
"Perturbation",-1,"PIK3CA_PIK3R1",0
"Perturbation",-1,"PIK3CB",0
"Perturbation",-1,"PIK3CG",0
"Perturbation",-1,"PIK3IP1",0
"Perturbation",-1,"PIK3R1",0
"Perturbation",-1,"PIK3R2",0
"Perturbation",-1,"PIK3R3",0
"Perturbation",-1,"PIK3R4",0
"Perturbation",-1,"PIK3R6",0
"Perturbation",-1,"PIM1",0
"Perturbation",-1,"PIM2",0
"Perturbation",-1,"PIM3",0
"Perturbation",-1,"PIMREG",0
"Perturbation",-1,"PIN1",0
"Perturbation",-1,"PIN4",0
"Perturbation",-1,"PINK1",0
"Perturbation",-1,"PIRT",0
"Perturbation",-1,"PITRM1",0
"Perturbation",-1,"PITX1",0
"Perturbation",-1,"PITX3",0
"Perturbation",-1,"PIWIL1",0
"Perturbation",-1,"PJA1",0
"Perturbation",-1,"PJA2",0
"Perturbation",-1,"PKD1",0
"Perturbation",-1,"PKD2",0
"Perturbation",-1,"PKIA",0
"Perturbation",-1,"PKM",0
"Perturbation",-1,"PKMYT1",0
"Perturbation",-1,"PKN1",0
"Perturbation",-1,"PKN2",0
"Perturbation",-1,"PKN3",0
"Perturbation",-1,"PKNOX1",0
"Perturbation",-1,"PKP2",0
"Perturbation",-1,"PLA2G6",0
"Perturbation",-1,"PLAC8",0
"Perturbation",-1,"PLAT",0
"Perturbation",-1,"PLAU",0
"Perturbation",-1,"PLAUR",0
"Perturbation",-1,"PLCG1",0
"Perturbation",-1,"PLCG2",0
"Perturbation",-1,"PLD1",0
"Perturbation",-1,"PLD3",0
"Perturbation",-1,"PLEKHA7",0
"Perturbation",-1,"PLEKHF2",0
"Perturbation",-1,"PLEKHG1",0
"Perturbation",-1,"PLEKHG2",0
"Perturbation",-1,"PLEKHG3",0
"Perturbation",-1,"PLEKHG4",0
"Perturbation",-1,"PLEKHG4B",0
"Perturbation",-1,"PLEKHG5",0
"Perturbation",-1,"PLEKHG6",0
"Perturbation",-1,"PLG",0
"Perturbation",-1,"PLIN3",0
"Perturbation",-1,"PLK1",0
"Perturbation",-1,"PLK2",0
"Perturbation",-1,"PLK3",0
"Perturbation",-1,"PLK4",0
"Perturbation",-1,"PLN",0
"Perturbation",-1,"PLPPR1",0
"Perturbation",-1,"PLRG1",0
"Perturbation",-1,"PLXNB3",0
"Perturbation",-1,"PMAIP1",0
"Perturbation",-1,"PMCH",0
"Perturbation",-1,"PML",0
"Perturbation",-1,"PMP22",0
"Perturbation",-1,"PMPCB",0
"Perturbation",-1,"PMS2",0
"Perturbation",-1,"PNCK",0
"Perturbation",-1,"PNOC",0
"Perturbation",-1,"PNPLA8",0
"Perturbation",-1,"PODXL2",0
"Perturbation",-1,"POFUT1",0
"Perturbation",-1,"POGLUT1",0
"Perturbation",-1,"POGZ",0
"Perturbation",-1,"POLDIP3",0
"Perturbation",-1,"POLH",0
"Perturbation",-1,"POLR2A",0
"Perturbation",-1,"POMC",0
"Perturbation",-1,"POMT1_POMT2",0
"Perturbation",-1,"POPDC1",0
"Perturbation",-1,"PORCN",0
"Perturbation",-1,"POT1",0
"Perturbation",-1,"POU2AF1",0
"Perturbation",-1,"POU2F1",40
"Perturbation",-1,"POU3F2",0
"Perturbation",-1,"POU3F4",0
"Perturbation",-1,"POU4F1",60
"Perturbation",-1,"POU4F2",60
"Perturbation",-1,"POU4F3",0
"Perturbation",-1,"POU5F1",40
"Perturbation",-1,"POU5F1_SOX2",0
"Perturbation",-1,"PPA1",0
"Perturbation",-1,"PPARA",40
"Perturbation",-1,"PPARD",60
"Perturbation",-1,"PPARG",60
"Perturbation",-1,"PPARGC1A",40
"Perturbation",-1,"PPBP",0
"Perturbation",-1,"PPEF1",0
"Perturbation",-1,"PPFIA1",0
"Perturbation",-1,"PPIF",0
"Perturbation",-1,"PPM1A",0
"Perturbation",-1,"PPM1B",0
"Perturbation",-1,"PPM1D",0
"Perturbation",-1,"PPM1E",0
"Perturbation",-1,"PPM1F",0
"Perturbation",-1,"PPM1G",0
"Perturbation",-1,"PPM1K",0
"Perturbation",-1,"PPM1L",0
"Perturbation",-1,"PPM1M",0
"Perturbation",-1,"PPME1",0
"Perturbation",-1,"PPP1CA",0
"Perturbation",-1,"PPP1CA_PPP1R12A_PPP1R12B",0
"Perturbation",-1,"PPP1CB",0
"Perturbation",-1,"PPP1CC",0
"Perturbation",-1,"PPP1R12B",0
"Perturbation",-1,"PPP1R13B",0
"Perturbation",-1,"PPP1R13L",0
"Perturbation",-1,"PPP1R14A",0
"Perturbation",-1,"PPP1R14B",0
"Perturbation",-1,"PPP1R15A",0
"Perturbation",-1,"PPP1R1A",0
"Perturbation",-1,"PPP1R1B",0
"Perturbation",-1,"PPP1R1C",0
"Perturbation",-1,"PPP1R2",0
"Perturbation",-1,"PPP1R3A",0
"Perturbation",-1,"PPP1R3B",0
"Perturbation",-1,"PPP1R3C",0
"Perturbation",-1,"PPP1R8",0
"Perturbation",-1,"PPP1R9A",0
"Perturbation",-1,"PPP1R9B",0
"Perturbation",-1,"PPP2CA",0
"Perturbation",-1,"PPP2CA_PPP2R1A_PPP2R2A",0
"Perturbation",-1,"PPP2CA_PPP2R1A_PPP2R2B",0
"Perturbation",-1,"PPP2CA_PPP2R1A_PPP2R5D",0
"Perturbation",-1,"PPP2CA_PPP2R5A_PTPA",0
"Perturbation",-1,"PPP2CB",0
"Perturbation",-1,"PPP2R1A",0
"Perturbation",-1,"PPP2R1B",0
"Perturbation",-1,"PPP2R2A",0
"Perturbation",-1,"PPP2R2B",0
"Perturbation",-1,"PPP2R2C",0
"Perturbation",-1,"PPP2R3C",0
"Perturbation",-1,"PPP2R5A",0
"Perturbation",-1,"PPP2R5B",0
"Perturbation",-1,"PPP2R5C",0
"Perturbation",-1,"PPP2R5D",0
"Perturbation",-1,"PPP3CA",0
"Perturbation",-1,"PPP3CA_PPP3CB_PPP3CC_PPP3R1_PPP3R2",0
"Perturbation",-1,"PPP3CA_PPP3R1",0
"Perturbation",-1,"PPP3CB",0
"Perturbation",-1,"PPP3CC",0
"Perturbation",-1,"PPP3R1",0
"Perturbation",-1,"PPP4C",0
"Perturbation",-1,"PPP4C_PPP4R1",0
"Perturbation",-1,"PPP4R3A",0
"Perturbation",-1,"PPP5C",0
"Perturbation",-1,"PPP6C",0
"Perturbation",-1,"PPY",0
"Perturbation",-1,"PRC1",0
"Perturbation",-1,"PRCC",0
"Perturbation",-1,"PRDM1",60
"Perturbation",-1,"PRDM16",0
"Perturbation",-1,"PRDM2",0
"Perturbation",-1,"PRDX1",0
"Perturbation",-1,"PREX1",0
"Perturbation",-1,"PREX2",0
"Perturbation",-1,"PRG4",0
"Perturbation",-1,"PRICKLE1",0
"Perturbation",-1,"PRKAA1",0
"Perturbation",-1,"PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3",0
"Perturbation",-1,"PRKAA2",0
"Perturbation",-1,"PRKAA2_PRKAB2_PRKAG2",0
"Perturbation",-1,"PRKAB1",0
"Perturbation",-1,"PRKACA",0
"Perturbation",-1,"PRKACB",0
"Perturbation",-1,"PRKACG",0
"Perturbation",-1,"PRKAG1",0
"Perturbation",-1,"PRKAG2",0
"Perturbation",-1,"PRKAR1A",0
"Perturbation",-1,"PRKAR1B",0
"Perturbation",-1,"PRKAR2A",0
"Perturbation",-1,"PRKAR2B",0
"Perturbation",-1,"PRKCA",0
"Perturbation",-1,"PRKCB",0
"Perturbation",-1,"PRKCD",0
"Perturbation",-1,"PRKCE",0
"Perturbation",-1,"PRKCG",0
"Perturbation",-1,"PRKCH",0
"Perturbation",-1,"PRKCI",0
"Perturbation",-1,"PRKCQ",0
"Perturbation",-1,"PRKCSH",0
"Perturbation",-1,"PRKCZ",0
"Perturbation",-1,"PRKD1",0
"Perturbation",-1,"PRKD2",0
"Perturbation",-1,"PRKD3",0
"Perturbation",-1,"PRKDC",0
"Perturbation",-1,"PRKDC_XRCC6",0
"Perturbation",-1,"PRKG1",0
"Perturbation",-1,"PRKG2",0
"Perturbation",-1,"PRKN",0
"Perturbation",-1,"PRKRA",0
"Perturbation",-1,"PRKX",0
"Perturbation",-1,"PRL",0
"Perturbation",-1,"PRLH",0
"Perturbation",-1,"PRLHR",0
"Perturbation",-1,"PRLR",0
"Perturbation",-1,"PRMT1",0
"Perturbation",-1,"PRMT3",0
"Perturbation",-1,"PRMT5",0
"Perturbation",-1,"PRMT6",0
"Perturbation",-1,"PRND",0
"Perturbation",-1,"PROC",0
"Perturbation",-1,"PROK1",0
"Perturbation",-1,"PROK2",0
"Perturbation",-1,"PROKR1",0
"Perturbation",-1,"PROS1",0
"Perturbation",-1,"PROX1",40
"Perturbation",-1,"PRP4K",0
"Perturbation",-1,"PRPF19",0
"Perturbation",-1,"PRRX1",0
"Perturbation",-1,"PRSS1",0
"Perturbation",-1,"PRSS2",0
"Perturbation",-1,"PRSS21",0
"Perturbation",-1,"PRSS3",0
"Perturbation",-1,"PRTN3",0
"Perturbation",-1,"PSAP",0
"Perturbation",-1,"PSD3",0
"Perturbation",-1,"PSEN1",0
"Perturbation",-1,"PSENEN",0
"Perturbation",-1,"PSIP1",0
"Perturbation",-1,"PSMA5",0
"Perturbation",-1,"PSMA6",0
