"ensembl","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez","hgnc_symbol"
"ENSG00000002586",1775.43904594183,-0.283911705820703,0.248260731286381,-1.14360295464206,0.252788335785206,0.493185541470422,4267,"CD99"
"ENSG00000002587",31.8752228430616,1.27067023070085,0.529543055227372,2.39955980568049,0.0164147981568587,0.0817049461418911,9957,"HS3ST1"
"ENSG00000002746",700.205458774958,-1.05381685364997,0.419277845576918,-2.51340934124468,0.0119570505768484,0.0651717201341659,23072,"HECW1"
"ENSG00000002822",476.679503942843,0.454126108913721,0.26511177098404,1.71296094182502,0.0867197254137256,0.253911150839416,8379,"MAD1L1"
"ENSG00000002834",2948.69250780402,0.628016291880957,0.201125125952712,3.12251534414757,0.00179312758221101,0.015268883666792,3927,"LASP1"
"ENSG00000002919",349.257701395396,-0.278942270130052,0.0972149739467701,-2.86933441223557,0.00411336647651786,0.0290450136517975,29916,"SNX11"
"ENSG00000003056",1459.61307366988,-0.0141065003055811,0.161168828115024,-0.0875262324021708,0.930253234998946,0.969909357697699,4074,"M6PR"
"ENSG00000003096",918.11275255958,-0.344197501101751,0.208308954150464,-1.65234136240314,0.0984649818276529,0.273995119634058,90293,"KLHL13"
"ENSG00000003137",206.23849800279,-5.31216580366468,0.714025084497917,-7.4397467525949,1.00878502723328e-13,1.50990964569128e-11,56603,"CYP26B1"
"ENSG00000003147",183.459021764978,-0.342097451947414,0.353868392901935,-0.966736387904011,0.333675831641918,0.57959433095069,3382,"ICA1"
"ENSG00000003249",171.745150782085,-0.607766264581454,0.366224829482065,-1.65954412605227,0.097006196649331,0.27192953093971,79007,"DBNDD1"
"ENSG00000003393",2177.81807269125,-0.133497012372743,0.139793382070226,-0.954959457992657,0.339598199610935,0.585434352707504,57679,"ALS2"
"ENSG00000003400",7.60706755524723,0.477927297451603,0.571305662528955,0.836552705142111,0.402844039454254,0.643149041576624,843,"CASP10"
"ENSG00000003402",1393.51498694276,-0.0908141299483013,0.194960651382329,-0.465807481173263,0.641353309661552,0.822899078994665,8837,"CFLAR"
"ENSG00000003436",542.118437550668,1.07208168238634,0.567598307939398,1.88880352071241,0.058918160858809,0.197303262783263,7035,"TFPI"
"ENSG00000003509",547.968415572508,-0.325930025579118,0.129676091332581,-2.51341648433252,0.0119568084439254,0.0651717201341659,55471,"NDUFAF7"
"ENSG00000003756",4826.64867909155,-0.211899082433072,0.0737487658976395,-2.87325597728889,0.00406264794570798,0.0288209343918816,10181,"RBM5"
"ENSG00000003987",328.996270503102,-2.2602976089792,0.403873601602376,-5.59654703850766,2.18663014442867e-08,1.01031819760189e-06,9108,"MTMR7"
"ENSG00000003989",191.165325698598,-0.0319781463411462,0.431706750484844,-0.0740737695327487,0.940951686788308,0.972567536385556,6542,"SLC7A2"
"ENSG00000004059",609.005501406907,0.650574380468356,0.237089624077177,2.74400190645451,0.00606951854281492,0.0392917792534032,381,"ARF5"
"ENSG00000004139",964.991309240641,-0.621772964204207,0.15022321444795,-4.13899387314496,3.48832264816997e-05,0.000583785902080351,23098,"SARM1"
"ENSG00000004142",1232.0805420701,0.0672238838932614,0.0898582374813073,0.748110421231505,0.45439355666345,0.689932894222387,26073,"POLDIP2"
"ENSG00000004399",247.816899256513,1.27937863204145,0.488988564152966,2.61637740804351,0.00888682698713407,0.0524960035532372,23129,"PLXND1"
"ENSG00000004455",1623.92049205385,-0.084455669394191,0.121864152240445,-0.693031279843109,0.488289921737548,0.718020892787899,204,"AK2"
"ENSG00000004468",9.44590789488774,-0.476698559929118,1.01981801046949,-0.467434929600492,0.640188736898657,0.821966792676802,952,"CD38"
"ENSG00000004478",1972.29536328129,0.287295531009486,0.101020604743097,2.84393002536561,0.00445608329861738,0.0309508478525536,2288,"FKBP4"
"ENSG00000004487",7123.9998317651,0.016396642355092,0.111393099035565,0.147196213203989,0.8829771494675,0.951180756958046,23028,"KDM1A"
"ENSG00000004534",3253.16521185498,-0.220574048221663,0.100004026277855,-2.20565167655162,0.0274083978346845,0.117525890185269,10180,"RBM6"
"ENSG00000004660",83.9943601276513,-0.462875077087259,0.333116795585162,-1.38952788698078,0.164672286995434,0.380329547709638,84254,"CAMKK1"
"ENSG00000004700",1130.57583753436,0.247676251411874,0.180796563185228,1.36991681173788,0.170712871120971,0.388722023013191,5965,"RECQL"
"ENSG00000004766",1104.63925716241,-0.401847815929841,0.115549004945423,-3.47772632156932,0.00050568594808055,0.005417262671625,55610,"CCDC132"
"ENSG00000004776",1.31855045919845,0.282207932958957,1.31017477525523,0.215397165545322,0.829457679712011,0.92644350857108,126393,"HSPB6"
"ENSG00000004777",179.642745613188,0.612330330669455,0.449108490433039,1.36343521379218,0.17274538945127,0.39130269999546,115703,"ARHGAP33"
"ENSG00000004779",507.041035333287,-0.0035754363408761,0.0949529541909148,-0.0376548193928462,0.96996289932884,0.987384044366836,4706,"NDUFAB1"
"ENSG00000004799",22.5612668620478,-0.808214561567863,0.37804839735844,-2.13786003912501,0.0325281043794079,0.132113955757679,5166,"PDK4"
"ENSG00000004838",141.515674858511,-0.24690759159436,0.516363089489409,-0.478166616902281,0.632531620750464,0.816260857341584,51364,"ZMYND10"
"ENSG00000004864",1348.3648303551,0.197740804554529,0.149499277542984,1.32268735879125,0.185939369125417,0.408555293227707,10165,"SLC25A13"
"ENSG00000004866",1134.96393915604,-0.294985524604663,0.168218390694308,-1.75358665236978,0.079501359777311,0.240281337335079,102466616,"ST7"
"ENSG00000004897",3395.06875198232,-0.0380558327729848,0.110649520462955,-0.343931294177869,0.730897956560113,0.877259157935884,996,"CDC27"
"ENSG00000004948",31.8136247579729,-1.20253203225061,0.701159639574481,-1.71506168407012,0.0863339182670751,0.253025523834585,799,"CALCR"
"ENSG00000004961",273.310811339602,0.140967467998574,0.136449827222373,1.03310843896371,0.30155315454538,0.547421485027973,3052,"HCCS"
"ENSG00000004975",837.846525439541,0.427372770625354,0.253920421941671,1.68309727652992,0.0923562616365034,0.263686119910503,1856,"DVL2"
"ENSG00000005007",690.501375582304,0.608954346307905,0.270531546759867,2.25095503131261,0.0243883856857739,0.108237784373656,5976,"UPF1"
"ENSG00000005020",166.965094498815,0.357501217122334,0.194494519711912,1.83810432114935,0.066047034582307,0.212627033173637,8935,"SKAP2"
"ENSG00000005022",2050.09312526784,-0.0377141757794166,0.0985137826435736,-0.382831465479991,0.70184472949128,0.860772410385237,292,"SLC25A5"
"ENSG00000005059",133.753157476528,-0.155552095470336,0.260123496894546,-0.597993250618942,0.549844436602065,0.760999478728487,55013,"CCDC109B"
"ENSG00000005075",269.594835127841,0.345010098942199,0.20252344439667,1.70355634613072,0.0884640028482785,0.257140852918122,5439,"POLR2J"
"ENSG00000005100",623.071698862899,0.514886292432854,0.152882784746085,3.36785003810599,0.000757567904466637,0.00755222713017537,56919,"DHX33"
"ENSG00000005102",25.3714166881998,3.44349731477302,0.742379892788717,4.63845714063951,3.5101970660849e-06,8.16255234601405e-05,4222,"MEOX1"
"ENSG00000005108",4097.20792928832,-0.95052522685058,0.243913212128511,-3.89698130148758,9.73991359354842e-05,0.00139121050750859,221981,"THSD7A"
"ENSG00000005156",1964.09714570856,-0.0594718204618582,0.102193354808966,-0.581953890965135,0.560597739265238,0.76955010982002,3980,"LIG3"
"ENSG00000005175",887.77308335068,0.17325379969637,0.138144451305428,1.25414953738039,0.209787657679811,0.440893366468002,79657,"RPAP3"
"ENSG00000005187",17.8359702711675,1.81884642537121,0.388841758246246,4.67760055806396,2.90251246753124e-06,6.9359329553084e-05,6296,"ACSM3"
"ENSG00000005189",215.138277536512,-0.350718911391126,0.142326845611989,-2.46417961336159,0.0137327275150356,0.0719968896409886,81691,""
"ENSG00000005194",1415.58239118935,-0.0611735115204271,0.0941387775064897,-0.649822667563428,0.515806775164043,0.73793180926897,57019,"CIAPIN1"
"ENSG00000005206",184.767553105405,0.15677743670177,0.3471010317875,0.451676665708536,0.651501930719665,0.829530309463437,NA,"SPPL2B"
"ENSG00000005238",445.903458815967,-0.571776427176577,0.155051193230808,-3.68766221828061,0.000226323810224764,0.00280810639960136,80256,"FAM214B"
"ENSG00000005243",23.8786862938437,1.45955723487488,0.49277419222536,2.96191898419749,0.00305728216651177,0.0231731273197865,51226,"COPZ2"
"ENSG00000005249",1439.04983066032,-0.882934271862411,0.215603433005057,-4.09517724071536,4.21845539563056e-05,0.000688625583554009,5577,"PRKAR2B"
"ENSG00000005302",632.686364888796,0.0936355877569473,0.0860210170118314,1.08851988746039,0.276365661888536,0.520779836668051,10943,"MSL3"
"ENSG00000005339",1619.26273702665,0.12654586136331,0.136764535280498,0.925282721165759,0.35481886423336,0.598620222393668,1387,"CREBBP"
"ENSG00000005379",293.074671671807,0.0731915248305882,0.396391029342888,0.18464475584102,0.853507679386569,0.93800132629371,9256,"BZRAP1"
"ENSG00000005436",624.065287305651,-0.479856729985565,0.163019127596339,-2.94356090025071,0.00324459979942011,0.0242733981474393,6936,"GCFC2"
"ENSG00000005448",387.270527117899,-0.0707418062978366,0.20237869978151,-0.349551639447284,0.726675209979287,0.87501664189122,84058,"WDR54"
"ENSG00000005469",261.409139877105,0.0672154843212878,0.245201052515008,0.274123963302212,0.783989358872344,0.906975781053574,54677,"CROT"
"ENSG00000005471",54.2903300439331,-0.351947643955204,0.365007203980355,-0.964221089658675,0.334935093113035,0.580762772791694,5244,"ABCB4"
"ENSG00000005483",3206.7350565563,-0.442789596066516,0.140431134406192,-3.1530728419936,0.00161561486660455,0.0139870787677447,55904,"KMT2E"
"ENSG00000005486",659.365305084002,-0.0557458359771213,0.272766878076558,-0.204371719800507,0.83806302811013,0.930383473463186,57414,"RHBDD2"
"ENSG00000005513",52.52337764208,0.443230557453113,0.529450714532109,0.837151684354243,0.402507311704987,0.642983119351958,30812,"SOX8"
"ENSG00000005700",2931.62495987461,-0.0668583721754454,0.12573612978246,-0.531735566309534,0.594909155029753,0.792777832202257,25998,"IBTK"
"ENSG00000005801",1724.85400519423,-0.0762621058269366,0.112086582934878,-0.68038567891078,0.496260286517772,0.723622127445713,7748,"ZNF195"
"ENSG00000005810",6340.40237845407,-0.18047878493817,0.17959461540766,-1.00492314053238,0.314933860796304,0.560885225185574,23077,"MYCBP2"
"ENSG00000005812",944.846150902396,-0.170642308412231,0.153355376801389,-1.11272465283843,0.265826704211637,0.508563201932437,26224,"FBXL3"
"ENSG00000005882",312.401799222638,0.287295403568565,0.21944572591156,1.3091865989878,0.190471150508771,0.414952217395799,5164,"PDK2"
"ENSG00000005884",181.390034254496,0.904032653916802,0.468413387817604,1.92998893163324,0.0536082091930734,0.184158538579211,3675,"ITGA3"
"ENSG00000005889",1686.11082763307,-0.166707083704784,0.110059112465887,-1.51470496144928,0.129847137407769,0.326445594803019,7543,"ZFX"
"ENSG00000005893",1417.92449883285,-0.24430502156338,0.198377185725864,-1.23151773057706,0.218129289397238,0.451133250485526,3920,"LAMP2"
"ENSG00000005955",1189.85734473036,-0.16987291533444,0.119685033768604,-1.41933297744535,0.15580196214874,0.366997107781149,79893,"GGNBP2"
"ENSG00000005961",23.4675570106413,1.09961931215655,0.376514791901665,2.92052088206865,0.00349446777431264,0.0256550666926566,3674,"ITGA2B"
"ENSG00000006007",1377.13505246699,-0.125323930551916,0.133574029617034,-0.938235755193047,0.34812326730613,0.593107168202364,51573,"GDE1"
"ENSG00000006015",63.8031866453196,0.593274864957046,0.261339152426968,2.27013388329878,0.0231994610537381,0.10437793082899,55049,"C19orf60"
"ENSG00000006016",3.12680051990823,0.19747569516348,1.70995984863334,0.115485574308256,0.908060254005723,0.960863917088402,9244,"CRLF1"
"ENSG00000006025",104.315795497859,0.222756998914165,0.248863566848973,0.895096866667303,0.370735308790092,0.613390024367478,114881,"OSBPL7"
"ENSG00000006042",898.758064066312,0.379990283761853,0.194427986672566,1.95440116551631,0.0506537929809225,0.177305865929767,26022,"TMEM98"
"ENSG00000006047",16.7135727470381,2.27329467135927,0.861609267546455,2.6384287599793,0.00832911986441762,0.0497966564270977,51087,"YBX2"
"ENSG00000006062",142.83207797529,0.338786442392444,0.258562952987284,1.31026675893938,0.190105608536503,0.414368229292877,NA,"MAP3K14"
"ENSG00000006071",67.3644571639096,-3.39128586743734,0.522301119803154,-6.49297069995841,8.41600620949609e-11,7.01465866575019e-09,6833,"ABCC8"
"ENSG00000006114",1517.02684627408,-0.313259339449598,0.0991800322366746,-3.15849201079168,0.00158587656078879,0.0137801391753904,11276,"SYNRG"
"ENSG00000006118",737.411433813275,0.695521705426498,0.317304087013768,2.19197209834968,0.0283815213786685,0.120403364347749,54972,"TMEM132A"
"ENSG00000006125",5645.79285715767,0.00423876625973755,0.158229766916248,0.0267886778976369,0.978628283707474,0.991202487554508,163,"AP2B1"
"ENSG00000006128",222.23315462405,-3.08186453605797,0.647695677731844,-4.75819839781903,1.9532846833675e-06,4.88988370557042e-05,6863,"TAC1"
"ENSG00000006194",903.943359424562,0.213998168457964,0.0782029048878749,2.73644781820814,0.00621064440902843,0.0399156444721773,283876,"ZNF263"
"ENSG00000006210",153.965525058095,0.245679396093497,0.33774857028597,0.727403215609414,0.46697898522366,0.700552052910573,6376,"CX3CL1"
"ENSG00000006282",226.324886692115,-0.146234946214025,0.29758426207525,-0.491406854630794,0.623138717077434,0.810394019437067,64847,"SPATA20"
"ENSG00000006283",91.8654783554891,2.31142068079216,0.490782927163533,4.70965991859367,2.48130462114364e-06,6.05483908355763e-05,8913,"CACNA1G"
"ENSG00000006327",111.150223877467,1.12143964482176,0.527770189988179,2.12486356011673,0.0335979993601652,0.134912503004147,51330,"TNFRSF12A"
"ENSG00000006432",951.321348858097,-0.122798742743523,0.188440901287759,-0.651656524164058,0.514622774926456,0.737289839431699,4293,"MAP3K9"
"ENSG00000006451",738.381011184372,-0.0608666167275784,0.129738058492118,-0.469150050763833,0.63896238558306,0.820872010588875,5898,"RALA"
"ENSG00000006453",28.8124308412283,-0.19142569208183,0.5085996239315,-0.37637796623226,0.706635924186005,0.864095272576339,55971,"BAIAP2L1"
"ENSG00000006459",887.612745704619,-0.457144908187857,0.158684749384549,-2.88083706821778,0.00396620610711906,0.0282783443813179,80853,"KDM7A"
"ENSG00000006468",1329.92031324579,0.101728210531581,0.191311635389975,0.531740844325624,0.594905498969352,0.792777832202257,2115,"ETV1"
"ENSG00000006530",986.423128405839,-0.0900229516318958,0.12590521100456,-0.715005764365345,0.474605481397375,0.707233043652794,55750,"AGK"
"ENSG00000006534",29.2335559638419,-0.769846202215561,0.413250628020122,-1.86290388935132,0.0624757895249417,0.205274327100336,221,"ALDH3B1"
"ENSG00000006576",913.05658695721,-0.277508711486682,0.128937875216766,-2.15226682633124,0.0313763450149563,0.128970584232744,57157,"PHTF2"
"ENSG00000006607",1076.73334363773,-0.181107911760256,0.128283479733582,-1.41177891445086,0.158015068858614,0.369789225683569,9855,"FARP2"
"ENSG00000006625",689.705446338438,-0.292779101573999,0.154566457866334,-1.89419558172956,0.0581990543633949,0.195907934976179,79017,"GGCT"
"ENSG00000006634",1154.30018009422,0.154325162130703,0.137278570770458,1.12417518090823,0.260938716252666,0.502855333687022,10926,"DBF4"
"ENSG00000006652",1638.3439523348,0.385861269986441,0.176847042038069,2.18189269970022,0.029117452760171,0.122644142085746,3475,"IFRD1"
"ENSG00000006695",384.31056900941,-0.0388247945915185,0.104004196503496,-0.373300269573387,0.708924975836029,0.865159792168639,1352,"COX10"
"ENSG00000006704",507.531810110285,0.536177720903565,0.229783055627363,2.33340843797063,0.0196267188314581,0.0928849436748631,9569,"GTF2IRD1"
"ENSG00000006712",1082.64017121963,0.0482340322435332,0.122666223883909,0.393213638737114,0.69416169713451,0.856578768630799,54623,"PAF1"
"ENSG00000006715",2548.91983224761,-0.191688158138681,0.100119237392368,-1.91459866386571,0.0555437056693436,0.189460105969544,27072,"VPS41"
"ENSG00000006740",183.692302446695,-0.794910493848867,0.33805912211729,-2.35139489468671,0.018703172754119,0.0895107484161327,9912,"ARHGAP44"
"ENSG00000006744",1274.24254446384,0.0687500700225037,0.105975048081935,0.648738276290746,0.516507559454602,0.738281813397628,60528,"ELAC2"
"ENSG00000006747",7.71377948240707,1.83791156839074,0.937448807257659,1.96054606306154,0.049931999560826,0.175646262606057,85477,"SCIN"
"ENSG00000006756",242.856800334224,-1.31761288451613,0.263912217206694,-4.99261799420292,5.95662999741919e-07,1.78941433805377e-05,414,"ARSD"
"ENSG00000006757",29.7989533361228,3.94066451506617,0.577723076696343,6.82102667181049,9.03921558063109e-12,9.37168233906015e-10,8228,"PNPLA4"
"ENSG00000006831",1223.6607099068,0.13751488140932,0.142515424886445,0.964912264892666,0.334588757738934,0.580565716138729,79602,"ADIPOR2"
"ENSG00000006837",46.9281773071192,-0.585201522842251,0.293138458246436,-1.99633144809093,0.0458978571405416,0.165960029885177,51265,"CDKL3"
"ENSG00000007001",3.82448976293979,-1.53820085564726,1.43778831306527,-1.06983819639479,0.28469214603437,0.529186580320655,151531,"UPP2"
"ENSG00000007047",407.281553542645,0.476324461441913,0.171218238973904,2.78197267006414,0.00540295897565813,0.035807449350994,57787,"MARK4"
"ENSG00000007062",2165.1567501355,0.690456520915956,0.350628374670722,1.96919750594734,0.0489304151882915,0.173179461986375,8842,"PROM1"
"ENSG00000007080",104.524766955754,0.555196074359703,0.228341946416073,2.43142393709851,0.0150396057745399,0.0769475317450179,115098,"CCDC124"
"ENSG00000007129",10.4438449934188,4.96846698610492,1.0367099437849,4.79253335601823,1.64688379608094e-06,4.217213036374e-05,90273,"CEACAM21"
"ENSG00000007168",6522.41954633435,-3.01582866837444e-05,0.127028655367035,-0.000237413256061048,0.999810571630238,0.999857614898089,5048,"PAFAH1B1"
"ENSG00000007171",5.44907107035751,1.80946742383971,0.849583698869715,2.12982832209118,0.0331857895258294,0.133847783569578,4843,"NOS2"
"ENSG00000007174",19.9596364306243,1.15168593925413,0.813450716759955,1.4158029681766,0.156833200321099,0.368446207541135,1770,"DNAH9"
"ENSG00000007202",6500.73783484859,0.0322890516946404,0.0928303769205919,0.347828510082005,0.727968977073296,0.875807488401481,9703,"KIAA0100"
"ENSG00000007237",123.314652818211,-5.689134996732,0.881082715053819,-6.45698173341704,1.06811784214441e-10,8.8333761155398e-09,8522,"GAS7"
"ENSG00000007255",32.2955431299583,0.388407039867212,0.429859420621016,0.903567587994425,0.366224734349685,0.608818185676043,79090,"TRAPPC6A"
"ENSG00000007264",11.3751175304674,0.770451957489052,1.41915945927961,0.542893155840393,0.587203368544483,0.787756131732906,4145,"MATK"
"ENSG00000007341",604.362542935617,0.155262233965985,0.125516147255613,1.23699011928556,0.216090750878901,0.448690193354843,54879,"ST7L"
"ENSG00000007350",303.728340635658,-4.61699258347822,0.567521638589698,-8.13535955201909,4.10717539851847e-16,9.80830403596759e-14,8277,"TKTL1"
"ENSG00000007372",1877.17897211915,-2.11743526728734,0.593988807887489,-3.56477300442404,0.000364171224422617,0.00412365221304118,5080,"PAX6"
"ENSG00000007376",76.6930335711254,1.04014228529507,0.49079243916033,2.11931195817645,0.034064111719899,0.135987721730791,113000,"RPUSD1"
"ENSG00000007384",93.2607260916825,1.01323728040971,0.379296581199021,2.67135885382013,0.00755448361321696,0.0461786007234148,64285,"RHBDF1"
"ENSG00000007392",1505.38225203301,0.0197675085678782,0.077129899079516,0.256288531474664,0.79772805215926,0.913715888154393,55692,"LUC7L"
"ENSG00000007402",305.237122231498,1.43395984372062,0.332227663828779,4.31619639133857,1.5874076019685e-05,0.000301238939037845,9254,"CACNA2D2"
"ENSG00000007516",195.43172485572,1.16798067959782,0.492241150471411,2.37278146794363,0.0176547059224261,0.0859591112010974,8938,"BAIAP3"
"ENSG00000007520",169.867230686667,0.531908002149427,0.348613807744538,1.52578007621318,0.127064644185094,0.321865928932633,115939,"TSR3"
"ENSG00000007541",189.424225360932,0.47084171227202,0.400114114607041,1.17676856447427,0.23928789282722,0.476456678996059,9091,"PIGQ"
"ENSG00000007545",293.19961849576,0.0279927259440276,0.139158831923664,0.201156660752823,0.840576078474195,0.931907775905824,57585,"CRAMP1L"
"ENSG00000007866",393.961651945766,0.902455181250074,0.260491993271866,3.46442579641292,0.000531364712881502,0.00564963762260302,7005,"TEAD3"
"ENSG00000007923",1195.15941210159,0.267831357928722,0.0816347291180689,3.28085069702816,0.00103494513047891,0.00973737220150451,55735,"DNAJC11"
"ENSG00000007944",223.15681730988,1.14956833889409,0.463434908498148,2.4805389447668,0.0131183932435518,0.069652343242181,29116,"MYLIP"
"ENSG00000007968",447.550056932022,0.0473783937399043,0.332166978660893,0.142634267653296,0.886579032500237,0.952738899763918,1870,"E2F2"
"ENSG00000008018",2497.72148329041,0.0402179460611737,0.131471519199135,0.30590614838988,0.759676104496288,0.893088994134859,5689,"PSMB1"
"ENSG00000008056",112.679663794045,-0.115806663694513,0.455769662881781,-0.254090329229638,0.799425774412123,0.914526907226184,6853,"SYN1"
"ENSG00000008083",1707.64044631027,0.277094742655605,0.135633737435757,2.0429632619012,0.0410560750348759,0.154252398584277,3720,"JARID2"
"ENSG00000008086",372.53053558,-0.757175829742023,0.175535365548723,-4.31352296088651,1.60673444205683e-05,0.000303821475369003,6792,"CDKL5"
"ENSG00000008118",27.3038275267267,2.22449003451439,0.711376999041734,3.12701990296413,0.00176587972346808,0.0150609982514408,57172,"CAMK1G"
"ENSG00000008128",22.1080916369894,1.52681687460502,0.310244191570538,4.9213391131543,8.59540461364708e-07,2.41649113304835e-05,728642,"CDK11A"
"ENSG00000008130",442.657807896434,0.156938667794603,0.237944148389469,0.659560946788756,0.509535622726839,0.73358463130672,65220,"NADK"
"ENSG00000008196",3768.28708446741,-0.6870365115727,0.199941553041204,-3.43618673118496,0.000589964195364353,0.00615869302960411,7021,"TFAP2B"
"ENSG00000008197",2.77288979247008,1.91925781164246,1.65825189640542,1.15739823111484,0.247109696420371,0.48585286657896,83741,"TFAP2D"
"ENSG00000008226",27.536546472539,0.407008269415288,0.526198767233915,0.773487690886888,0.439233810724544,0.67599387495579,9940,"DLEC1"
"ENSG00000008256",454.097684747211,0.09121394466203,0.16463001954172,0.554054144656861,0.579541791044046,0.78229077912233,9265,"CYTH3"
"ENSG00000008277",772.50323331524,-0.288722704333106,0.162515593727269,-1.77658462004351,0.0756366079668637,0.232510914915783,53616,"ADAM22"
"ENSG00000008282",532.858799863309,-0.566314433763876,0.254312599794225,-2.22684379076029,0.025957715564717,0.113147105539888,6856,"SYPL1"
"ENSG00000008283",185.256004458961,0.221819424427333,0.264907844274851,0.837345624983409,0.402398320404281,0.642928098588817,1534,"CYB561"
"ENSG00000008294",10016.8481009393,-0.558752752425537,0.0971802349246475,-5.74965426723642,8.94261251602223e-09,4.62448385439261e-07,9043,"SPAG9"
"ENSG00000008300",1220.66755547233,-0.398332059753673,0.319294700063696,-1.24753733674317,0.212200538869392,0.443982419105892,1951,"CELSR3"
"ENSG00000008311",2037.23353907931,0.111840830998829,0.228977835125641,0.488435183857258,0.625241625626485,0.811443835701707,10157,"AASS"
"ENSG00000008323",7.65051882082626,0.635470848380141,0.754861179469072,0.841838030175424,0.399878621488334,0.640553595640426,55200,"PLEKHG6"
"ENSG00000008324",191.931927816984,0.218374769205874,0.148871332099341,1.46686918244376,0.142411645313806,0.346635033153874,51188,"SS18L2"
"ENSG00000008382",140.946792555863,0.645741238610515,0.366229611322892,1.76321416577423,0.077864375479513,0.236926189898578,84954,"MPND"
"ENSG00000008394",662.611439772296,0.522102878247723,0.323580418977953,1.61351814765805,0.106631983792334,0.288267130949156,4257,"MGST1"
"ENSG00000008405",640.688223009103,0.376264471578244,0.144994525420347,2.59502536725047,0.0094583937890369,0.0549859687068354,1407,"CRY1"
"ENSG00000008441",55.510990571748,0.50373610335261,0.914933667860219,0.550571173679412,0.581927674119523,0.783596729963022,4784,"NFIX"
"ENSG00000008513",279.23434692722,-0.0295087417119299,0.297866630428928,-0.0990669605032205,0.921085104707027,0.965475550011501,6482,"ST3GAL1"
"ENSG00000008516",6.48526269292644,3.14820756002677,0.81479113398294,3.8638215718394,0.000111626773477087,0.00157537546047943,64386,"MMP25"
"ENSG00000008710",403.541670102626,0.746437295816842,0.405956277966711,1.83871351751346,0.0659573341436333,0.21253140992856,101930075,"PKD1"
"ENSG00000008735",405.932425734817,-0.411203826013266,0.358232442660462,-1.14786874957334,0.251022750730077,0.491002903001754,23542,"MAPK8IP2"
"ENSG00000008838",1105.56312993121,0.40175797379114,0.200949398211007,1.99929921347301,0.0455759892288824,0.165291397177525,102466757,"MED24"
"ENSG00000008853",724.250911529469,0.498336430093944,0.224897202532066,2.215840946367,0.0267023970820876,0.11542256408027,23221,"RHOBTB2"
