"","CD28_146","CD28_147","CD28_148","AD28_144","AD28_145","AD28_149"
"ARHGAP33",9.56140628866926,9.36805298219324,10.0737101790261,9.20407835931584,9.65506914999684,8.05575531417482
"NDUFAB1",9.79845418445159,9.76280038222765,9.70776805612345,9.86698061839446,9.75569867228721,9.80543532100049
"ZMYND10",7.89825681104177,7.98164483699675,8.17097606338422,10.6581414396478,8.79203679520957,11.5576742303542
"SLC25A13",9.51291207003156,9.63428378063737,9.60497785541078,9.73660594733618,9.32271578918427,10.2898018353449
"ST7",11.2292088685616,11.3802638226709,11.3597030018826,10.9286874696723,11.1154219192909,10.1531086163784
"CDC27",12.1428339194132,12.2919270413282,11.9554079705791,11.9475847051159,12.0131755749982,11.8320719333517
"HCCS",8.69069062599915,8.61087128967748,8.5498811841565,8.67807738687139,8.73027413852205,8.82227370284653
"DVL2",9.87004717324767,9.62866928646513,10.0195359162884,10.4438553291251,10.3140722615226,10.3365463123255
"UPF1",10.3061502988409,9.91025976271072,10.3125780304872,10.4247884214651,10.7143379925329,10.3258104928071
"SKAP2",8.87508564492383,8.85168478198284,8.59549792935814,8.47431919934566,8.70419169855317,7.88002162925046
"SLC25A5",10.9519221857049,10.8659127564527,10.9074437721155,11.0955092969556,10.8545762913683,11.3954651503652
"CCDC109B",7.04887365940209,7.07013779394973,7.49829281448193,8.44968304757324,7.55175385988363,8.74239107639274
"POLR2J",8.71858236245557,8.41574727536237,8.71879555700426,9.16750418091622,8.91293720316984,9.31683153860119
"DHX33",9.63941572619302,9.57711798355482,9.90904864759676,9.69377649232385,9.52084821181711,10.0340536026986
"THSD7A",13.1796998350476,13.2625705739384,13.0463619861776,13.1029649531024,13.0721558438287,12.3730799695817
"LIG3",10.8672843333581,10.8298461378503,10.8751162580674,10.876364304962,10.7536451285117,10.9726313731827
"RPAP3",10.1252171780872,10.1917230634557,9.93096887172333,9.93985663381289,9.92809671601425,10.4115627027697
"CIAPIN1",10.5722515387738,10.5911564187348,10.5202074810301,10.708174961462,10.6095686302023,10.7266323667823
"SPPL2B",9.12016406441598,8.75405721624406,8.92345475265913,9.48332474797732,9.52737970944559,9.14522547550027
"FAM214B",9.97600833468739,9.79152803818495,9.95469963276961,9.95591434688747,10.0663877112391,10.1531086163784
"PRKAR2B",12.7860484021742,12.8953702472584,12.3568903884307,12.2335861385625,12.7443450858754,11.2236685296882
"MSL3",9.68980742486096,9.63241473828848,9.48530192802976,9.9115893011808,9.76951236015628,9.96645206928833
"CREBBP",11.4218624888569,11.5708980957146,11.9781350161522,11.3906703111264,11.3472429109509,11.1653414232464
"BZRAP1",10.9051393237356,10.5708952127917,10.3729706580689,10.3271075476237,10.9669165174544,9.32336791275077
"GCFC2",9.40824999234206,9.55556879611956,9.70011879551273,9.60949286828169,9.21929703653779,10.203267763607
"WDR54",9.13195050459618,8.97005840334257,9.13276672901277,10.0040642448967,9.35985894867074,10.5581329132348
"CROT",8.77652213984103,8.98786589604584,9.20341665958715,8.67280716418409,8.48931261588768,9.19845605298506
"KMT2E",12.1762620838252,12.4785548707348,12.3939154566415,11.9100252558057,12.1442638631733,11.5068723463849
"RHBDD2",10.7330695827233,10.4661171062903,10.5656497088961,10.8417362056775,10.9078038788451,11.0005395082755
"SOX8",7.86122735416593,7.61727390874984,8.75922503927844,7.44826761427471,7.81290515773823,7.09942317595613
"IBTK",12.2116795702535,12.2801067801773,12.1293389563185,11.9873077164125,11.9839915044937,12.1810782258586
"ZNF195",11.2298867544298,11.3266637210625,11.4001990727397,11.1372890202014,10.9343083428226,10.8530143211388
"MYCBP2",14.2088604760838,14.380305267256,14.1535455808906,13.5047566440416,13.9608719971416,12.8506343131471
"FBXL3",10.8602933735186,10.8603614018628,10.8385812971271,10.6063048416441,10.5628988054424,10.8220624031067
"PDK2",9.30307175077301,9.24580542321526,9.10969993034847,9.4818416080028,9.48940737788605,9.52938591815768
"ITGA3",10.3642014329576,10.1056952063377,9.7964988550326,9.40876662287407,10.0697353195168,8.96107170129842
"ZFX",11.1969830153701,11.2487146611354,11.308888845158,11.1212901799485,11.0133289593452,11.3934136723934
"LAMP2",11.0372930374615,11.0686192977197,11.1211559757876,11.3673252710881,10.8871271055857,12.2642294719943
"GGNBP2",10.769915008876,10.8379393968398,10.7280624186041,10.7306933166884,10.7277950404474,10.857488559995
"GDE1",10.9102251017954,10.9916517263884,10.6576951802787,11.1340096349146,10.8113286536381,11.3669980892472
"C19orf60",7.95533980545096,7.58350606082065,7.7365861745606,7.990748427302,8.1617257213348,7.48292778671485
"OSBPL7",8.47779616460981,8.22930485020523,8.2529188117153,8.2597921109635,8.5658213191168,8.11985385349525
"TMEM98",9.17244363799314,9.12808174553788,9.92661160163722,9.99269654135685,9.45211185212831,10.6209148866577
"YBX2",7.70100961943102,7.6255675968866,7.06600427940549,7.28564111297171,7.67341478774135,7.2929353060697
"MAP3K14",8.35485554212734,8.26972452331277,8.33690904973218,8.35974661859924,8.36394143526253,8.7845032348275
"ABCC8",8.75747680110514,8.65278449002586,8.49063317001617,7.42745395400881,7.87443773144428,7.21765159252363
"SYNRG",11.409351228439,11.6788428788364,11.6285420283103,11.4734192753926,11.6135873419619,11.4497792459551
"TMEM132A",11.2850677954379,10.7920195811323,11.1770745197436,11.232352135224,11.5897590368166,10.6235452543811
"AP2B1",13.7179276080765,13.761322508703,13.753828709297,13.4752786085177,13.7063662776774,13.2651127948834
"TAC1",10.6268493974288,10.6224297358517,10.7079444681664,7.91842457668428,9.58015072462387,6.97898038712619
"ZNF263",10.4964481531783,10.530495394798,10.3649563652291,10.5017685893097,10.5887544185316,10.5553800273375
"CX3CL1",8.86447249677332,8.58745907270313,8.77408706649305,8.11230383726407,8.51976342875585,8.15076212619704
"SPATA20",8.87508564492383,8.5105647423372,8.95410146782165,9.31846708961029,9.09006462493271,9.76934803199828
"CACNA1G",9.4034144743146,9.09294940634377,9.16667397200103,8.81565881188847,9.31894735787428,7.4564166696547
"MAP3K9",12.0625706684589,12.1419519832236,11.8349097425527,11.2865179985689,11.593629051706,10.4624250504503
"RALA",10.7912102231953,10.8168015223058,10.5878434023463,10.5741433777321,10.7453120884234,10.3365463123255
"KDM7A",10.3923702824111,10.3910319234522,10.7915686821684,10.9074370007835,10.8093316378019,10.4337244511285
"ETV1",10.8759755609062,11.0125342687833,10.6759359712539,10.1111313943926,10.6391116087255,10.9726313731827
"AGK",10.7311544022655,10.7819860813327,10.4170427945799,10.4849328366249,10.602663975279,10.3160791555583
"PHTF2",10.7689819437311,10.8753798421415,10.8443513628468,10.261534210346,10.5573540028459,9.86907124981211
"FARP2",9.86304703377183,9.77469945413298,10.0358021488182,10.4309173998142,9.95491300073292,10.9007600593341
"GGCT",9.15523165750774,9.15713963011536,9.26376574247982,9.64301152378348,9.03808367703416,9.98296978768579
"DBF4",8.91674888331823,8.68248506762261,9.02995898565914,9.20407835931584,8.64745597529677,9.07443275489465
"IFRD1",11.5407956912535,11.5414860489751,11.5014763820369,11.2639815478814,11.4668591502693,10.9937823507025
"COX10",9.25817535355658,9.19072612300423,8.99254333879163,8.96886006636295,9.06544387853807,8.85601806906405
"GTF2IRD1",10.3354691404469,10.137578257762,10.2477907124283,10.2152051417077,10.5565601399229,9.93707948107596
"PAF1",10.2550252872096,10.0620507091976,9.89573352101837,10.6150750446139,10.460514701419,10.9985156879679
"VPS41",12.4573921188871,12.4998588231249,12.3524475494782,12.2153153335486,12.3739877181262,12.3187361469978
"ARHGAP44",9.84005702255274,9.79152803818495,9.42766803776255,9.20046329638267,9.49107960114179,8.29986394629965
"ELAC2",10.458731065267,10.2155615637219,10.3729706580689,10.7213534579172,10.4824195358433,10.9608991876507
"ARSD",9.13195050459618,9.10385304287021,9.01345289214713,9.16565034645711,8.47209660599493,10.1950287387423
"PNPLA4",7.51629695606191,7.58350606082065,6.4784956606015,7.06381582235894,7.47826945344298,7.59123478150131
"ADIPOR2",10.4459355056519,10.4950861789535,10.3471659331507,10.725719603973,10.4998714047341,10.9760639031471
"CDKL3",7.87616996533274,8.15002657438232,7.71478081000706,7.57809424254179,7.43967651472342,7.76840971810824
"MARK4",10.1698043012544,9.92252464175749,10.1428978025493,9.68608311275882,9.98123625272764,9.26115529869271
"PROM1",8.16723899673729,8.01832189076443,9.1174309204897,11.0524814692827,9.50769457018092,12.4466192817379
"CCDC124",7.989761768236,7.68206579263899,8.17863867711196,8.41186901394114,8.41187365262176,8.10412198598021
"PAFAH1B1",13.913722802964,13.9727718846785,13.6652654481689,13.5867470200004,13.7851059856568,13.2256081331593
"KIAA0100",12.6574887515932,12.5851862615345,12.7482876576074,12.7637303125597,12.6462437013608,13.1376954683876
"GAS7",9.90964650927594,9.89322205849989,9.33492640799111,6.72825958703017,6.71228207344542,6.24647642104847
"TRAPPC6A",6.85816444770931,6.96773504987213,7.24748229469039,7.81171381326504,7.38331352711267,7.77526010142371
"ST7L",9.85248216416644,10.0041157186027,10.1221090910763,10.0356235453116,9.99421863307785,10.3983046383779
"TKTL1",7.38945892833718,7.60051056896608,8.1632686517028,8.2345016052008,7.74211136528659,7.52579033487612
"PAX6",8.76130685116142,8.91523484310506,11.3669325553303,10.3628181269089,9.29995331335292,11.2259762656814
"RPUSD1",8.07517826177273,7.60051056896608,7.98107488007712,8.1400203681066,8.30250381473974,7.78884788446694
"RHBDF1",7.49611763474069,7.43768669869833,7.87930513420808,8.09214066344342,7.59371216932036,8.69895817624653
"LUC7L",11.097970458794,11.0422510317742,11.1296833882523,11.2301601174175,11.3091441547525,11.0988972538319
"CACNA2D2",10.8158134324585,10.7488855250224,10.4552822181661,10.0880202756422,10.6892143400083,9.44215555755966
"BAIAP3",9.99693017249754,9.52363051759199,9.77725174488212,10.5426614727033,9.80615565244256,10.7989854024361
"TSR3",8.86091674837161,8.53939973279349,9.01345289214713,9.09138005067533,9.28650422372332,8.7191737203849
"PIGQ",9.14944732254828,8.65653224555648,9.13276672901277,9.53856781651224,9.46408509784975,9.33203642807506
"CRAMP1L",9.01258901586649,9.04564201357226,9.40583085741846,9.07762461173955,9.12078957474435,8.94694468707198
"TEAD3",7.54591941142124,7.34655823630958,8.12403921752441,8.49551563188063,7.82998926641357,8.8529839684335
"DNAJC11",10.5636648046117,10.5103684715057,10.2460456671395,10.5879171120475,10.592631697873,10.4799551845738
"MYLIP",8.38539698964338,8.48110686551549,7.92657593089704,9.35300680989103,8.41549124445868,9.94553331916268
"E2F2",7.44405136977718,7.26999303623842,7.93582229083226,8.60516946655856,7.51559721152391,8.44629476805726
"PSMB1",11.1962894664293,11.2012176776479,11.2579466271474,11.4615112904607,11.2441396581685,11.5708941238537
"SYN1",9.53515993322849,9.74735446859295,9.83423251223986,8.73979982434439,9.27097569062601,7.50026529490457
"JARID2",11.3141246760063,11.3691440710441,11.4157743773291,11.2575387851292,11.5757403217304,10.5115488315111
"CDKL5",9.99693017249754,10.2205301289019,10.0498851896521,9.84874022055072,10.0506613187485,9.51805973502657
"CAMK1G",7.8230728099174,7.73603780881732,7.61147681156193,7.50850735913947,7.84125009032157,6.7691260032658
"NADK",9.8221174053962,9.62114873065974,9.73546979496751,10.0880202756422,10.0663877112391,9.94131264040163
"TFAP2B",11.919955748469,12.0730630869603,12.3164033800713,11.3157529897945,11.5729985574509,11.1207675444876
"DLEC1",6.95001919864139,6.98308830940185,7.29616635122601,7.48877894558478,7.20395130098034,8.91535368586279
"CYTH3",9.71920971511026,9.63054324240643,9.77725174488212,10.0346162795092,9.99773895485135,10.3651384761518
"ADAM22",11.6450812484832,11.8075418531399,11.5802959185826,11.0613878002651,11.2666202732153,10.6598741078487
"SYPL1",8.67856242901252,8.85168478198284,9.3382274363101,9.42584809429212,8.75022598908942,10.2357588261519
"CYB561",9.91642285759913,9.66202935057633,9.10581845632446,9.74526650589067,9.76951236015628,10.1985655437167
"SPAG9",13.8632023310796,13.9042634298424,13.9504858018191,13.9647616439715,13.9607222331273,13.9592715054845
"CELSR3",11.8573084527941,11.6167437271263,12.1812781200932,11.5372107374537,12.1463727525024,10.1736228450659
"AASS",9.52185300149016,9.65468315377662,10.3439075018693,10.7442830425557,9.78998563845679,11.3175454541411
"SS18L2",8.61626710293257,8.50639526575418,8.46001424426989,8.67016448256547,8.59463204759798,8.28614360715703
"MPND",8.85735190439559,8.48535434860078,8.83199372185232,8.94301689811886,8.91041738259843,8.64001881846944
"MGST1",8.98354127690461,8.8353340526154,9.07039477349075,9.95378369578655,9.03347137506632,10.8663955342334
"CRY1",10.2280836515964,10.1610338549954,10.1485155421175,10.0295693020747,9.91449780050703,10.3818172638299
"NFIX",7.24608218943577,7.34655823630958,8.33690904973218,8.88532877910708,7.90144091194877,10.4044389500624
"ST3GAL1",9.59566544954043,9.75252168824467,8.68767866460475,8.88759218335474,9.7431510883057,8.38791252003989
"PKD1",10.7273163773339,10.0799418418984,10.5230900868988,10.5789792051227,11.1298904851828,9.43010961676188
"MAPK8IP2",10.8567851210505,10.5796135639501,10.579560853492,10.5699854003698,11.0521150222133,9.32336791275077
"MED24",10.9988249720158,10.792852557331,10.7552732192897,11.0045411063508,11.2568891596994,10.5799683102279
"RHOBTB2",11.2719631326619,11.0302965843971,10.7515928147257,10.6390863290324,11.2137769551278,10.1111783911852
"HEATR5B",12.1692143108902,12.2594863375602,12.0954173150921,11.8604532414993,12.1845845468001,11.3856945167915
"SEC62",12.5479256788179,12.7117882075957,12.0983149993519,12.1707714432438,12.4097590568544,12.1534728416026
"RPS20",12.7006502031809,12.7731563681569,13.1063569652585,13.3172883766121,12.9529849924902,13.4008039468248
"CSDE1",14.4248305805639,14.4896043262851,14.2826876258763,14.5589169869528,14.4987672813904,14.4087974504806
"UBE3C",11.7404281381294,11.8153445176647,11.6151141327221,11.5293894951728,11.5512727235443,11.4438444408518
"REV3L",13.3319691973337,13.5645427907044,13.3611768025728,12.5899375631027,13.1057298418451,12.12748953251
"TENM1",13.3503100811428,13.499520745123,12.6719012801221,11.8219772743712,12.6792055882272,10.9685015077326
"PAX7",8.10036792266738,8.00011402452859,8.90563587758695,9.39778859556541,9.76124018777867,7.57521371537025
"FAM76A",9.22834641107976,9.30589662141645,9.0503223635179,9.61084885768924,9.10770377477093,10.1372208886758
"POMT2",9.82572338213493,9.61737352077139,9.82956991558016,10.0595879325352,9.64909880084376,10.607690405543
"VTA1",11.652177089814,11.7780050096642,11.5051210631309,11.6513444900877,11.669291276389,11.5608763568784
"BAZ1B",12.024804841084,12.1092556101568,12.107932111486,12.3040225626735,12.213536488967,12.2586074430922
"RANBP9",11.3388419139404,11.3956887297596,11.4637645314813,11.1751588433302,11.3686343178596,11.0443588406498
"SPRTN",9.3185835801817,9.27496786439684,9.43076039924191,9.43814318062658,9.19479255238343,9.75978210838174
"METTL13",9.52185300149016,9.43621208570445,9.8800409624202,9.61220355813513,9.55959501004459,9.84666783918094
"DYRK4",8.41526238047309,8.5716259528186,8.72901414737894,8.62717738039876,8.1617257213348,9.46200788947921
"ZNF207",12.5449341602041,12.6557192282904,12.6173991449744,12.5875435849816,12.4204722054422,12.7905475976151
"UQCRC1",11.8498337820556,11.6125071049449,11.6151141327221,11.9576847301584,11.7671115124409,11.7831716079532
"STARD3NL",11.3967304069799,11.3841355543292,11.4072287969562,11.4517630844182,11.3357337996274,11.6779903785366
"CD9",7.56525643323783,7.53988435765027,7.14262307271437,8.170996303974,7.29741337058888,8.70910290205422
"NCAPD2",9.63736254812588,9.70532942470237,10.4263134827779,11.0228962591469,10.239800597429,11.4766720558638
"IFFO1",8.63734695395905,8.54752773082714,8.74922776923896,8.78191240320826,8.81653193472492,8.67499328417215
"PHF7",7.94130735921634,7.95659813286832,7.80999330661002,7.86620128399781,8.02363190834666,7.8155843517861
"NISCH",12.2858837640475,11.9971115917404,12.1499672747227,12.1077237360813,12.4472327993948,11.7874732877297
"FUZ",8.0623983342981,7.89174002392985,8.2310682882703,8.44345352194618,8.36768961547744,8.55226106034741
"IDS",12.0960317893248,12.2549643521755,11.8475951545054,11.3728990891823,11.768139141772,11.447309379639
"ZNF200",9.65573558314784,9.6928353936988,9.57179879210083,9.65094008745036,9.61733762068727,9.32987426636864
"LRRC23",8.52401500112819,8.26972452331277,8.54407072638982,9.63370546641686,8.68355949113787,10.7159927302009
"SCMH1",11.2237742692136,11.1949327492284,11.0339945557809,10.7546969922985,11.2612762952985,10.0641105905562
"FYN",12.9133902571261,12.9999500145497,12.7399629599973,12.9927891116947,12.9072427630736,12.9369332168472
"HIVEP2",12.0863366469959,12.1215623830436,12.0020575504249,11.7779530558743,11.8363536440706,11.7796424806997
"TCEB3",11.2087225516375,11.1765498631965,11.0329846208774,11.165095961504,11.1986064393445,11.2874801998228
"LYPLA2",9.66180770056582,9.30824800149265,9.51472232583179,9.86471324983033,9.87673927726823,9.58831574357349
"CLCN6",10.7680482732477,10.6757992922858,10.4954691229869,10.2302289391696,10.6156783974443,9.98160056442508
"MRC2",7.63053546089497,7.07013779394973,10.0677909564804,9.48035691921567,8.97931056319902,9.93283376658289
"TSPAN9",8.82485091785505,8.60699687418253,8.69291372621631,9.49807167823998,9.22334009897005,10.2753649107042
"BTBD7",11.3045040040891,11.4011578593461,11.22825927831,11.3512802519012,11.3999165952226,11.2190419391306
"APBA3",7.94130735921634,7.59203896578191,7.78946128339236,8.05504191537505,8.39363905244109,7.62263909333989
"MKS1",8.91674888331823,8.96106902629074,9.07834416104469,9.56959707341544,9.25132220456631,9.79610875152465
"ABHD5",9.37898660673386,9.45116030635964,9.41210440086262,9.16193535094106,9.26706678021831,9.1720918371302
"KAL1",9.96624804094904,9.89322205849989,12.3147434099762,9.09723431178223,10.6413592100497,8.75548542928667
"AKAP8L",10.8479769013341,10.7150056411024,10.6759359712539,11.1788007161702,11.1378662253171,11.1213875569062
"MBTD1",10.8932021748198,11.0103879941012,11.0440551446494,11.1447568428486,10.9657218836383,11.1471900083119
"UTP18",10.0579225798365,9.9361981586699,9.92661160163722,10.1206521565926,10.003587000056,10.1482388022335
"RNF216",11.2114709492925,11.15728298112,11.1825488261352,11.4607637647202,11.221302729287,11.7761046940519
"TTC19",11.116419661642,11.226086765387,10.7879800502914,10.9464268685086,10.7892075886734,11.2443062845984
"PTBP1",9.48345970247211,9.30824800149265,9.84119802187151,10.7300725419499,9.98951137150975,10.9187102713686
"DPF1",10.2853956855219,10.0397197813631,9.97382734733597,9.86471324983033,10.4554119768884,7.91715727220774
"SYT7",10.0791991655231,9.97203498178259,9.23568689985827,9.27278406824603,9.92316659248144,7.53417477734465
"LARS2",10.4259337080982,10.3621125008926,10.3487923809953,10.7436681040037,10.5581474277349,11.0747702567687
"PIK3C2A",11.7308850327487,11.8259538816839,11.9382592714955,11.7250920274333,11.5364707292382,12.2597336034599
"ANLN",8.75747680110514,8.94595723871777,9.57738258054334,9.73038751640022,8.85642226405032,10.3828532865295
"WIZ",10.0655576672515,9.7352244147825,10.3998896091522,10.0436562836128,10.334605739677,8.98338254868942
"RABGAP1",12.2998255610028,12.4389712078297,12.3394445619841,12.2643177027081,12.2724106084196,12.3225132870891
"QPCTL",7.85368888137998,7.59203896578191,7.53725600959032,7.62622777222719,7.74211136528659,7.56712047557551
"PPP5C",10.7847623621663,10.6419826373246,10.4910589938267,10.8255580502946,10.8814360639039,10.8105701511988
"CEP68",10.9924457326948,10.9807304106818,11.3629206150349,10.9692187071605,11.016216727757,11.0005395082755
"MAP4K3",11.5581694180853,11.7047223947754,11.7697525688799,11.2160516765345,11.371793278703,11.1435321185719
"TMEM159",7.71800392976449,7.68206579263899,6.78721384282241,8.0592166541006,8.18338974937038,8.24411545617352
"BRCA1",8.39542565903804,8.64525824903665,9.34152079331503,9.98123789585054,8.73027413852205,10.4924841839243
"ERCC1",10.4318455438682,10.0813088778256,10.4777468394845,10.7807066175414,10.3262411336873,10.9835867918086
"SEMA3B",7.49611763474069,7.35706453205498,7.26396223524787,7.36997181553481,7.35824963219949,7.30326329473561
"MBTPS2",9.79477866366601,9.80816074735399,10.0398400172321,9.39778859556541,9.36169080181657,9.57745056301309
"EXTL3",11.8743112160311,11.8075418531399,12.0631524878593,12.0247021557553,12.1160259823419,11.9757279714988
"ELOVL5",11.5646309573601,11.5916135840762,11.4786713088174,11.4328291753835,11.5141829860825,11.3711738624941
"KDM5D",10.9469818249464,10.868285370833,11.0054451833043,11.0137479248554,10.8706245487037,11.4992621689226
"CALCOCO1",10.5309999965554,10.4566802406229,10.5516026731474,10.9259805139478,10.8693472512044,11.2819457501788
"UBR7",10.1193617025303,10.1584465383711,10.0618471883407,10.2107562787933,10.1329651502357,9.98706962088592
"MAP4K5",11.6085474525745,11.715296744959,11.6758724915546,11.3713087682363,11.5259776411541,11.2819457501788
"EHD3",10.0670798162483,9.94373849666851,9.76508929278766,9.74526650589067,9.78862984205111,9.37878817679146
"PSMC4",11.1425781598744,10.9785361731006,11.0698884650984,11.1959749926891,11.1436871637844,11.1058066206931
"MAN2B2",9.51738955921108,9.14927398074953,9.52343108443316,9.43507937303517,9.55321001027409,9.54806485036158
"SLC7A14",12.046506264224,12.0856812609424,11.3238268325295,10.7771054643299,11.3338837818978,9.13532753007834
"SLC25A39",9.96787938332793,9.54566484966788,9.70011879551273,10.4596783268212,10.1863498846326,10.6869502427991
"MVP",7.63053546089497,7.41807352981716,7.72573219438472,7.47543503129033,7.55175385988363,7.90489942781231
"NUB1",10.3996287397671,10.3280040129772,10.29581014383,10.4981253789429,10.4051284449764,10.6869502427991
"PGM3",11.0075505403233,11.0891006480259,11.3047117745886,11.0604009232263,10.7626184673321,11.4992621689226
"RWDD2A",9.21457683296932,9.34991876742215,9.17039159714167,9.15260481493269,9.31894735787428,9.44015498159812
"CLK1",12.1185254589481,12.0689468813753,12.2038747288027,11.7522229955621,12.2539484372686,11.7882540343333
"POLR3B",10.1683874315403,10.295421569385,10.1334857278453,9.94737265172863,10.1006083558643,10.1236385793081
"ANGEL1",9.25817535355658,9.33616423205402,9.22501184851117,9.35300680989103,9.25527481239296,9.65009615954369
"RNF14",11.4691278100531,11.5255507407173,11.265703722099,11.0692585682825,11.1909608555668,11.0689962844518
"DNASE1L1",8.56872010957515,8.42907363129601,8.27441645153134,8.46820191478377,8.25042252832132,9.35772829662088
"DDX11",8.42995133034016,8.36108743638085,8.61222045967821,9.87150460157442,9.720568355724,9.55177140222054
"HEBP1",7.51629695606191,7.2585897976074,8.26012329414957,7.90908843492929,7.43179692181719,9.31026486055165
"MAMLD1",7.47557646277608,7.6501079073063,7.85006850018779,8.23084908070006,7.75419632472483,8.84384181060703
"TACC3",7.70953646986196,7.6581773894748,8.41595343857556,9.05573330704404,8.23397920211384,9.19845605298506
"UFL1",10.0942056728473,10.1336314261651,9.88902920355832,9.97494886771667,9.81816422926385,10.3672339453504
