"","P13555_106","P13555_109","P13555_110","P13555_116","P13555_118","P13555_119","P13555_120","P13555_210","P13555_211","P13555_212"
"PRR11",10.5603653108818,9.96366811951068,10.495133653899,10.2741495220002,10.3143167849065,10.4965380705846,10.4449393515708,10.2450936298794,9.88935824649834,10.3603810824763
"REEP1",8.74758477909167,9.74736461455357,8.67975554947739,8.97029458024006,8.45954671401786,8.70551335220304,8.55423761375763,8.75108480095813,9.05069852438288,7.74694828868414
"ATP11A",9.70629680032732,9.67979919137219,9.97308511248293,9.62003735125974,9.60200494867275,9.23643954241268,9.26675287247639,9.98284084376969,10.2656210823682,9.50930195477475
"POLR1A",11.4009629988207,11.4488795908492,11.4870193911563,11.3160925672929,11.2645592110345,11.4116659931592,11.6104683352077,11.6265485844417,11.4750165369714,11.3959928574232
"LAPTM4A",9.42448493266956,9.2074872366166,8.87710279417634,9.75179172324484,9.35462185635248,9.23643954241268,8.90493863408783,9.21814829550082,9.00234925404547,10.5497445196914
"TTC7A",7.88282512261774,7.98528846058676,7.7944923205773,8.51339191918761,8.40971571413816,8.27753341097609,8.116680531447,8.11192348289421,8.2836794408213,8.82773145208784
"IP6K2",11.1660999167966,11.1744175609698,11.1908914558145,10.9286731225064,10.9051274291481,10.7241161757361,10.6915231233028,11.1932005461139,11.2659787381158,10.6923892957512
"STON1-GTF2A1L",6.00534280080557,5.65725071058591,6.02026690898822,6.39120467277957,5.3665445345955,5.43076458906773,5.26535123602001,5.56541656297302,5.46475892294492,5.85531443188704
"SRBD1",10.2412018640862,10.3084789811163,10.2799336377352,10.1016782953344,10.3494742116918,10.4132316851556,10.4638295740331,10.1599864027531,10.0254810976443,10.1966863823028
"CYFIP1",10.6717620388354,10.2580927874007,10.5398673419383,10.9676471916744,11.1578319031593,11.0220878310228,11.0961224378767,10.6201529956003,10.5480564425128,11.5309257909484
"KIF2A",11.2837674406128,11.3483839428191,11.5293358909334,11.1763841398548,11.3448371105868,11.4476303529953,11.3977755379933,11.1271701509521,10.9853995143588,11.2043648069082
"RASGRP2",4.33057497578978,4.86638489070362,4.33057497578978,5.52337941333484,5.07080979827573,5.11771503819928,4.92789986858822,5.16099600555359,5.31886020869721,5.67353010042903
"PSME4",11.4818743013366,11.9381322079731,11.4970350952339,11.7364486269549,11.5763053661276,11.7075370322919,11.6380502409362,11.7320319551848,11.6512149942505,11.3449616505752
"IFT80",9.80557079615723,9.51231863498663,9.40058248013604,9.457680354025,9.44712573515289,9.59848709761018,9.70834896625527,9.60872220765281,9.47264789218957,9.44744858630378
"SIRT2",9.43622733630684,9.2777596787614,9.76267670495627,9.31097481379771,8.57086907404631,7.99301059437654,8.16166675080691,9.34312984584735,9.49464545708927,8.76359703009062
"ERLEC1",9.84836987613791,9.84091325553602,9.69464338783304,9.79579112671635,9.6416848089965,9.69360323709193,9.77038301299418,9.74010926502069,9.55660207038471,9.78084174448758
"PPP2R5B",8.27847426804549,8.39494953279234,8.45838998902808,8.27341790446674,8.22286464349975,7.69001964486378,7.5586896890898,8.40339434527791,8.6048490104744,7.56926738112099
"PYGM",5.33246323528486,5.44577041132024,5.59101768913044,6.09325372553309,5.26100236490234,5.03632149234958,5.66133296114738,5.98190772939921,5.46475892294492,5.98715234254368
"TRPC7",4.33057497578978,4.71053199576477,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978
"MAST4",8.49660048447457,8.93660516329799,9.11358191845066,9.35977939793983,9.44039033289742,9.27702487696496,9.19743646412485,8.95301274499045,9.26560591672112,8.96520801460589
"GPR116",6.78980622902434,7.56758842690143,7.60353110438752,6.03576842849384,5.79996110644796,5.43076458906773,5.21887707152116,7.28627581304845,6.63564301390736,6.8656608275628
"SDK2",10.1600177707885,10.3862103241233,10.2349310356296,10.8128082067438,10.7765383678644,10.2172884009414,10.7217305726673,11.3996692819188,11.6379438164197,11.0512530295696
"NUP133",11.5082373177733,11.4804078940261,11.609578626687,11.2305548383085,11.4019546483332,11.5266159351741,11.6273200384536,11.2626772498477,11.0851142978966,11.3996825955156
"NUCKS1",14.2789807042498,13.8989348778932,14.1169212043643,14.1092435800917,14.330349435879,14.3625201955147,14.4704107166096,13.6892790853848,13.4337750726463,14.2908210250396
"VPS35",12.006997823777,11.9943082971707,11.9998540824558,11.8436573382828,11.9817250298902,12.1114612620632,11.9956627476307,11.7854203513297,11.5825775717657,11.9873506725094
"DNAJA2",10.9941940760126,11.0181635983184,11.2274468056937,10.8876932092371,10.9974328613575,11.1240372203108,11.1314286980317,10.7602968786671,10.7239928319603,10.9875316247601
"BCL3",4.67050226832838,4.86638489070362,4.93930625600087,5.25202291813291,5.58675018844661,4.68607714955073,5.05960081158965,5.10087059637445,5.20581845776957,5.10351687046917
"KCNAB2",6.16229423249609,6.52334078491495,6.29874373993708,6.88361363027944,6.18110946933323,5.92055317799763,6.31783898896972,6.5012863567952,7.02054466490365,6.38730549431069
"ABCC9",9.49129547040998,9.20405381164006,9.23620030859153,9.19918926292316,10.1145590884717,10.2569283883153,10.3989408887309,9.22052029123295,9.31343113409499,9.499503518098
"GAL",4.33057497578978,4.33057497578978,4.76259711294854,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.64815398230621,4.33057497578978,4.33057497578978
"CLEC2D",8.48304767697828,8.49970106408899,8.0746532145811,8.35617067322027,8.21760230565748,8.72242666707001,8.54748876043075,8.50048837760275,8.4144329242216,8.36122159837214
"FUNDC1",8.51002638168572,8.47707559976644,8.45089029803748,8.18558249140483,8.51628787806712,8.31711205581997,8.11210296436195,8.07553970799998,8.02902543334372,8.27165185210449
"MAOB",4.91667051133938,4.98495933069681,5.18529622415279,4.82904109448525,4.90643818311714,4.94326711770608,4.92789986858822,4.87845107423715,4.99646340112394,4.88035503537441
"RORA",8.76633637810851,9.66240096376443,8.61417492067814,8.7958884827562,9.16876602107106,9.27702487696496,8.95419027787979,9.09426904799388,9.56077830023579,8.62964416947952
"DRD4",5.1539313635356,4.86638489070362,4.33057497578978,4.82904109448525,4.99408455497058,4.83207515309658,4.92789986858822,4.96196522107549,4.99646340112394,4.78036575351024
"TGFBR3",9.57864098107404,9.2006121769338,9.63318612796372,10.0645624405573,9.88094650204318,9.6121420782174,9.53876944582209,9.53062102247277,9.24757775844575,10.0607683031004
"KIAA1107",7.94368869843513,8.67388007030929,8.31699459330356,7.97792759536292,7.9066478228242,8.23091784622443,8.02221693245741,8.40339434527791,8.60889597147378,7.00872544549498
"HES2",5.60801326876901,5.38475506748666,5.92729698891236,5.4243474966848,5.1397380760095,4.83207515309658,5.21887707152116,4.96196522107549,4.66572829409432,4.64926641150223
"ATP1B3",10.5068399472652,10.0579044779009,10.2479328794813,10.2105732267422,10.1493749843139,10.162680709187,10.2709680215051,9.99119388445642,9.77720808372936,10.2791391412115
"NEDD4",8.97734184971415,8.63355559921423,8.27510642405354,8.61535510181663,9.07326630727955,9.1640862322214,9.2605875075895,8.60239419312721,8.52998104631649,8.95663195066722
"PIGB",7.9370532197882,7.67162394645322,7.47519505326399,7.70118568368161,7.72505789812545,7.95758809453283,7.54508399451227,7.52274553935252,7.55931589500657,7.66444058730042
