"ID","statistic","log2FoldChange","padj"
"MASP1",3.4451209252823,1.63481374163172,0.0124845613004537
"ATP13A4",-1.85825006535439,-0.948892922822616,0.25357191136272
"HRASLS",-0.0383468016729127,-0.0134094658871347,0.986541787061258
"HELB",2.50426766440195,0.886780651020596,0.0985462593499307
"RAP1B",1.31958093883577,0.284075932498182,0.451972524016518
"IL22",-1.90514726003655,-1.90965026305212,0.239538309057238
"BEST3",1.66834042151552,2.42508257664114,0.316795273441065
"RAB3IP",0.789226031911983,0.263735905023393,0.684920757093792
"PTPRB",-4.56843632282462,-1.9470379353902,0.000348085105657713
"DYRK2",0.418602203209031,0.106164497627396,0.848755956423763
"YEATS4",1.00107644455775,0.188188944950323,0.588842232557647
"TAS2R3",-1.65700322339339,-0.821115599311954,0.320662213959852
"TAS2R4",-2.78788948923816,-1.04713425367203,0.0579113225074858
"TAS2R5",-1.58463585041965,-0.59272531297264,0.346521320731727
"CRYGN",0.899406440123486,0.872493073852002,0.635830249245384
"LRRC61",-4.5404845718328,-4.31051653064192,0.000384943472354297
"IDUA",-0.429819678739609,-0.27516233895402,0.844559367022149
"FGFRL1",-0.663678962692024,-0.284737259704648,0.742250343635235
"TMEM175",-0.269257849904422,-0.104468854067857,0.905447444372838
"AUNIP",1.99674820675321,0.982201050305685,0.213149203896529
"PIN1",0.961665021671767,0.23130030324556,0.606429044651678
"FBXL12",0.682174112546625,0.121406447070266,0.734615340801636
"EMC1",1.14327993031659,0.269384673812793,0.524338352299716
"UBR4",-0.637149261308184,-0.124969513425038,0.75534052365458
"HP1BP3",1.29748755238054,0.171025526607488,0.460855136489551
"SIN3B",0.160178693697682,0.0315252223654281,0.94691845095621
"SLC35E1",0.0659577315514194,0.0141601432473416,0.978543774890415
"EPS15L1",0.370898888550292,0.0546973148985798,0.866237278104816
"UQCR11",1.51743634492363,0.325395217898817,0.371379874260962
"GFER",1.1920690089382,0.364882200701021,0.505099516815441
"SYNGR3",-1.26847653523618,-0.89880607239164,0.47236576600155
"PKMYT1",0.465717468203975,0.205909268878861,0.829396667796104
"WFIKKN1",0.879270189947547,0.686145577945848,0.644269861604694
"WDR24",0.522589904751732,0.208740672105711,0.805674374013434
"FBXL16",-0.982803468664154,-0.526053759655791,0.59682927710009
"CHTF18",2.0998941151372,1.14053817490943,0.185296524626187
"TUBBP1",1.04902582802083,0.633808177435413,0.566628152204745
"MACF1",-0.747244642282773,-0.127472645029189,0.70412270098207
"SMARCA4",0.248318376314144,0.0754361471521234,0.91225459414201
"KDM4B",0.836104744313081,0.263875918055088,0.664712020850148
"METTL25",0.806171090891371,0.246926719807055,0.67761602100303
"EMC6",1.78793908004824,0.408819469574667,0.275273022665519
"METTL16",1.86578379504989,0.344614060170775,0.25102618001709
"TUBA4A",-0.414000808914132,-0.312082084850464,0.850733873935384
"AAMP",1.79399227111924,0.352101137154588,0.273411168489449
"PNKD",1.0802410056169,0.166374602233325,0.5525490615299
"TNFRSF19",0.927499225662759,0.208006476519382,0.622340272757484
"RNF6",0.501133376102751,0.151333897253539,0.813713661028174
"ECHS1",1.30156891700205,0.218907439521165,0.459446978490655
"ZNF835",-1.29326746644654,-0.892769667079652,0.462483194343444
"AKAP9",-2.17479890526428,-0.530191539450263,0.166179721211022
"GNG11",1.83192440333094,1.04315827211671,0.261079393724878
"SHFM1",1.46226421304233,0.397827704394516,0.392698087638258
"HIP1",-0.901341896766376,-0.256640017967185,0.634934836314759
"PTPN12",-1.10862140490237,-0.217436859951252,0.540539862289251
"POR",2.48651598473955,0.498458959756409,0.10120057430541
"FGL2",-1.00603473329756,-0.760447126741225,0.586451125416518
"STYXL1",2.03167195601529,0.591152261442226,0.203336214967993
"GNAI1",1.50623078885501,0.245109411642386,0.376252748252447
"PMS2P3",-0.616215117372307,-0.133244966910025,0.764430682785689
"PEX1",0.0741532307232078,0.0158211980452445,0.976146359662625
"MTERF",-0.78581017464552,-0.187000814530541,0.686363271786627
"SGCE",1.54831014811788,0.434303758317012,0.360285673254292
"RBM48",0.516663625188515,0.087012186516615,0.808003637769133
"CASD1",-1.79772564199303,-0.444371489929969,0.272041997989191
"ZNF780B",-0.855844768946098,-0.15715464062271,0.655470706943846
"LRFN1",-1.53297253113954,-1.07256495043462,0.365647759133321
"ZFP36",1.13836317577827,0.821087723277667,0.526740324686855
"SRD5A3",-1.29165688072082,-0.306601033791705,0.462977945473209
"RASL11B",4.52089341849284,1.53897222046722,0.000412315350236948
"PAICS",1.58386949102817,0.493818323753331,0.346876454200994
"KDR",1.20007931930254,0.803344644655384,0.501643375618334
"PPAT",-0.63690908818502,-0.110049867615696,0.755382327739231
"TUBGCP6",0.563057309655888,0.19743069058532,0.788094965944539
"ADM2",1.7760599023486,1.5514886870878,0.279381773235272
"DGCR6L",3.08143399711357,0.635685841223518,0.0310395668295237
"DGCR8",1.09114739600408,0.185608241178145,0.548175404527019
"ASPHD2",-0.614618814209225,-0.332112693725287,0.765024594804685
"SDF2L1",1.48844402767947,1.04092854801015,0.382557926865187
"YWHAH",-1.43871479634915,-0.668187045927163,0.402113699181464
"RFPL2",-3.51692596369877,-3.4543326937296,0.0104229115190565
"C22orf24",-0.0762243924653243,-0.0300063373305423,0.975471728854486
"GNAZ",-0.646678343742895,-0.270388756786017,0.750922387059105
"MGAT3",-0.391256962444696,-0.201103516803584,0.857786361578404
"ADORA2A",-0.497057688995619,-0.221172130550688,0.815201270710381
"ATF4",-0.0282978405781118,-0.00667201846759275,0.990028070807887
"CDC42EP1",4.39164130554613,2.2303950272808,0.000640214488888715
"MCHR1",-4.43718186997939,-1.52215805180455,0.0005531828545119
"TPST2",2.92202821361913,0.909349091178392,0.0444409985830384
"BAIAP2L2",1.50055665303075,1.35642890477852,0.378420905309778
"MPST",1.31953512285368,0.415026881156249,0.451972524016518
"TST",1.96457376332614,0.715415351210491,0.222230306751933
"APOL2",2.30773369212619,1.11362909838041,0.135765802685392
"LIF",0.902382215514043,1.12604968865656,0.634373773240934
"C22orf23",2.76075036258699,1.74889231490693,0.0611026328124023
"APOBEC3F",-1.71810269359776,-2.0663428975256,0.29900044118931
"RIBC2",2.93581178076584,2.12911449358653,0.0430538195639279
"EMC4",1.8838596172243,0.264984426628905,0.245569141633087
"RNF112",-1.49396670032539,-1.12538599694623,0.380507552086482
"SPECC1",-0.395731514846305,-0.166603150372533,0.856666967016971
"CPA4",1.54597648646792,1.59033931125875,0.360916460734501
"DOCK4",-1.82897762820621,-0.620712817259514,0.262110847580879
"POT1",1.65761802794125,0.499296607200802,0.320420506835018
"ATP6V1F",0.975792071333189,0.244761703672937,0.600754901938319
"NAA38",1.15684964554943,0.211356407654561,0.519560792985311
"CDHR3",0.391220386863744,0.144254480447048,0.857786361578404
"PRKRIP1",1.8643255085627,0.371653509664153,0.251592417912592
"VGF",-3.70486069742464,-2.58279719841284,0.00615106757831859
"PODXL",2.20879332121333,0.842357350215818,0.157830091132822
"FOXP2",-1.08151937214322,-0.413615791803681,0.552161448916532
"STRIP2",1.35636257539194,0.449152109606405,0.435185640287614
"RABL5",2.20097738340139,0.817651426047115,0.159573715987439
"MKLN1",-0.163083795531615,-0.0419910902586816,0.945900463626331
"DNAJB9",-0.080632888619824,-0.0179760226627251,0.973729507503988
"FLNC",4.66003277277488,1.3734521864365,0.000244389908843571
"LRRC4",2.33990954460033,0.638548387327964,0.128125396945941
"CALU",1.92467645689486,0.939298053282523,0.234330013488195
"CCDC136",0.0536332188372481,0.00786459531399672,0.98220957349509
"SMO",3.63809622459287,1.94739930780654,0.00748332464514209
"IRF5",-0.598141876014598,-0.574397460637462,0.771678990686821
"LRRC17",3.34750441578525,1.72963550148613,0.015979269567809
"KLHDC10",-0.626479937122915,-0.127150046175901,0.759655507845383
"NDUFA5",-1.2990221451469,-0.42207360293442,0.460322367887398
"OPN1SW",-1.52428112961345,-1.47677879734103,0.369125231211027
"MRPS12",1.05113408521582,0.298445282901594,0.565449676996555
"MYO1B",-1.02616547214069,-0.415309697829778,0.576698667462623
"MTX2",-0.721421112466603,-0.238045100760254,0.716605035645012
"PDE11A",-2.03093537798901,-1.20416563925069,0.203553653823324
"CHN1",1.12212404253162,0.311779483823546,0.534615779865756
"GAD1",-2.20415522839142,-1.48227782836231,0.158729394582229
"EIF2S2P4",0.600017152880206,0.339951235340095,0.771010800645525
"OSGEPL1",1.38083389654642,0.331772270835784,0.425469746826668
"ORMDL1",0.814583054265034,0.154324478017901,0.673905144551332
"HAT1",1.76665460625075,0.710251001305583,0.282556801729075
"HERC2",0.115062642541935,0.0200892490618504,0.961599290810325
"SNRPN",-1.61690233147984,-0.439926316961049,0.334901097101101
"PSMG2",1.51403233597452,0.291783658753895,0.372691415035828
"TWSG1",2.07994573423523,0.844246983036158,0.190160589007113
"ARHGAP22",1.89152274245048,1.39758222833239,0.243300900950956
"EIF2AK4",0.871002162589259,0.279885037384054,0.647804935651446
"MYO5C",3.36827507697686,2.62128894864921,0.015160598838434
"CGNL1",2.59529691550656,1.39776549980264,0.0836553033891658
"TMOD2",-1.65515192706874,-0.852066639821904,0.321316045841403
"TTBK2",-1.55559589197172,-0.356993915438875,0.357420846257178
"C15orf57",-1.32796545598766,-0.323694820986249,0.448211085933867
"INO80",-0.663161130959787,-0.0927881464674914,0.742475483418196
"NARG2",1.01037602022265,0.321825956300193,0.584368946620768
"DLL4",-0.61231914817748,-0.261253779316845,0.766148041903352
"ALDH1A2",0.526467057705332,0.513698921762744,0.804303184292755
"FAM63B",-2.72238100196398,-0.44293359587297,0.0662682509556434
"IVD",1.44779033695008,0.408125889359234,0.398640647754804
"KNSTRN",0.620755252908613,0.141152733305287,0.762340683983703
"DUT",2.52488987987245,0.758682193905797,0.0953975883806595
"CHAC1",-0.504278294049435,-0.263781271646518,0.812865496866957
"CLN6",1.98650789810083,0.607421114654856,0.215755788681476
"ARPP19",0.766624924157368,0.162646817842473,0.695265370980293
"VPS13C",-0.726988439018518,-0.171901667918869,0.71327804589284
"CALML4",-0.309892017487552,-0.120162728628066,0.889874951583945
"ISLR",4.13929850807523,4.04035039759594,0.00153950738224598
"THAP10",2.4118771625965,0.597744615035106,0.114163644003673
"LOXL1",-2.05756274526055,-1.38454758990848,0.19618481043876
"ANAPC13",-1.04408046566566,-0.151338278913413,0.568999186565274
"MBD4",0.969679119542901,0.155444792801533,0.60262892064412
"COPB1",1.41513847854648,0.275265437691391,0.411898711739979
"PSMA1",1.50505446030431,0.267948813075468,0.376806729520906
"SUMF2",0.891588416354917,0.168771773371849,0.63807857527661
"PALLD",1.30509827247182,0.544402602490612,0.457727466726456
"SPCS3",-0.469479921901424,-0.0819727535457282,0.827359499233543
"BBOX1",2.08106014328441,1.32847078084818,0.189910924421421
"SERGEF",-0.71303727410865,-0.221940179064896,0.720274817289687
"KCNC1",-1.47680625780288,-0.921862489776963,0.386916589138605
"TPH1",-2.73622551417602,-1.25153669027517,0.0643718196876844
"E2F8",2.23382895437464,1.63971312061414,0.152279369870357
"DCTD",1.76945092350702,0.750851750121968,0.281742261229947
"SOX15",-0.142623762185355,-0.171175220311061,0.953290769982234
"FAM64A",2.0507106115353,1.15366027129313,0.19856729615605
"RPAIN",0.408448831598337,0.0595774797008012,0.852071170232492
"SHBG",0.0796324634467034,0.0576257607921786,0.97413032420186
"PLD2",3.64626207753192,2.64391385057127,0.00733170571315671
"TXNDC17",0.425954685546971,0.0783704870289767,0.845722344711448
"ATP1B2",-3.51842269261101,-0.810451135598403,0.0103872581521743
"FXR2",1.95917339530003,0.362225694092042,0.223574333450672
"KIF1C",2.23456534687872,0.795447902591161,0.152143261520891
"MPDU1",1.1231255596167,0.233826618110157,0.534226835734014
"MMP28",-0.789493080272436,-0.526806650073821,0.684903505954724
"MRM1",-0.626051989606645,-0.231250731737961,0.759889777719247
"PHF20L1",-1.26154761807444,-0.17693675296255,0.475323564341045
"LRRC6",2.16368042761783,1.00416236444202,0.168263188303095
"CCNT1",0.182144090226463,0.0294522883973025,0.938651295856481
"PUS7L",-3.10895861634569,-0.551354983555169,0.0289879512707298
"KRI1",3.51903733074156,1.17906735975736,0.0103872581521743
"ILF3",1.08055969272175,0.220779843882315,0.552452904227054
"SLC44A2",2.72345681782023,1.01985232687765,0.0661954116949389
"AP1M2",-0.00962409063366208,-0.00851495619076925,0.99693656749275
"CDKN2D",-0.644298084520393,-0.372458274192348,0.751964979553284
"MTUS1",-0.801349488002151,-0.296421382061526,0.679982139244269
"NGDN",1.71706604717703,0.254485338870637,0.299276918911109
"RAB2B",0.474110566381483,0.0953064217416432,0.825987023825898
"BCL2L2",-0.269484641656132,-0.0490317229608839,0.905447444372838
"AJUBA",3.64648264524878,2.65213856821384,0.00733170571315671
"DTD2",0.396556064353576,0.0993689849686645,0.856454087932681
"PARP2",0.560008750391264,0.119569608871962,0.789031713442807
"HEATR5A",2.03574495816702,1.09790512315951,0.202488887435021
"SNX6",2.26695646567414,0.407347374044252,0.145280260690394
"EAPP",1.33610671659224,0.236012556851848,0.444991539968982
"EGLN3",1.85683947744982,1.1929753673735,0.254182148313518
"MIS18BP1",2.96309401048422,1.47641281659683,0.040431106397256
"NRL",-0.890552252286193,-0.482678146263889,0.638523585783738
"NEDD8",1.91313889685844,0.401441024761672,0.237140957002343
"DAD1",2.40950648038118,0.653171236284457,0.114512936087845
"TEP1",2.49269857458559,0.784034386164307,0.100215244677442
"EPB41L4A",-0.224501323224732,-0.0819918428537088,0.921546815456527
"CDO1",3.36204663942854,1.57284391727816,0.0153768641401345
"REEP5",-1.19882034697977,-0.292696756882308,0.502010912119835
"ITFG1",-0.514121624358156,-0.0957176929014053,0.80901800302295
"QRICH2",-0.143058985032893,-0.0572264922204944,0.95318871037108
"FOXJ1",4.13000246155047,3.03093588603436,0.00158538529311774
"SEC14L1",1.35004721415853,0.516231242184913,0.438318574718048
"ARHGEF6",-3.86936522619712,-0.855641963215596,0.0037583525173598
"MAP7D3",2.69779167689074,1.33485271771799,0.0695403045881238
"FGF13",-0.180846926724956,-0.072738430108687,0.939058161922388
"ASH2L",0.825834908370102,0.138450530406585,0.668759635928108
"TTI2",1.1674830351487,0.190587016307465,0.515317915301904
"CHRNA10",-1.30143791270812,-0.44025169084116,0.459446978490655
"CDKN1C",1.41575838989999,0.620227926548172,0.411654251485188
"SGOL1",2.34515276987611,1.51417083659307,0.127104097122489
"RPS4Y1",2.00457622886713,0.463004474303178,0.210685623806976
"CDH15",-1.1250980657537,-0.837062958618758,0.533439024789338
"KLF16",2.09998092117407,0.907164062664171,0.185296524626187
"TMEM8A",2.10049244570027,0.578484700444119,0.18510462413486
"DOHH",-0.0657323259274771,-0.023872400985933,0.978631189189795
"MAU2",1.40574679785321,0.261701415602627,0.415947985753407
"SHC2",0.479432970803304,0.269562455117604,0.823733977123733
"ABHD17A",1.10385694693362,0.322539980479222,0.542997468150446
"SYT5",-1.22071550068918,-0.781376474670204,0.493566272507337
"TNNI3",-1.7303643313257,-1.02383079845685,0.294838807309555
"CBFA2T3",-1.33711172333805,-0.843055708994669,0.444554282946067
"GAMT",0.500494792849235,0.146749748931107,0.814101262059967
"HDHD1",0.392748008617384,0.110735217736235,0.857553579306915
"ERMARD",0.622842242537707,0.160469048836603,0.761545604891178
"PHF10",1.76833213589417,0.625575207252505,0.282008490422417
"PRRG3",-0.742807689439457,-0.948458466115949,0.706478633968427
"GALNT8",-1.63295865671576,-0.855887670416075,0.329436211503354
"KCNA5",-3.0374372494508,-2.56332816443279,0.0340969753050428
"EFCAB4B",-2.44728494754494,-1.12833299362889,0.10785502950786
"NXNL2",0.883446810901197,0.461605221400015,0.641875891247217
"STARD8",2.09965863366729,0.857330599094421,0.185363478226532
"FAM155B",-0.436661310001534,-0.270519265469301,0.841382859109608
"GDPD2",3.46652602971282,1.75335998168633,0.0118146471521683
"SAT1",-1.98112981950529,-0.395991475598156,0.217167100340251
"GNL3L",0.555399179580189,0.115192219419332,0.791117736792532
"SH3BP4",2.26539882120083,1.04725758637248,0.145534952612243
"MOSPD2",-1.47914802637502,-0.290339730296565,0.385695523484704
"DOCK6",-0.288733030297809,-0.146155884451954,0.897899944286383
"ECSIT",0.000476287260087266,0.00015608757041925,0.999808914916175
"LDLR",0.250786952629462,0.0794718854922028,0.911633668103284
"ELOF1",2.60904503609404,0.610939228194979,0.0815744971996588
"PRKCSH",3.73867948211574,0.876370140528654,0.00559946865874395
"CNN1",1.34068330154111,0.993644238073597,0.443259275140394
"CDC16",0.259532527809356,0.0658983810681184,0.908654215982391
"THEM6",-0.991535966104298,-0.542947160925251,0.593654884001578
"PVRL2",1.99842731556929,0.768304244288876,0.212552096413721
"APOE",4.86921413981806,2.14863924692529,0.000108970941533997
"TOMM40",0.545536201499482,0.13747683953382,0.796009911681486
"APOC1",-0.13415638227652,-0.0908471149340681,0.955419990562777
"GADD45G",1.44118567329263,0.725681656002665,0.401328824112272
"LRCH2",-1.00814649047095,-0.306264516281981,0.585261593430765
"DPP6",-6.72493602742887,-8.8896762078969,6.9480256666768e-09
"XPO7",-0.392846208699505,-0.0660938382747733,0.857553579306915
"ACE2",1.4714151977706,0.974485268300612,0.389301554512434
"FAM98C",0.157190130540098,0.0576737504700332,0.947869806674036
"SAFB2",1.20076366434685,0.248598915078979,0.501323679402522
"RPL36",1.19277338203624,0.404378824445542,0.504731996555354
"ATP8B3",0.206764295046215,0.183518157720785,0.928824191260333
"NCAN",-1.04752101770258,-0.636261623747863,0.567316648767698
"KIF1A",-0.739818910062388,-0.296509752985405,0.707724548850883
"GTPBP3",-0.554822727598785,-0.19876714220045,0.791390102725003
"SLC27A1",3.29598095039071,0.942557683719769,0.01820462363386
"NSUN5",-0.465228819835723,-0.138542256934735,0.829463916398499
"COLGALT1",2.96888059328735,0.672187583001695,0.0398924669976832
"DDA1",0.941357352433613,0.256764475011041,0.615655305111333
"MRPL34",0.0424611022157804,0.0144649014222378,0.985567536502328
"PGLS",1.7073062693632,0.479246804709893,0.302550053993802
"LSM7",0.709179096189673,0.204088214405983,0.722235146864473
"TULP4",-0.655716881918993,-0.293542787952259,0.745973822174779
"SNX9",-0.287451609100668,-0.0417855787024817,0.898335142296311
"RTN4IP1",-0.532164393021883,-0.132228792341725,0.801883317654972
"QRSL1",-0.64616768264446,-0.122241319398734,0.75108175292483
"C6orf203",1.3928213110745,0.282269725081483,0.42113669251305
"RSPH3",1.7386201664149,0.77991744539818,0.291567629894187
"MLLT1",2.09567580340669,0.493813540122098,0.186343857288619
"MLLT4",-0.25215298645486,-0.0485940187259136,0.911116928289302
"ACTN4",1.93215492031532,0.612643195711398,0.231997652430515
"STK33",2.75962565114769,1.64946654234144,0.0612241062264235
"NDUFA10",-1.86005160810886,-0.239211453458029,0.252866150090953
"ARPC1B",1.67870677868826,1.05436785524853,0.313338688575061
"CACNG6",0.1136890185385,0.101632303912266,0.962022391387153
"ZSWIM6",0.168806308980859,0.0383453725447948,0.943840145052752
"FCHO1",0.0162226770827724,0.00880089437567682,0.994430816505579
"UNC13A",-1.68965275065274,-1.02124178437957,0.308778944172866
"MAP1S",-0.0390246108771243,-0.016378991309617,0.986494410919164
"SCO2",0.985093550321574,0.256917614342593,0.595900777171492
"PXDN",1.83023020466142,0.510282154481341,0.261876797969734
"SSBP4",1.14783586668977,0.382650383212033,0.522239600789927
"GDF15",1.02062874461594,1.23592952907861,0.579685952375988
"PGPEP1",3.28760126459187,1.46183979183394,0.0186062452806555
"KIAA1683",-0.654287862786673,-0.206011873820077,0.746626727752177
"LSM4",1.61947471419081,0.417879942171373,0.333904909318648
"JUND",0.497864461772425,0.116299764271676,0.814769396298686
"TRPM4",2.54118058954809,0.940589376701647,0.0926421676698132
"SULT4A1",-0.892888939176422,-0.575447779307585,0.637686830516944
"ZNF557",0.298876334016095,0.065558852799123,0.894265240484353
"CRB3",-0.639647978444073,-0.584224717582246,0.754495136834903
"OLFM1",-0.31121224145129,-0.21246221058849,0.889576133238287
"CAMSAP1",-0.428789242196265,-0.135549567988862,0.84481064113703
"UBAC1",-0.271873956784815,-0.0663414835714921,0.904701411297639
"ZBTB46",0.475170851626487,0.301244492669784,0.825635340962789
"HELZ2",-0.329616827873055,-0.180474312324814,0.881859495065625
"SAMD10",0.0300911045875101,0.0172872154114769,0.989464023048592
"H19",-0.514408453163796,-0.718116351954783,0.808960750986461
"CYP2G1P",-2.62910859933762,-1.39319367152292,0.0788966051085099
"COL5A1",4.53291797206398,2.27745168035864,0.000394439125190286
"ATXN10",-1.19992931146907,-0.289234671029197,0.501707377019353
"TUBGCP2",2.54142827407128,0.421995430676887,0.0926092799742441
"CALY",-1.82447078518705,-1.32189481192913,0.263543335868031
"CYP2E1",-1.73785393475761,-0.579997771027129,0.291799591855145
"PNPLA7",1.66646386636276,0.72142700033451,0.317412787857488
"PAK4",1.42785955546895,0.483004665414134,0.406334840656401
"MNX1",1.75566887960218,1.73974109671923,0.285656141447017
"ZNF337",-2.42735107571065,-0.411472478966543,0.111261150140784
"CEP85",0.86454299184306,0.163807725084748,0.65061167466999
"TAF4",-1.05251008600027,-0.293163770525517,0.565104501906111
"LAMA5",0.626741620802012,0.237187494873928,0.759547416416135
"OSBPL2",1.15454692931361,0.186643079271127,0.520193169418717
"ADRM1",1.21955239797594,0.34540614680373,0.493752084233986
"ASS1",4.61497579697638,3.71449411123555,0.000290228337939722
"PRDM12",0.149143843470618,0.15914179891611,0.951424929885999
"EXOSC2",1.16155169243964,0.158445815165895,0.51768827946274
"POMT1",1.29218312075745,0.255035278506186,0.462899314922705
"UCK1",2.21266746074092,0.479233631654088,0.157081950258882
"FIBCD1",2.32664409019208,1.9126026155689,0.131115683251421
"PRRC2B",-0.63921693146412,-0.189861562794952,0.754624459838945
"CHMP2A",2.48050793115855,0.436638000134269,0.102128445518335
"UBE2M",0.417079676371169,0.0908000436326085,0.849199751905771
"TRIM28",1.62927072153596,0.430110826240877,0.330764628767182
"C16orf13",1.34875030247297,0.289457190969678,0.439028900474211
"YIPF2",1.59873324795697,0.464605679655857,0.341527123904411
"ATG4D",0.413618271625379,0.155448017048949,0.850860321593881
"EIF2S3",2.79659310770593,0.486631907282459,0.0569770476577295
"TMEM160",0.240198822549665,0.13097162325107,0.915276095231739
"ZC3H4",0.037208849330362,0.0105690270175679,0.986748840889515
"NPAS1",-0.565559200023627,-0.349627638953799,0.787098231376408
"GMFG",-0.166680914042236,-0.0968431108196393,0.944395672313456
"MAP3K10",-0.138209261817641,-0.0671605756598601,0.954262524584562
"ARHGEF16",-2.18312302705257,-1.2378141454049,0.16432104809262
"LRRC47",0.277366598128484,0.0622545532836018,0.902377330366283
"SESN2",1.64334431199555,0.370212940780317,0.325471330087028
"SMPDL3B",1.24857256784132,1.57102603475731,0.481422109626331
"ATPIF1",1.26529047254054,0.242418856333436,0.473670135058838
"MED18",2.89996362401781,0.526261682410072,0.0465334071453685
"THEMIS2",0.180814521039146,0.073405151680325,0.939058161922388
"CLIP1",-0.637330011229017,-0.153243361005572,0.75534052365458
"CCDC62",-0.938818753143318,-0.346233169156338,0.616721967156247
"HIP1R",0.362970943561135,0.199366538072479,0.869085527657489
"ZNF317",0.172096346113176,0.0243798276120689,0.942473827069411
"PPAN",-0.236695385014052,-0.100126560261539,0.916572067740217
"EIF3G",2.94864753623783,0.729175181568366,0.0419854212282434
"ANGPTL6",-0.240680797909539,-0.241655124103597,0.915028267010726
"C19orf66",-0.753994418704525,-0.490338860027191,0.701080034921383
"DNMT1",1.38820983989653,0.262300493576062,0.422811773872488
"ZNF426",1.52356182944001,0.310513648224588,0.369330196248337
"SLC6A8",0.8266900105977,0.239497218030171,0.668509021583436
"PNCK",-1.77217190524377,-1.28757475201526,0.280801295205258
"DKC1",1.98725978437273,0.410259072448564,0.215700196673004
"PLXNA3",-0.463289342566932,-0.165357044341798,0.830393683057942
"DUSP9",2.43133720643121,2.00643485423215,0.11072530750833
"MPP1",-2.11831115603896,-1.29082785628519,0.179805498075273
"ZNF331",-1.66574611048698,-0.515349002442072,0.317644414444507
"ZNF236",0.578410811369079,0.0917234387468909,0.781437659643958
"LRP3",0.276744961062507,0.143739194390951,0.902669090730487
"C12orf65",-0.332368810561995,-0.0673823048312771,0.880854409926319
"NOL11",1.26832137602106,0.19881501385768,0.47236576600155
"UBE4B",0.140509398531457,0.0211344808329047,0.953770232909545
"CASZ1",1.59637502714123,0.664999767416835,0.342457174638674
"NUTM2F",-3.78180425741762,-3.76487905264435,0.00493791552322889
"HABP4",0.526673733488178,0.0993668346721416,0.804276449487583
"SLC35D2",-1.33447696271794,-0.648388940903536,0.445792116783691
"PRRG1",-1.43101874537098,-0.314486252661233,0.4052944500482
"UBA1",1.87199395318286,0.316030500541844,0.248838670016474
"RGN",-1.3932389125244,-0.798499166169285,0.420857412720017
"POLN",-2.49167097944501,-0.609936409360997,0.100340820078785
"TXLNG2P",0.287487620706096,0.0854392654394602,0.898335142296311
"PPIL4",1.12808672355548,0.26465468862109,0.531902825562158
"ULBP2",-0.750534550523927,-0.266595095119,0.702611375440143
"AKAP12",2.46698600118381,0.535166296795051,0.104253941307074
"SYNE1",0.0950896754381911,0.0337523393619188,0.968283413010852
"ULBP3",1.51479782379253,0.839150274419107,0.37248750221429
"LATS1",-1.5937798950952,-0.326399762399142,0.343332295276133
"EPS8L1",-0.38372486029883,-0.220930625500002,0.8607810859698
"AAR2",0.857041344758019,0.147035478500772,0.65483513040473
"TTLL9",4.08107229814865,2.60713593749371,0.00186635601599907
"RBM39",2.42163072897812,0.355104722688097,0.112501373111
"ZNF341",-1.16478853445678,-0.332853809514715,0.516420098527791
"GGT7",0.387708771779064,0.127732061098178,0.859328745399223
"ACSS2",-0.068126804502251,-0.0143462222906138,0.977863091562571
"EDA2R",1.7657074716724,1.19759337897323,0.282702021007168
"ARHGEF9",-0.103963451408052,-0.0300163235074232,0.965846311560317
"C1QL1",-0.184538575302765,-0.199011569414111,0.937669831352001
"GFAP",1.61889638259126,1.93122848001826,0.334132061285057
"ATP6V1E1",-0.617087772394681,-0.122769687542865,0.764115772601689
"ZNF227",0.324438241624963,0.0473181711345241,0.884080265267745
"ZNF428",0.963564987986164,0.303737067432924,0.605779329880784
"ZNF141",-0.769583257976801,-0.1675139491816,0.693609264826242
"CCL25",-0.923307775144291,-0.87575208784536,0.623585976430233
"COX4I1",1.27242860878228,0.197241113673243,0.470546841269001
"EMC8",1.06158747768551,0.172386362028912,0.560708301518959
"GSE1",-1.23298819984938,-0.417555324499924,0.488587711625173
"GINS2",2.2098958350551,0.845384416512768,0.15759175169795
"CHMP1A",0.427193226493673,0.100345211370951,0.845310894497764
"SH3BGRL",0.391278492647087,0.0864265348050225,0.857786361578404
"COX7B",-1.14980364306909,-0.239293723080206,0.521662448163776
"F12",0.634956449969041,0.643409290057206,0.75619258733662
"PRR7",0.231252625841157,0.0787265773525575,0.919080674464329
"NFATC1",2.20828681515697,2.09375729603811,0.157844985934445
"CAP1",1.35673896224127,0.224099501204328,0.434933609374303
"PPT1",0.0525574550364714,0.0100112931303849,0.982469261534482
"RAB11FIP4",-0.982130834429676,-0.498536348627789,0.597232419626396
"RLIM",-1.42243524463941,-0.236482350129064,0.409000638483633
"ABCB7",0.755511876651754,0.183170658324859,0.700660985163225
"TRAF3",2.57497533737149,0.718013767973742,0.0869363888419238
"HAUS8",1.75534427100729,0.631959828618549,0.28572599577375
"MRPS25",-1.660252925589,-0.392080576007777,0.319437138983697
"SH3BP5",-0.584983582904574,-0.218387601958244,0.778468231828641
"HACL1",0.0460294793749873,0.0147544994137758,0.984372170051893
"TBC1D5",0.999703212104032,0.249724336000156,0.589565412845725
"CAPN7",0.410272198167979,0.0632387396903865,0.851769369037071
"RFTN1",-1.92524825011156,-0.50964607266589,0.234063704548786
