,CD28_146,CD28_147,CD28_148,AD28_144,AD28_145,AD28_149
FAM160B2,8.611081142,8.210968241,8.789142803,8.764376541,8.886874494,8.472884321
NDUFS2,11.1706397,11.04290029,10.74573322,11.06034186,10.93404299,11.12146186
APOA2,5.984078286,5.939512748,5.658772559,5.829975452,5.887623781,5.399394114
TOMM40L,10.33527732,10.21061509,9.950641577,9.996376159,10.38852037,9.457675886
CCAR2,11.57281896,11.35065339,11.30933199,11.91751935,11.86568493,12.0425766
WNT9B,6.012754087,5.625627199,6.511874125,5.914366825,6.020628648,6.103914183
CACHD1,12.00601104,12.17055146,12.24274261,12.06961328,12.00015161,12.40224494
CDC42SE2,11.13229868,11.20373712,10.82901902,11.10773727,10.97935898,11.25916673
RAPGEF6,11.32529902,11.41007147,11.14168307,10.38312597,10.80506975,9.573381979
EPB41,11.79860448,11.82891026,12.09050446,12.10808284,12.21768906,10.61743682
MIS18A,7.529600842,7.78930507,7.817687893,8.213600287,7.605572602,8.239188393
ALG8,9.127486527,9.029707633,9.37883655,9.715060197,9.231089858,10.12531664
FBXW5,9.873473603,9.352672612,10.06699808,9.955279874,10.06995519,9.37432984
C21orf59,8.333002979,8.3472673,8.144098233,8.757021586,8.415687778,9.318861187
SYNJ1,11.29025831,11.38963364,11.28341219,10.52235694,10.95536775,9.955378346
PAXBP1,11.50441964,11.6446591,11.76943172,11.62084345,11.65060331,11.71666405
IFNAR2,7.852978756,7.992907962,8.043399398,8.307451908,8.198766018,8.371365673
MRPL10,9.192510225,9.149884704,9.246452836,9.765927314,9.657427248,9.79117412
IFNGR2,10.07116007,9.96657233,9.898692425,9.837272472,10.22853906,9.556884243
GART,11.11346827,11.15931189,11.18116166,11.28440538,11.19856385,11.51002627
SON,13.06726917,13.13744699,13.7864297,13.35938533,13.0958638,13.79595643
DONSON,8.611081142,8.750846027,8.579125078,9.266866004,8.649707516,9.765883133
SV2A,12.80601373,12.68481354,12.132323,11.99959029,12.6365788,11.0208762
STC1,8.444288921,8.287770313,7.286761843,7.910463694,7.143483892,8.02006741
CSRP1,9.33453018,9.095049262,9.297534266,8.22433817,8.739780658,9.798987374
ATP5G1,10.3625281,10.1682887,9.824059718,9.916275785,10.15353742,9.925713935
RCAN1,11.27273993,11.09830829,10.98864105,10.67874185,11.03364283,10.61212703
UBE2Z,11.23034472,11.27701657,10.93056368,11.04083817,11.26838071,11.2207302
C1orf51,7.155563809,6.87700333,5.846051538,5.714063885,6.331327778,6.566235106
SNF8,10.05909483,9.993920252,10.11331294,10.3089579,10.06995519,10.42089792
CCDC24,7.941781989,7.657252896,7.172221498,8.324174839,8.131443225,8.888523579
IGF2BP1,9.493244584,9.461910104,10.97616757,10.95045724,10.25236868,10.35036283
CBR1,8.611081142,8.504196611,7.977691584,8.487399782,8.742594154,9.376421147
C2orf81,6.375662011,6.226716676,6.559910132,7.452393896,6.497205807,8.083246928
GJD2,6.901194101,6.440731035,5.357329189,5.361135628,5.887623781,4.76402256
MORC3,11.59073348,11.65325737,11.65280308,11.64257072,11.68090966,11.25008051
CHAF1B,8.307619971,8.306342338,8.113865371,8.496271847,8.096550458,8.666896208
HLCS,10.29983257,10.47241142,10.19812755,10.34121247,10.25335309,10.72218906
SCUBE1,10.6923315,10.64481707,10.41546147,10.46346604,11.3964021,7.741379719
ARHGAP27,7.59880089,7.551364965,7.478960636,6.804967999,7.521943134,6.453039132
ADPGK,9.868296364,9.667254716,9.847086615,9.979657653,9.752431789,10.18852872
PTMS,10.77945536,10.58551422,10.85990061,11.16012877,11.32658208,10.85623058
ADIPOR1,10.83886622,10.77907991,10.63238416,10.75928905,10.76836053,11.02820329
CYB5R1,9.332023607,9.219890918,8.840625091,9.230200221,8.931917234,9.788036917
PSMD4,11.41734256,11.32595706,11.45801502,11.76648019,11.6169729,11.73916137
ATP13A2,11.33470968,10.84614661,10.82786246,10.71264082,11.2814652,9.939916017
PSMB4,11.48989262,11.31573087,11.50580203,11.80107426,11.68929711,11.90246019
IRX6,9.388598491,9.202706146,7.986073093,7.941247749,9.103551764,6.698596912
BTG2,8.800966056,8.528098572,9.690380773,10.16297468,9.291814704,11.16320321
HK2,7.456807232,6.639142681,7.679394372,7.941247749,7.1947447,9.27916789
C1R,6.1713119,5.76274641,5.426495635,6.9977204,6.081707858,7.185875894
CELF3,11.36869947,10.86263224,10.98656961,10.57407382,11.54445306,8.500065101
ALDH4A1,8.098370386,7.635224051,8.332950899,8.22433817,7.991189267,8.24839109
STARD9,9.71906304,9.902693834,10.37485356,10.7574518,10.17447691,11.31795914
THEM4,9.074465106,9.149884704,8.627932957,7.760539754,8.640682911,6.486414029
TCHH,5.893372525,5.854757844,5.756666096,5.583043107,5.557821026,5.352860456
UBR1,12.04589801,12.21187984,12.07985764,11.77194998,11.96544139,11.71294903
AMFR,11.85419072,11.72498874,11.91430412,12.06837899,11.86825675,12.42513044
MED8,9.597072893,9.573020657,9.449784166,9.698549251,9.74124424,9.558726685
RSPRY1,11.39172408,11.43652961,11.47214802,11.33988459,11.32985132,11.14799717
CCDC17,6.672962173,6.684345356,6.980241599,6.60276034,6.409440149,6.68453351
GPBP1L1,11.23972573,11.26820497,11.36141428,11.56066631,11.27808431,11.85717794
NAE1,10.92279979,10.96941919,10.97198565,10.97543409,10.80574082,11.03019514
TMEM69,9.089390444,9.105656576,8.885877595,9.242526253,9.184319718,9.29030407
CCDC135,6.243290806,6.16122684,6.4619698,8.06211851,6.511263524,9.642765952
EFCAB14,10.21266618,10.11684778,10.59207692,10.5417019,10.25924544,11.10202432
CHCHD6,9.481985814,9.330246077,9.253369373,9.219550348,9.686883767,8.656588211
CTBP1,11.17274017,10.76578499,11.24407126,11.37665079,11.52176243,10.91777638
LRRC36,6.012754087,6.347990791,5.928550888,5.10321369,5.589912225,4.982277083
TPPP3,6.656252981,6.728046454,7.891037551,8.660441019,7.015854495,9.995364933
ZDHHC1,7.399611833,7.045462357,7.157211455,8.041998244,7.072017193,8.653135682
ATP6V0D1,11.86635378,11.65461032,11.65018839,11.88563783,11.83413117,11.79215652
ZFYVE28,6.705756677,6.347990791,6.559910132,6.909360441,6.98688025,6.251731876
RLTPR,7.743077583,7.195379545,6.962953163,7.135901539,7.856627738,5.669857229
C16orf86,5.517601289,5.549067711,5.756666096,6.168023344,5.999525364,6.08121067
FAM131B,11.49661558,11.41540206,11.01530247,11.66332169,11.97053691,10.36306358
RGS12,10.54767023,10.2742118,10.7034762,10.8355747,10.95899197,10.65492871
PSKH1,8.804591231,8.652875007,9.119698618,9.170625565,8.643697428,9.555039442
ZYX,9.456902216,9.215001893,9.440726008,9.900817809,9.441085008,9.427740183
ABR,11.76373031,11.63143581,11.45950924,11.84987837,11.92802763,12.01535284
LYPD5,5.954655846,6.018260461,6.144979574,5.61070444,5.762888018,4.4633419
CCDC117,9.813679971,9.823066979,9.975930436,10.28023748,10.18895566,10.33217642
ZNF230,8.60277025,8.754224227,8.332950899,8.766819841,8.588441899,8.756479369
CCDC107,8.401767389,8.060258692,8.035350061,8.426804491,8.390755094,8.211218834
ZNF222,8.61521859,8.58995359,8.403262685,8.417489785,8.467695437,8.148668622
NPR2,7.167120328,6.951778967,7.187069656,7.316787845,7.291885008,8.168208699
ZNF221,9.31942484,9.420054156,9.581981759,9.161379944,9.449705011,8.917566477
ZNF233,8.217779264,8.442635621,7.720307745,8.385995328,8.412152461,8.041440493
ZNF235,9.219889748,9.561517793,9.356530956,9.237256592,9.241059178,9.670291809
GNE,11.09438878,11.05592948,10.87677557,10.71200853,11.00412754,10.22493504
ARHGAP35,13.54502415,13.50265933,13.5690443,13.32837353,13.57170145,12.96110944
CALM3,13.76572961,13.64263384,12.90771334,13.24725054,13.7991439,12.35137798
DFFA,10.89931301,10.7922534,10.7260017,11.05287162,11.00412754,11.08998021
CCDC28B,9.098271848,8.861466355,9.153374435,9.347323213,9.595090201,8.694027425
IQCC,7.83167078,7.574736396,7.679394372,8.263033367,8.182230965,8.375567796
TMEM234,8.854405474,8.82660148,8.493892062,9.035443256,8.963591753,9.245232744
BSDC1,11.91149246,11.76520709,11.77304135,11.77194998,12.01328243,11.5489819
ZBTB8A,9.481985814,9.728533261,9.307536521,9.559171453,9.815127081,8.840797825
ATAD3B,9.957130378,9.823066979,10.2866729,10.06236868,9.941461721,9.870432409
SSU72,10.24763617,10.2130666,10.08066098,10.4192142,10.49721565,10.62536502
UBE2J2,9.283550014,8.975786522,9.10829581,9.317676339,9.411384848,9.170046604
ZNF362,8.978300371,8.86771548,8.903586809,8.908507475,9.210941565,8.607479509
FNDC5,9.217175124,8.943618724,9.772066783,8.964894518,9.411384848,7.491028257
CPAMD8,7.132155207,6.7422981,6.383233459,9.478132888,7.666679243,9.419651079
NR2F6,8.25545953,7.866767522,7.899944985,8.249083444,8.332078983,8.173052159
ANKLE1,6.495358855,6.115482835,5.967594418,6.306344207,6.705644915,5.908309034
CCDC58,8.068401443,7.963875313,8.082976928,8.263033367,7.89275806,8.437161715
VMA21,12.48674858,12.57811306,12.248372,12.48540673,12.41506015,12.61557574
KALRN,13.61169398,13.69835737,13.93264363,13.34447271,13.48837414,12.50176871
FAM86C2P,6.495358855,6.328588673,6.177445497,6.74439186,6.139744967,7.393761322
ABCG1,9.200778932,9.021327101,9.02179222,9.285705402,9.388252216,8.371365673
RSPH1,6.51425779,6.654384005,6.796496581,8.609597192,6.98688025,9.883718334
SLC37A1,9.942426103,9.683262713,9.413204498,9.277172602,10.28835131,7.68795494
PDE9A,9.747542287,9.792239768,9.952766013,9.662331173,9.924254579,9.81448792
WDR4,7.887795031,7.903966208,7.827067038,8.000883237,8.042553755,8.003824113
NDUFV3,10.37839203,10.43719956,10.10187299,10.24132359,10.33280106,10.42190989
PKNOX1,9.517708318,9.569196568,9.710612859,9.396992595,9.407850086,9.133403067
CBS,10.20857605,9.733666416,10.27313801,9.98070826,10.27677937,9.521422419
U2AF1,9.953875702,10.06350309,10.35411253,9.920662067,9.978847596,10.43900549
HSF2BP,7.021566588,6.770349905,7.111171985,6.531821508,6.885564884,6.68453351
RRP1B,10.98309146,10.89122761,10.86780017,10.84194604,10.9067795,10.46868845
PDXK,11.14661816,10.97086817,11.20896728,10.54667518,10.97160552,10.59518256
G6PD,8.854405474,8.524142509,8.925420682,9.168781189,9.32593306,8.794566878
CSTB,8.525720322,8.382686789,8.755393207,8.62584876,8.719930198,8.756479369
RRP1,9.236070802,9.021327101,9.041914129,9.152074512,9.225074941,9.05979678
AGPAT3,10.45519473,10.3794451,10.40774056,10.57128754,10.44561542,11.0255432
TRAPPC10,11.39112285,11.29332224,11.10968401,11.21113131,11.27760067,11.26988279
C21orf33,10.4471175,10.26833053,10.58934929,10.6266864,10.60524449,10.62887472
C21orf2,7.564627156,7.225483577,7.300434975,7.96283468,7.775954965,7.491028257
ZNF66,7.758234021,7.998643983,8.231130568,7.837484953,7.618008033,7.767352706
LRRC3,7.765751705,7.891674765,7.111171985,7.587219028,7.846133303,6.753398825
FAM207A,6.78435059,6.458488474,6.873031545,6.824563204,6.957274286,6.917373579
RALGDS,12.07088883,11.71291776,11.95988477,11.91669654,12.35970549,10.86741528
LSS,11.95648115,11.77477787,11.39225378,11.80996401,12.17210297,10.96366161
VAV2,9.998785654,9.760738585,10.21238171,9.983855495,10.24446915,9.759490409
MCM3AP,11.40726864,11.33611126,11.43008903,11.54761518,11.61237788,11.73916137
C21orf58,7.059432228,6.889757489,7.5260397,8.191878995,7.397232564,8.078087787
PCNT,11.05317702,10.93196952,10.98033739,11.03629961,11.32517871,10.69649661
DIP2A,10.77945536,10.62930107,10.9876057,10.8268409,10.9248064,10.8259736
S100B,10.20173328,10.21551395,9.759983905,8.737222079,9.219034772,9.288083717
PRMT2,12.57064403,12.43560148,12.45760679,12.60617011,12.63109996,12.71694194
ZNF208,6.219771263,5.883745863,5.658772559,6.702414163,6.820904135,6.211321754
ADAMTS13,7.980966069,7.3305776,7.689734515,7.668651794,7.759253259,7.214828148
CACFD1,10.00666009,9.463971299,9.967550022,10.21656947,10.39299346,9.604037997
SLC2A6,8.538853161,8.098122955,8.043399398,8.320845873,8.965999579,7.581973362
ZNF761,9.071461357,9.307464566,9.197083117,9.15394042,8.904559311,9.182056569
C9orf116,6.844045537,6.811348617,7.2729525,8.398676442,6.977083217,9.196337415
ZNF714,11.14090742,11.29216364,11.02744347,11.47867008,10.95294653,11.98247145
GPSM1,10.4214333,9.827874708,10.31501946,10.16297468,10.75591351,8.289084607
C19orf47,8.307619971,8.283089332,8.313159179,8.227899584,8.637662044,7.603817913
C9orf117,5.367677357,4.994301538,5.357329189,7.581618804,5.680171747,8.078087787
TOR2A,8.392144041,7.940214215,8.299810744,8.40811404,8.664623452,7.987393064
ST6GALNAC6,10.1823989,9.978150553,9.715626795,10.29297883,10.11289448,10.36306358
SHKBP1,7.360135431,6.999427573,7.626523841,8.199156236,7.856627738,7.166230885
RDH13,8.854405474,8.723530256,8.28633641,8.231452133,8.491333791,8.328650857
ZER1,10.29726714,9.992493752,10.20170433,10.28959213,10.53655959,10.30829533
ZDHHC12,6.094717647,6.091928114,6.005326629,6.775024736,6.55253694,6.739909635
PKN3,5.759300881,5.268491602,5.967594418,6.775024736,5.651008048,6.856657725
SPTBN4,9.39100854,9.172760369,8.831400931,7.668651794,8.856041707,6.766752263
BRSK1,11.58233082,11.22332101,11.25701809,11.07024238,11.69618929,9.587889651
PPAPDC3,6.887133061,6.8379978,6.945441323,6.62557064,6.681338309,6.034429089
TAOK1,13.82579925,13.98315078,13.81311776,13.59593977,13.70795898,13.50776713
MED27,8.556178412,8.404386603,8.482134588,8.623152927,8.742594154,8.710727496
DEDD2,9.065434968,8.780967348,9.085215307,9.140827939,9.388252216,8.90601968
SIK3,11.31582657,11.29679246,11.17207654,10.42385547,10.68546571,10.22377488
MPZL3,7.071824225,7.174938791,6.487165511,5.851698807,6.656574029,4.982277083
NEK8,6.195785568,6.543749869,6.4619698,6.734021664,6.525168911,7.29821425
TLCD1,5.645957656,5.854757844,6.005326629,6.215904074,5.736057427,6.779972856
PCSK7,10.40841758,10.39572142,10.32816861,10.21210402,10.31593926,9.976199519
SAFB,10.47348881,10.50178022,10.38117585,10.46121016,10.7936136,10.71807595
CHTOP,11.19150798,11.10558175,11.04447013,11.11109806,11.25370181,10.9384288
ZBTB7B,6.012754087,5.939512748,6.487165511,6.945399397,6.644014332,7.589292669
FLAD1,9.887189328,9.569196568,9.860728179,9.98070826,9.998945139,9.695628209
SHC1,8.61521859,8.235415715,8.539979815,9.651813672,8.99929231,10.5987664
VPS11,10.39408332,10.37397858,10.27313801,10.35180562,10.53494151,10.4519432
NLRX1,6.753469735,6.543749869,6.487165511,7.470733415,6.439374547,8.743555571
ADAR,13.14759397,13.19514228,13.11981974,13.33197812,13.35938074,13.28165319
IL6R,5.420655538,5.420562466,6.436265161,7.642027625,5.589912225,9.208130775
UBE2Q1,10.82022689,10.81502137,10.39686136,10.80980408,11.01635413,10.90842153
CHRNB2,11.00918659,10.95411631,10.67288424,10.33218784,10.90552792,8.697383028
CRTC2,8.025355607,7.998643983,7.560339511,7.906010941,7.976852555,7.866722615
ANO10,9.819056825,9.947557057,10.1377924,9.657082021,9.631906733,9.727094279
FDPS,12.24467839,12.2280247,11.44374219,12.11168225,12.22422875,11.64438886
RUSC1,9.495485813,9.274952189,8.476219445,8.739712008,9.52014532,8.030794098
GBAP1,8.223223448,8.551608233,8.499734794,8.448305866,8.579021961,8.589524868
FAM189B,7.502744742,7.453776648,7.908796826,7.535994341,7.918013153,7.393761322
PAQR6,7.750676127,7.566989066,8.166359305,6.785080791,7.736672721,6.856657725
PMF1,8.67588895,8.663697729,8.649103165,9.235495741,8.863812178,9.41558942
SLC25A44,10.56590073,10.55974543,10.2866729,10.05141097,10.28354095,9.99943886
LMNA,9.244093597,9.172760369,9.757555122,10.30309145,9.767674191,10.67543822
NBEAL2,8.71880416,8.191104112,8.181009234,8.276848324,8.540710493,7.72821191
CCDC12,9.041073595,8.597501063,8.793900045,9.285705402,9.131696284,9.215160664
UBQLN4,10.70302978,10.62746463,10.82786246,10.64601433,10.83035327,10.12407344
PPP1R35,6.858562221,6.476001398,6.816044668,6.945399397,7.125963351,6.581623337
GPATCH4,7.961509157,7.769258247,7.689734515,8.021589328,8.135745342,8.585906792
STAG3L2,8.068401443,8.098122955,8.051403449,7.828092528,7.952631754,8.225272134
LRRC71,4.4633419,4.4633419,4.4633419,6.40411375,4.74313186,6.869022137
FGFR4,6.456701656,5.76274641,5.658772559,5.851698807,5.910925071,5.443436613
NACC1,9.019413411,8.713151275,8.899179931,9.400138978,9.270559286,9.528960976
IER2,7.438001213,7.312052642,7.986073093,7.804335147,8.014767021,8.10369857
ZNF394,9.524308744,9.457778841,9.346864581,9.449567815,9.714320379,9.368037627
CPSF4,9.666337215,9.488478204,9.482518231,9.868260367,10.01180168,9.924285999
LY6E,7.288235101,6.87700333,6.077246594,5.61070444,6.752955762,5.303416461
VPS28,10.25558711,9.731957395,10.40774056,10.32061965,10.55663384,9.867463273
TONSL,7.034305653,6.8379978,7.699999388,8.116987764,7.580366823,7.780162362
MUM1,10.38565539,10.22283116,10.58250755,10.56359739,10.79022675,10.21796004
RECQL4,7.44743586,7.01108301,7.730353378,8.21000296,7.882528738,7.760904081
LRRC14,9.034918201,8.858331567,9.171748053,9.242526253,9.437622505,9.014828833
ZNF333,10.35391313,10.37397858,10.21592334,10.35666864,10.42566999,10.30829533
COL26A1,8.892367999,8.516197451,8.740682563,10.35261726,9.691250753,11.33632058
PPP1R16A,8.179076943,7.635224051,8.345994736,9.053552519,8.850837938,9.162792197
ORAI2,10.83179389,10.69477912,10.45944539,10.84656213,10.90802999,10.98504165
ALKBH4,8.695555153,8.563219962,8.659572207,8.678727675,8.784147847,8.52295921
SH2B2,7.590335061,7.154190022,7.430242177,7.20378239,7.654668245,6.347282277
C5orf45,9.601240778,9.307464566,9.573720399,9.626522471,9.764914812,9.596883297
SQSTM1,11.07130531,10.97014386,11.25873558,11.26341554,11.35299004,11.71046703
MGAT4B,10.66871061,10.30096085,10.52942158,10.50421056,10.61063124,10.53752966
RPL8,12.22322145,11.86442174,12.31095812,12.70192653,12.63299157,12.79359096
MAML1,10.31766386,10.28706675,10.67417195,10.27682069,10.23353615,10.12531664
LRWD1,9.124591621,8.593732295,9.025839197,9.073409965,9.303277594,8.582279559
FBXL13,8.425546291,8.699194797,8.517121308,8.802978888,8.588441899,9.376421147
NAPEPLD,8.581779724,8.907685248,9.123479551,8.838249555,8.69399787,9.433777324
PSMC2,11.00918659,11.06477686,10.94022872,11.07073562,10.8343052,11.19373517
CELF5,11.36686599,11.2640744,10.94343607,10.55727481,11.39595655,8.350167796
MFSD12,9.249417382,8.848885936,8.980683147,9.500290687,9.289895314,9.506225873
TUBA3FP,8.167823465,7.998643983,7.789171613,8.833596557,8.667588113,8.926166078
YDJC,7.071824225,6.654384005,6.997312579,6.909360441,7.134751562,6.698596912
DVL3,10.43549954,10.28822972,10.54076113,10.63804796,10.7936136,10.50064913
AP2M1,13.16123311,13.04435576,12.92863145,13.09556094,13.18004026,13.02824931
ABCF3,10.32775503,9.978150553,9.998728446,10.32724141,10.4576224,10.27283748
PCYT1A,10.254265,10.36187877,10.20527225,10.16482446,10.05535307,10.52439876
FBXO27,7.758234021,7.762512298,6.854303794,6.151628092,6.977083217,6.328754281
U2AF1L4,7.155563809,6.811348617,6.672750719,6.918460737,7.219677294,6.169512418
BDH1,8.793688127,8.709674863,7.836384454,7.470733415,8.297983442,7.176088421
NPHS1,6.040726833,6.018260461,6.005326629,6.083677163,5.863813874,5.734802574
THAP8,7.399611833,7.245194442,7.201759532,7.166484814,7.31514143,7.042064372
ZNF382,10.56909409,10.58645983,10.55341244,9.803229766,10.23752138,9.120978117
DUSP14,8.564763104,8.27839296,8.976506824,9.292495401,8.464286441,10.26496345
LRRC56,6.120804509,5.966378291,6.269897504,6.430702364,6.10137386,6.309945365
PLXDC1,8.050112462,7.873035482,7.047276655,8.55405466,7.90291412,9.062398657
PGAP3,8.266045136,8.114047263,8.2520837,8.522562942,8.419214381,8.275648534
GRIN2C,6.243290806,5.966378291,6.327859815,5.61070444,5.736057427,5.399394114
FDXR,6.982617885,6.639142681,8.279551277,7.705100343,7.367938481,7.674276498
SAP30BP,10.66174767,10.5007774,10.63503167,10.76661471,10.85000551,11.00813198
ACOX1,11.90392628,11.97143297,12.08131411,11.93685662,11.90785716,12.22173003
PRPSAP1,9.939138013,9.947557057,10.13965833,10.04238319,10.29027097,10.25136426
CYGB,7.921776829,7.590104038,6.816044668,6.531821508,8.100959085,6.08121067
SRSF2,11.2463893,11.1757395,11.29433854,11.51355449,11.42986678,11.44681517
ZNF577,10.28177799,10.49675912,10.070915,10.04036931,10.47206917,9.463589057
TMEM143,6.982617885,7.078996668,6.776657632,7.088709973,7.23605234,6.418763862
ALDH16A1,6.551241785,6.3670953,6.962953163,7.282454043,7.330432038,7.020227978
ITGA5,6.266364455,6.49327716,5.802307547,8.202780981,7.404460873,9.193967097
ZNF385A,5.893372525,6.49327716,6.997312579,7.031514087,6.139744967,7.316082145
MPP3,9.986096391,9.79551597,9.381995035,9.492942573,10.06771832,8.465022652
NAGS,5.517601289,5.146288315,4.984937938,5.954244296,5.557821026,5.79585652
LSM12,8.868326398,8.904649826,8.476219445,8.990191348,8.829832221,8.900211291
EMC10,10.72990898,10.34744685,10.00078322,11.13346279,11.11006263,11.17104745
JOSD2,5.562376117,5.465527591,5.658772559,5.914366825,6.041349676,5.853551779
SHANK1,8.271308655,8.365086717,7.977691584,7.804335147,8.20696222,6.626723775
FAM171A2,10.21266618,9.58063851,9.885407182,10.05938847,10.69056152,8.663468435
DBF4B,7.795428923,7.879275846,7.908796826,8.058117152,7.912997977,8.371365673
PLCD3,6.844045537,6.914909061,8.043399398,7.928136262,7.580366823,8.182690002
FMNL3,9.156119558,9.286648252,9.43465542,9.55494379,9.264707449,9.390975841
RACGAP1,9.684127766,9.797151282,10.0941956,10.47170757,9.643972727,10.73364376
LARP4,11.14019198,11.1926032,11.26984974,10.95206449,10.92727528,11.2721287
GRASP,6.436923695,6.476001398,6.927699873,6.430702364,6.281991447,5.881274823
RAVER1,6.436923695,6.067889176,7.157211455,6.853428149,6.705644915,6.793063415
SYCE2,5.182573126,5.696536161,5.70890905,5.872991935,5.490057294,5.908309034
SPC24,7.590335061,7.339748263,8.551273729,9.307656771,7.957509071,9.762690316
LEMD2,10.26086349,10.06892728,10.29674133,10.31812863,10.39745272,10.51399708
ADCY10P1,7.438001213,7.68609888,7.836384454,8.22433817,7.678588725,8.108765916
ZNF653,7.329775517,7.283793173,7.286761843,7.500774931,7.742351786,6.986802225
MED11,7.80275193,7.503420564,7.986073093,8.287122543,8.198766018,8.488479318
ASGR2,4.921027207,5.075308948,4.4633419,6.754681553,5.416644162,7.307176954
SENP3,8.430255013,8.235415715,8.002689253,8.55405466,8.658675681,8.556628565
FGF11,6.689461528,6.7422981,6.559910132,6.853428149,7.134751562,6.964052511
EIF4A1,7.484550294,7.41967348,7.977691584,7.699950731,7.678588725,7.872707661
RPL26,9.296465352,9.152444484,9.573720399,9.497355939,9.41314898,9.811401121
POLR3K,7.18994633,7.164603514,7.030824746,7.225686148,7.389966582,7.376870091
SNRNP25,9.38134404,9.195277939,9.02179222,9.507601496,9.299466766,9.463589057
WDR90,7.581817926,7.03409867,7.571588987,8.536963234,8.255174764,8.332980236
JMJD8,8.850904057,8.365086717,8.710800982,9.607598523,9.202802573,9.690596451
CCDC78,6.33309233,5.549067711,5.756666096,5.761994682,6.363160571,4.982277083
SPSB3,8.61934413,8.235415715,8.81277292,9.148335417,9.434151654,8.379757607
C16orf59,6.942518541,6.422721352,7.095475665,7.570350936,7.495174676,6.844178318
CCNF,9.092357011,8.82660148,9.372498714,9.699826063,9.552514616,9.263431025
TBC1D24,10.83445008,10.68244994,10.53084391,10.38709264,10.83562011,9.494722289
AMDHD2,8.043963523,7.393537893,7.61570723,7.828092528,8.000667349,7.618194637
PAQR4,9.885481984,9.472186699,9.225501473,9.774435259,9.985972889,8.677130648
FLYWCH2,8.372700889,8.032582436,8.617229469,8.454390246,8.649707516,7.68795494
ZNF75A,10.29212256,10.47547746,10.20883136,10.35180562,10.28064702,10.14995808
ADCY9,9.709443468,9.669042192,9.798297746,9.592553302,9.691250753,8.982217926
SHANK2,10.78037403,10.83981648,10.80453435,9.825624233,10.51044993,8.618145329
CLPB,10.95651549,10.94012955,10.90337145,10.72773304,10.97220342,9.891046819
NEU3,9.130375618,9.217448482,8.849790378,8.824245083,9.008664572,8.85588319
CYB561A3,9.5417634,9.327984084,9.403912495,9.494415198,9.546098698,9.10592508
PPP1R32,6.672962173,6.328588673,6.4619698,6.543918222,6.298657016,6.626723775
ASRGL1,9.957130378,9.85167565,9.340384077,9.611674637,10.09653039,9.15793552
GNG3,11.15301584,10.99100258,10.41083389,10.60027838,11.07152201,9.135875228
UBXN1,9.709443468,9.361546295,9.627921656,10.46196251,10.28739052,10.40869864
C11orf48,8.564763104,8.512208334,8.36534001,8.556883513,8.426241616,8.828614386
TTC9C,9.074465106,8.934719254,8.916726911,9.407974981,9.297557562,9.31668449
TAF6L,8.745460284,8.378307037,8.740682563,9.045532106,8.994583162,9.020192771
NXF1,10.15290228,9.92080705,10.14709799,10.2004287,10.31499669,10.5725795
STX5,9.44767147,9.272601526,9.333874264,9.833787876,9.613616092,10.01427885
RPL29,11.6079109,11.23120164,12.09819855,12.29063996,12.04232577,12.17868474
DCP1A,10.76931118,10.73882173,10.78082271,10.68970215,10.71791462,10.61478437
SYVN1,8.503561078,8.450998329,8.695623529,8.379612357,8.550384823,8.503906292
ZFPL1,8.61934413,8.082018568,8.700700542,8.915127751,8.939288955,8.948849852
RPS6KA4,7.632163564,6.963848977,7.095475665,7.518495264,7.856627738,7.376870091
LRP5,8.025355607,7.910072215,9.537363244,9.140827939,9.159300606,8.828614386
TPCN2,8.074445913,7.841414675,7.899944985,7.928136262,8.122799828,7.721581664
FGF19,5.182573126,5.075308948,6.327859815,5.914366825,5.762888018,4.4633419
CMPK1,11.87755695,11.8566055,11.78023362,11.66984737,11.63822488,11.85642977
BEND5,9.041073595,9.144751435,9.446771107,9.150206179,9.497045975,7.854676149
ELAVL4,11.8148341,11.93143766,9.551455591,11.45014213,11.93540447,8.545493138
COA7,10.10235909,10.09840085,9.755122239,9.500290687,9.884134962,8.476799024
ZYG11B,12.91458238,12.97998053,12.66803183,12.45342565,12.63714439,12.00323673
C1orf123,9.571809089,9.518536715,9.611874354,9.638557882,9.633420521,9.79117412
MAGOH,8.167823465,8.038160927,8.24513344,8.439130519,8.259119925,8.683913262
PARS2,7.648552891,7.714366522,8.082976928,7.818637375,7.877386266,8.009259191
USP24,12.95663381,13.02164301,12.96669257,12.68124366,12.78482764,12.63947425
PPAP2B,10.94509121,10.96433625,11.70978677,11.20035299,11.15709687,11.44133723
NOL9,10.62130135,10.76745358,10.62840375,10.62332766,10.61752764,10.81446155
PRKAA2,10.89592631,10.96941919,10.55620883,10.44303487,10.53494151,10.40050806
KLHL21,8.61521859,8.404386603,8.988999561,8.737222079,8.863812178,8.937552728
ZSWIM5,10.60064469,10.55105249,10.50502484,10.63271249,10.97280108,9.088161709
GMEB1,10.12568465,10.13506164,9.935682197,10.18410516,10.09323516,10.07730473
SLC45A1,7.573248842,7.41967348,7.300434975,7.268478859,7.781478636,6.626723775
SEPN1,9.740002695,9.601382206,10.31996445,9.975447549,9.670757268,10.0605055
AK4,8.79003528,8.699194797,8.976506824,8.817191292,8.501346258,8.704070777
JAK1,12.41403964,12.4546253,12.1374661,12.36067889,12.41043562,12.39608033
