"","P13555_101","P13555_102","P13555_103","P13555_104","P13555_105","P13555_111","P13555_112","P13555_113","P13555_114","P13555_115"
"ALG2",9.8855276105792,9.1488353761192,8.97534812979787,8.95334555468768,9.00151577530915,9.45386145641442,9.34252141322479,9.08632317361577,9.057565988613,8.8749029984373
"KDSR",9.30524770544671,8.7775158365585,8.61731404221296,8.8959109737536,8.5686910010541,9.10449951447655,8.72574825307578,8.69313914662991,8.62289667304578,8.57773979178786
"VPS4B",10.2848701340764,9.93833954910136,9.88646741579443,10.0692461167787,9.85516869637395,10.3918179961563,10.0965695564057,9.8330932396104,9.93478264945519,9.89916565233772
"ONECUT2",6.10477016249785,7.77943339045126,7.72777873602389,7.67838186552156,7.20924398489696,8.78853888273841,8.25294281070326,8.2702551525902,8.5812422516877,8.30478729779047
"C19orf25",6.37039620217095,6.88235280158104,7.50696218836688,7.49533265973523,7.96096178769354,6.7320910216773,7.9505651836409,7.75565636007181,8.29749484740251,8.47789483032802
"ZBTB45",5.80695477714281,5.90272148104603,6.2191196551079,6.38693357880373,6.40698104917051,5.98472764491908,6.5689882678331,6.79895938700194,6.91035870038199,6.82118039033866
"YLPM1",11.2171394072714,11.3357969006296,11.339558357589,11.1029981086604,11.2879397307054,11.3517296038802,11.2742731799719,11.2408339837242,11.2361812374927,11.1352765697996
"DCAF4",8.45994501152974,7.56911064982935,7.96996218633522,8.13662770529055,8.33233720941463,7.59379343894192,7.41055166316679,7.18921474448296,7.17237031317981,7.38492386277775
"FCF1",9.57633870930949,9.35120022833458,9.12406855136797,9.13182101815262,9.24992004241465,9.51761814235819,9.41510574454108,9.20931262365444,9.18421623778541,9.52409177633094
"PGF",5.51574818416699,5.12920837879625,5.53605160489031,5.42182782703181,5.05624547642231,7.07036267473511,7.0882459008473,6.71066858693797,7.22330519131973,6.82118039033866
"IFI27L2",5.71851033752957,6.11216145982948,6.13884531838861,5.90823354763442,5.96208277193854,5.70394443523448,6.13634288730799,6.24655033588521,6.39684109627343,6.74142198679227
"CCDC176",6.03707969983867,5.4464642668624,5.48736220210262,5.42182782703181,5.740484187965,5.5092318575118,5.83414850839588,5.82819653416867,5.62429246912915,5.31791371239967
"NEK9",10.8805064856679,10.9183699177067,10.7735071669082,10.742347092947,10.6352805674255,10.5949283207523,10.6611824279275,10.7648770920435,10.6332012213205,10.7695883815842
"ACYP1",8.00521694848948,8.30466427454677,7.83440613672663,7.76979448551745,7.78371940820356,7.6263867914273,7.77661344278001,7.49339221821865,7.69451977535594,7.64290753179912
"IFT43",7.95568908769649,8.02850988346804,8.11335175664166,8.03347190869826,8.24193825655187,7.91670247839843,8.00111654148124,8.11687616335916,8.06397201357762,8.23111546730803
"NPC2",10.0645621110725,9.46541424792547,9.53716364578324,9.62890561166412,9.4880721691021,8.78138221956065,9.26981650883507,9.18463648413173,9.05480518319886,9.35293668739471
"DNAL1",9.56816914645955,9.17013678535295,8.73565336490877,8.974305521225,8.7455218199042,9.16344624769393,8.99543050062341,8.86408261375618,8.81149563116445,8.88392327875908
"IRF2BPL",8.9417450821554,8.43827744350497,8.65785402736398,8.79738971326847,8.76292912644803,9.03102291591022,9.33897205316417,9.08874374867671,8.96941642269774,9.01831707328923
"ACOT2",7.25228911515344,7.00905555484659,7.34901422858642,7.37287110864037,7.23482689572075,7.36129379639862,7.43096078029632,7.60693524689579,7.56738657589161,7.81111386168405
"LTBP2",8.48915762408185,6.65125586560061,7.18354313267934,7.0231990748858,7.59099155629986,7.48234254933085,7.41738773355968,7.78601990960164,7.52770679307765,7.60672723563706
"AREL1",11.370551707092,11.0668482525537,11.0079573931059,11.1250000146724,11.0636325692784,11.1030349244401,10.9121050489137,10.9649982241706,10.8844668067007,10.8537314737094
"MLH3",10.5132756506785,10.0743725395903,9.7682644646037,10.1993990387451,10.0675926396152,10.4936716879036,10.2038144294128,10.0220859393111,9.95415296186446,10.0401317293292
"TTLL5",10.4715652327142,10.4927387746644,10.16897150667,10.2730454729158,10.3348650411301,10.6625799969066,10.4447918294391,10.3580186372488,10.2233838404626,10.3517193237627
"FLVCR2",6.13724854534463,6.24842743097155,5.92785761883082,5.90823354763442,5.78059575205656,6.7320910216773,6.92327123701633,7.02352980490678,7.22330519131973,6.99086143637088
"ABCD4",9.18569273642884,9.32295672879802,9.64844541766942,9.6244969865843,9.54192851001211,9.06381585148141,9.50968282135294,9.66174501313326,9.71305957164421,9.75277300305627
"DLST",10.5496724113308,10.2865478100541,10.3292060966955,10.330992540792,10.451961262049,10.4300047413929,10.282552569492,10.1618498576984,10.0486694093257,10.1941037092169
"PPP4R4",7.13701002233817,8.05175562987557,8.12628522821127,7.95795960820987,7.58112487535442,7.65034770390814,7.53506987487108,7.50076310001817,7.72983625453999,7.54683834448456
"TGFB3",6.03707969983867,6.37131188812099,6.11087913470111,6.00231385349982,6.1766218662304,6.5156564561394,6.43565590177877,6.83509853905331,6.85920402407732,6.89650055320973
"ZC2HC1C",5.51574818416699,5.4464642668624,5.48736220210262,5.42182782703181,5.46095749497023,5.37064586387164,5.41670440552184,5.23682327573769,5.42767490549153,5.21700324787642
"SLIRP",9.83876358585104,9.71577300985668,9.39809728808048,9.49039950571471,9.60593364157675,9.77673053163377,9.82963872549683,9.73768739384474,9.55999794293382,9.75768226426728
"RBM25",12.1631250284698,12.1628681745186,12.0100391480132,12.0830239007818,11.9974192774601,12.2871270480409,11.8970807729234,11.9644017391939,11.8978961114165,11.7017364714754
"ALDH6A1",9.23126594919782,10.4345764035353,10.1279682076914,10.1092248985245,9.76963744175416,8.69259994705731,8.82561402105801,8.97295339992871,8.87237469539757,9.18320934059335
"GPR68",5.09251399002393,5.12920837879625,4.83458388574106,4.93813031504109,4.33057497578978,5.07380022162383,5.48342924966078,5.18650276281477,5.33592650206507,5.31791371239967
"ESRRB",4.87244003929037,4.33057497578978,4.94631707027763,4.82785029109907,5.21482885983712,5.14299338706209,5.0816777949282,5.23682327573769,4.97401271282275,4.87867597674217
"EIF2B2",9.90727395350163,9.58516909148809,9.50794623726038,9.35322488747375,9.58409832400738,9.54952069087504,9.50335591586225,9.5165838689116,9.45509655030135,9.56761427572421
"NRDE2",9.21041130614186,9.3158084340519,9.33015511346874,9.45109937210598,9.66721592415189,9.29728981634155,9.29934048170691,9.21153507213792,9.17915581225723,9.36800264600941
"COQ6",8.77171744097393,8.36147207823384,8.23770087062574,8.25016986604497,8.476659943527,8.03625628157891,8.27174330888297,7.89024679152922,8.14439124735314,8.09747821010211
"ZNF410",7.35875335761213,7.66310123893932,7.38205842579295,7.49533265973523,7.0879003707107,7.48234254933085,7.25869835031043,7.50809558306172,7.08677095773879,6.87185476864884
"RHOQ",10.4134993734234,9.94607193292476,9.78865050055847,9.88622206713256,9.83271491578471,10.2489426979439,10.0754085432924,9.97449668861195,9.77470575884481,9.71793177444913
"GPR75",7.34588047981443,7.40615166485383,7.55590028872333,7.20299548377062,7.36771253163985,7.46438542560181,7.21209463299002,7.29529393272806,7.17237031317981,6.97941598346305
"SUPT7L",10.7756790412018,10.8140978600935,10.6136495897201,10.8329788351625,10.6771150440863,10.6060894084953,10.5304681458012,10.4946563501471,10.3978135686793,10.3816996478411
"KLHL29",7.40909345189476,6.74262756119776,6.92178271356656,6.96720739708095,7.42417994847934,7.71988752826092,8.29765570169465,8.01830433201916,8.05289869761451,8.07657181364868
"DNMT3A",10.4074095351956,10.4520555826629,10.473402584637,10.6757622664554,10.787332063347,9.9947351424104,10.1930489857994,10.4726093678608,10.5660450115977,10.6258014493551
"TMEM214",9.29867700519872,9.01099741218222,9.09487378117458,8.98467204615709,9.14108198616496,9.2872304485328,9.25482432301847,9.21596970092034,9.19428402221085,9.1660675314156
"ATAD2B",11.2430135667502,11.6205452836136,11.1981948569078,11.2396343284202,11.1262126014737,11.0958556057234,10.7790664149025,10.865588777976,10.8282599195188,10.7800772239579
"FKBP1B",6.92638557073076,6.74262756119776,6.45483465545388,6.55257069821452,6.30973495289336,6.23376267976232,6.23876464487672,6.38742675710905,6.17547308000485,6.32667830679264
"ATL2",11.2901043317594,11.1211168570214,10.7466764320186,10.7695410318971,10.7947407740888,11.1729287240728,11.0273071905883,11.0629224971717,10.9242859179994,10.9288912272435
"YPEL5",10.8750009514192,9.7247925449731,9.80875219025268,9.97025356555753,9.86526045962445,10.2267618713842,10.0997170889857,10.077924368262,9.73217722608144,9.91389899851025
"FAM98A",9.96647421987497,9.76557042003525,9.58923677893111,9.57280380410936,9.64629648359017,9.87398404695915,9.5501439419452,9.53621409142354,9.37992734202571,9.3572573555202
"YIPF4",10.7300544122942,10.657179332552,10.3662904022275,10.5536065321778,10.2740622183136,10.2241297869012,10.0332291965371,9.96399725220693,9.95563226009432,9.99373337204381
"AFTPH",10.381236916162,10.4323765341396,9.82463408596694,10.1542526821365,9.83682352570206,9.80695368170204,9.54553293283372,9.59864999832975,9.48204674323075,9.51251846727857
"LGALSL",9.1963384324072,9.23978683599893,9.15268274905505,9.24820950761382,9.03411964594031,9.62731354322831,9.68622313158583,9.56777025072208,9.52653655672262,9.39766978394603
"CNRIP1",8.69864169971105,8.73164446710808,8.58497167661986,8.58653198176832,8.31470853188013,8.08956745179369,7.86376476527204,7.93422500130832,7.98458961585447,7.80475516355185
"BCL11A",7.8511426786793,7.9189394536245,7.88866791103941,7.58982260164639,7.58112487535442,6.77742003168501,6.9329761748198,7.36178219994712,6.94750349166093,6.58160019554058
"CRIPT",9.11637723906795,8.99317427065623,8.63997746235565,8.66605441796167,8.58347136570382,8.90504647728091,8.53073903085451,8.54921445864373,8.39699525500661,8.64300525022584
"EPCAM",5.51574818416699,5.30273629775222,5.43606756498454,5.18366794311665,5.46095749497023,5.46527507546813,5.45065977961146,5.65667208095948,5.28618514811633,5.40815711196975
"SLC17A5",9.21041130614186,8.56048779500361,8.31872710766852,8.7249965304646,8.37831258176847,8.94401155253782,8.98637830728608,8.7706293390641,8.68140523129286,8.62875615388387
"OGFRL1",10.2307138416059,9.97961014083641,9.88267958153319,10.2082611222427,9.72156033244908,11.4636052023455,11.2261329886157,10.8102639602742,10.613661713788,10.3332081398456
"FAM178A",11.9487574406848,11.535493125572,11.3498796248547,11.5219753194058,11.4787342660518,11.8918801746022,11.6353845087115,11.456003697304,11.2710446881347,11.2724531164439
"IDE",12.1074066765882,11.3018618100368,11.1359383223819,11.3670803327132,11.2781572384035,11.9555298699765,11.493471323563,11.3385283839163,11.1740192071984,11.270165610282
"IFIT3",8.04521454949795,5.71610584709055,5.53605160489031,6.17075086630516,6.47537840572185,7.47339265174441,7.04436962613051,6.68433835931874,6.34020105418599,6.12313718191832
"IFIT2",7.23839122958371,5.19142623983643,5.53605160489031,5.73182462997471,6.05874416215016,6.2561030638696,6.2711153908578,6.18937722109881,5.78918560718208,5.98252746448618
"GPAM",10.2098690787967,10.4725406368435,9.94938280260362,10.0981421317893,9.96622793193056,10.2948168900108,9.96812612528617,9.96399725220693,10.0192627624309,10.0034088227048
"CUTC",9.54059775404367,8.75299803349563,8.68861217383792,8.79738971326847,9.17070246412234,8.66951944629336,8.56767110293708,8.70582199481613,8.53834224342512,8.31818819220084
"PPP1R3C",5.39629005145591,6.57001222522666,6.08225525286206,6.14424933362497,6.28421723914854,5.83743871849943,6.17143428683738,6.20872801580752,6.46868343160411,6.43472998019246
"PYROXD2",5.67141765491266,5.57095247306812,5.19500120178299,4.6830675436575,5.8192978987593,6.34170441745321,6.79037422812053,6.51436273211498,6.64803592158964,6.78189043146906
"CNNM1",4.87244003929037,4.89885131332825,4.94631707027763,4.93813031504109,4.69626751308561,5.31931524049836,5.34474360463503,5.5245073090599,5.90530937184597,6.64195906418441
"MXI1",8.93751895552327,9.62039735221417,9.58691020673972,9.5819281962019,9.22190133427779,8.73767696628563,8.65604474165905,8.89485321332234,8.99268698644079,9.29104518863973
"SMNDC1",9.38804534865018,9.05461234555256,9.06841601967696,9.08442420969099,9.2437406230016,9.47616674191076,9.03108008199998,9.13163187650951,8.91259106731975,8.8320432764834
"C10orf88",8.92476553068852,8.60032532029991,8.30742909571046,8.03347190869826,8.0911728920761,8.50101118373135,8.42397903096696,8.13109178647815,8.23037361108818,8.25918892948402
"HELLS",11.7314107996561,12.4595014012025,12.2323512437392,12.1531420586319,12.0390060503672,12.647999513178,12.266549428125,12.2936860869263,12.3444700203981,12.182626583191
"TCTN3",10.5273833197576,10.1105995752465,9.92011731554526,9.99094581454701,10.1408593235717,10.3453444742779,10.3226124215068,10.2048381223901,10.1150384528843,10.3010712163025
"FAM45A",10.222065116044,9.88623833933474,9.83054496558864,9.74716966276234,9.72599786271576,10.0222701538345,9.92500417114428,9.99526889293581,9.90752510537121,9.91975042766733
"AVPI1",4.99231295536008,5.12920837879625,5.38177587849186,5.31107647003259,5.3465563428365,5.31931524049836,5.02705800807725,4.76322007626377,5.42767490549153,5.40815711196975
"WDR11",11.2574721717817,11.0418171414183,10.9034543503644,10.880870414527,10.8728199526385,11.2093089243192,10.9728594858106,10.8291833454094,10.9068090499805,10.7434399812941
"C10orf76",9.35676096247517,9.12448824781403,9.08830481472476,9.01869721229153,9.0269379406747,8.99127842111496,8.87796354106303,8.92226618294525,8.89725608780036,8.86582575465908
"KCNIP2",5.92773014022402,6.31135725618841,6.29453388529419,6.11716255862243,5.85670431324497,5.70394443523448,5.76287656171416,5.92940526828077,6.03571733952255,5.93169550429969
"CCDC147",6.28794689617065,5.35327320950333,5.26202914346775,5.18366794311665,5.78059575205656,6.56883364587165,6.59410319325129,6.4364952404139,6.30099458260255,6.18776847488738
"GOT1",10.571622257198,9.89585243687251,9.67278085164225,9.89173465173963,10.0250202639445,10.1525690430026,10.0754085432924,9.94410228087177,9.7646127839426,9.9741854460781
"SFRP5",4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978
"GNA13",11.876214617676,11.2491012887456,11.1062100290259,11.3126598773056,11.0236579522912,11.8793916142161,11.500234003114,11.3446097181675,11.0923491221702,11.0578219477089
"KANSL1",11.492046065131,11.6258485515454,11.5197888771835,11.3788999358534,11.356051761255,10.943412584888,10.7810280004983,10.9936614707617,10.8570328540866,10.8787219508782
"CRHR1",4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.90106527050054,4.63707218795713,4.97401271282275,4.87867597674217
"DUSP1",7.50466104930316,8.35215927600803,8.70159516782608,8.36068433070146,7.71335751951046,8.20135777729559,8.04118306160174,7.99774513551613,8.01345058869111,8.6143641743122
"PANK3",13.8752788270573,13.3725443121036,13.2671932258753,13.4839362547679,13.3217699777428,13.9602591653176,13.6967660667438,13.5137162819921,13.2735557705603,13.1395853058837
"MSX2",8.25739718703253,6.69772145694406,6.47619052160909,7.06374534140159,7.32084005625254,6.87762349552429,6.82221825277215,7.36178219994712,6.56952412820742,6.38184061041131
"TEK",5.18005872775988,4.98537938635244,4.83458388574106,4.6830675436575,4.69626751308561,7.18533265742018,6.85333065506603,6.88183315247296,7.05325332658203,6.94449464691407
"RCL1",8.80458760694479,8.92586522314966,8.8371609412941,8.78557469587406,8.8792101843131,8.68494759751627,8.53385328530783,8.42037079935039,8.32991041582916,8.39184451349719
"CAAP1",9.42772478228868,9.19372994815285,8.98245240512048,9.27096353125919,8.92243633611795,9.2121188044942,9.12890989084854,8.95713909494716,8.97526946008756,8.9017957878188
"MOB3B",8.27765117362861,9.63195125937593,9.38208111995367,9.00178524452772,8.63166780409404,9.64513886805542,9.39815266740226,9.15029050648342,9.20925487438706,9.52792897551581
"CD274",5.51574818416699,4.33057497578978,4.68786443689673,5.03043248014873,4.33057497578978,5.86844822964537,5.0816777949282,4.76322007626377,4.78742327032165,4.77898666127035
"GRIA2",6.16888778486691,7.69309224506983,7.65793779383965,7.87074133980686,7.07373672208623,6.21101580123605,5.87926189536026,6.24655033588521,5.84874019607506,5.60166445785485
"NUP43",11.1218108151422,10.9517728435989,10.6957920228706,10.8443913405191,10.7766817361189,11.4647202881095,11.1293734661074,11.0788185525231,10.9333209079121,11.1270837318963
"MTHFD1L",10.6766236963382,10.1646144995455,10.1311640415332,10.021437722819,10.277088453518,10.9844214751757,10.8530363698626,10.5163713525455,10.4606196484337,10.3408591924069
"LRP11",8.86370630100373,9.53681670662776,9.14320776226518,9.45855029089863,9.16417262128207,9.23585146676933,9.26233993215247,9.19590538317355,9.15100087096314,9.19532968391531
"CCDC170",5.80695477714281,5.40106271235254,5.19500120178299,5.03043248014873,5.13982799342797,5.37064586387164,5.34474360463503,5.23682327573769,5.11545440641325,5.10118319938698
"PCMT1",10.6472106067266,10.144595294509,9.93299413647143,9.94042158052346,9.80990578584674,10.3010744237247,9.9612204183279,9.90621393793199,9.79302794052723,9.90655114969191
"PLEKHG1",11.8165829768729,11.397984621563,11.6739701909547,11.7529608301822,11.8359993109741,11.2330624503625,11.3257937591341,11.3461260543011,11.1948302489638,11.0990036791759
"CYSTM1",6.83589134080885,6.20465035842247,6.57803069324282,6.73402249907324,6.82465102236564,6.68517824397142,6.87368303656225,6.48377191165179,6.43326068661224,6.89650055320973
"WDR55",9.29538037560283,8.85524964929794,8.96462547554845,9.03208505860097,9.11761479006732,9.08430148159286,9.17742777467184,9.01429393657425,9.20178891268076,9.21689237400291
"ARAP3",9.33123468915862,8.72084744048473,9.37400573920378,9.42851251600882,9.2281750145499,9.4805866468604,10.1143153943565,9.84028748654913,9.71480805852504,9.72296096359194
"PCDHB8",5.18005872775988,4.89885131332825,4.94631707027763,5.36817684000305,5.05624547642231,5.14299338706209,5.0816777949282,5.3289810727404,5.38297216240648,5.49026644739932
"PCDHB10",7.01125390374775,6.88235280158104,7.05198494193181,6.69965443025384,6.98555326278531,5.89863415618155,6.17143428683738,6.24655033588521,6.21872971601641,6.36371628162201
"PCDHB14",7.57230498179401,6.97226087399179,6.89108632237393,7.26194921494079,7.1157992830564,7.04617467159375,6.44961960072376,6.74921893999286,6.64803592158964,6.82118039033866
"PCDHB12",6.16888778486691,6.53606252233944,6.55828462310605,6.27143348175492,6.51905692605387,5.95673074959008,5.57556527319893,5.74581767571423,5.78918560718208,5.49026644739932
"TNN",7.50466104930316,7.76540347558649,8.49829449251608,8.46327688848968,8.87521531001839,7.7497308946812,8.84076660642004,8.62798785570182,8.85977060344961,8.91358853276239
"MRPS14",9.99315486442644,9.9085722891045,9.7455016451655,9.722631678305,9.71264406599413,9.77313283544906,9.76501175804044,9.6778997741742,9.69722698006289,9.83403791066462
"CENPL",9.30196610367983,9.34886764763007,9.14320776226518,9.09402929855178,9.19011609231679,9.45610759321393,9.41510574454108,9.2070867382974,9.27949695781518,9.35077148197746
"GORAB",9.33445033034115,8.91958705462803,8.81344512220421,8.79738971326847,8.78012801929497,8.68494759751627,8.51506550327392,8.23999425084037,8.35712264268831,8.53634282034258
"ACAT2",13.7541150346075,12.7988716647114,12.8504828006352,13.2817765264585,13.3684381245877,13.5594738695942,13.511712697806,13.1151894292507,12.7915018228516,13.0400605811981
"TCP1",13.0577525701744,12.4899592047583,12.2007688705203,12.3043727233505,12.3963355996547,13.2299517267325,12.8456415032733,12.7436578694364,12.6267797481179,12.6919677140688
"SNX19",11.6906270299136,11.3186314498957,11.3621684487705,11.3604717967587,11.3190988181444,11.3780091878624,11.331158431617,11.3082498133704,11.0936929179399,11.1651302312905
"KCNJ5",4.99231295536008,4.89885131332825,4.68786443689673,5.2498722258155,5.05624547642231,5.14299338706209,5.71265260457308,5.18650276281477,5.11545440641325,5.03540298630699
"MSANTD2",9.72335850287204,9.8942545338569,9.67716165612075,9.33444666405002,9.39914948986551,9.98076786639697,9.55167767112426,9.61384517186459,9.77805443704858,9.42262121838634
"TP53AIP1",5.09251399002393,4.66007803306173,5.12159602613066,5.47252502713915,5.28329276382037,4.80372377585262,4.82542984557953,5.23682327573769,5.11545440641325,4.96222340504125
"PDZD11",9.82283221859684,9.25481737745801,9.14320776226518,9.01195626888446,9.1965295425945,9.38479490675389,9.28465417534084,9.11984616794825,8.97234591916535,9.24980518793124
"SLC10A7",9.14597063898904,8.82533084303119,8.25545416240323,8.67462431155129,8.41736485553153,9.04900257738999,8.76600216564234,8.99635348955792,8.97234591916535,9.02648353557448
"NUDCD1",10.4598433865874,10.3520239290645,9.99219629053255,10.1860029389119,10.0159905433074,10.7113144031051,10.5116889880767,10.2433297660338,10.2392593133088,10.2555352926805
"ENY2",10.3827897018586,10.5837579738636,10.5766263333132,10.6629280023282,10.5639806879872,10.6181674327537,10.6091320530428,10.7250259425531,10.656122563009,10.7092292596197
"MASTL",10.7518460778273,10.7988108425063,10.6497461601853,10.5777402341043,10.7321740631015,11.27879345513,11.1877116325207,11.1195831297188,10.9600911957218,11.0058377426079
"KIAA1217",8.22298979913905,8.31907897660371,8.59428697574082,8.5023421076121,8.70556645280619,8.60609322695134,8.59475928577269,8.68034327523425,9.04092111605201,8.82893239746579
"SEPT7P9",4.87244003929037,5.30273629775222,5.12159602613066,5.42182782703181,5.05624547642231,4.80372377585262,4.90106527050054,4.76322007626377,4.97401271282275,4.77898666127035
"PLXDC2",10.5061697238439,10.4906259276284,10.8646290918859,11.21640034831,10.6998425644836,10.0581840261889,9.83468583104473,10.2723367495028,10.3468749560933,10.1844160004938
"EPC1",10.9152528468136,10.7071652044862,10.4325439486213,10.7824537722143,10.8475995986433,10.747501497661,10.543623632652,10.3916984359348,10.2060894068874,10.4630740078051
"IQSEC3",4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,4.33057497578978,5.14299338706209,4.96738397260889,5.18650276281477,4.88894669250284,4.64828538157732
"CCDC77",9.21390813020006,9.85042762663973,9.29636790655138,9.08442420969099,9.16417262128207,9.57040320216414,9.5393618725387,9.42573603689788,9.4861485333691,9.64030847882825
"TAF12",9.09377580312756,8.80503321778304,8.43226631617526,8.35535664163524,8.47136971293297,8.52694185817377,8.56158141353323,8.2745263465125,8.50226201557336,8.55907094863892
"ENOX1",8.45403036155854,8.27539180632694,8.48833217420039,8.54972291579857,8.45538085554526,7.59379343894192,7.7005904891218,7.8677370076147,7.71581515313156,7.95576378846387
"MTRF1",8.55140416461157,8.42945233577855,8.11983313807111,8.18553878283022,8.22315211317271,8.48786784757245,8.32670645056658,8.0635063262549,8.20561720414793,8.24989220762844
"SPG20OS",5.67141765491266,5.48976449071838,5.58244832179265,5.36817684000305,5.65548539900937,5.7388773683887,5.60447517263049,5.59274036893436,5.58796606248511,5.52881151629242
"SOHLH2",5.25855841642077,5.64605798256112,5.32398437444783,5.31107647003259,5.28329276382037,5.20622469736463,5.45065977961146,5.23682327573769,5.65938221432083,5.73351503502551
"DNAJC15",8.27765117362861,6.26975501252047,6.34241842613933,6.95284482279224,6.9702896733483,8.53973346230805,8.68433347673796,8.68675546518894,8.50631605270172,8.74559095072571
"PROSER1",10.1046393120388,10.3297394426461,10.2968456386904,10.1465889154255,10.1882497772827,10.3282894717661,10.1491649387205,10.2137272423173,10.1923538860115,10.0212070278115
"UFM1",11.3203952285701,10.684238765003,10.3997976347902,10.7645436474769,10.5199559956131,11.1208284303325,10.795332019863,10.5821970167126,10.445962144552,10.4398528110134
"WBP4",9.44864629092479,9.23726641667941,9.1111661728952,9.22217382113458,9.15102337371259,9.39419740763295,9.43685055146531,9.17327865618245,9.13017293889718,9.33552319131598
"ELF1",9.69862673257792,8.49011648674079,8.52777275995201,8.72911553458018,8.59810102166683,8.85821083911377,8.52449016068741,8.82394249366353,8.38382733999936,8.55153484960201
"SMAD9",6.37039620217095,7.12505136927695,7.13241077446015,6.60965461386771,6.7724144036098,6.40232910113891,6.31813601007455,6.40399123790365,6.53676476368814,6.78189043146906
"HSPH1",12.7329637623209,12.2384596271326,11.6249518021565,11.9476131243982,11.9384454445808,12.7165325385491,12.359829436128,12.0629732768548,12.0096007756093,12.0137989731159
"KBTBD7",9.0861624006753,9.38346572755928,8.92461049091048,9.18071396299329,8.78865086499635,8.68494759751627,8.70656989489328,9.15260591627838,9.09835463926555,9.25212755681584
"ALG5",9.26873201113033,8.8683495631137,8.72297600363421,8.75762248170966,8.87521531001839,9.1102186827586,8.94024238593068,8.82974589527754,8.84385844741876,8.73565594175206
"EXOSC8",10.6211371506913,10.7279404227765,10.3797868670392,10.4124904720345,10.6293730513242,10.7747327282791,10.7257484034178,10.4455115856684,10.4740980694022,10.3763915292361
"ETF1",12.4069163690548,11.9829589019274,11.9570137403904,12.0164864217703,11.9527070605241,12.4855625682301,12.3219362615311,12.1789717968729,11.950386144671,12.0835228038222
"TGFBI",10.9491818345032,7.47707972826335,6.98118099690571,7.29616016583208,8.81392019647539,9.29478155589608,8.5797734777232,10.1698656588949,9.18421623778541,8.12318778130814
"FAM53C",10.826765238268,11.011931615067,11.0406080918574,10.94500121333,10.8587509218189,10.9719270811377,10.965403660347,11.187133692556,11.0242161652523,11.3191182401734
"SIL1",8.25739718703253,8.02263874300041,8.46819741501276,8.3392535857607,8.43921161699248,7.34170715407254,7.893290697158,8.01319226968139,8.19559332955368,8.38761509179773
"PAIP2",10.8550051889057,10.7971022401242,10.562493851949,10.6314320339314,10.5577731310362,10.4322869089622,10.5673084098874,10.5839118905781,10.4678929094176,10.8016210206292
"KDM3B",12.2868515139955,12.4072643309042,12.2467827254932,12.2262018794526,12.1363472753177,12.323537013964,12.1655678727375,12.3173268321943,12.2626119786053,12.369715591739
"EGR1",8.17338431808745,7.05663112437719,7.52674187641592,8.54505465555001,6.1766218662304,7.46438542560181,8.10974636152853,7.79798567906928,7.38375697668203,9.19774155256085
"SERP1",11.5338697166604,11.1760492108333,10.9053217932952,11.0595940743102,10.8506494288227,11.4890365958625,11.2936379327848,11.061692436909,11.0072028374548,11.0236011585849
"PLS1",6.94378526815021,7.56911064982935,7.03811276365836,7.28484946789054,6.79005196955675,7.47339265174441,7.50335555010523,7.29529393272806,7.15146136193561,7.31453690762767
"ZFP30",9.84553777366285,9.91646557143984,9.70745994621937,9.85457947821399,9.43754675815518,10.2346294186353,9.93208514462513,9.76365191422429,9.92424365432917,9.85709262113222
"NR2C1",10.449508026073,10.557756809053,10.4169184890087,10.5076863119064,10.2496209338389,10.4683187964278,10.2972488783402,10.5082664953787,10.4247609927934,10.3441258284383
"UTP20",11.9885565503783,11.8217414538723,11.6859688852236,11.7295609226063,11.7943720452442,12.5125004752164,12.0366039163559,11.8325118375401,11.7165973820563,11.6957833911172
"TMPO",13.4069266787756,13.9127939056039,13.4886938707861,13.6511009414353,13.5326603396614,13.6350861581867,13.3393052747653,13.4814253011305,13.4101902615388,13.4702893950295
"ARL1",10.9066444124401,10.3955856410979,10.306771576419,10.4188664971975,10.2861292372854,10.7970391553159,10.6361147030908,10.4982982997358,10.3945457754061,10.5429463698628
"GLT8D2",4.87244003929037,4.79556092770347,4.68786443689673,4.82785029109907,4.69626751308561,5.80554989584228,5.30643324562734,6.31894090012669,5.42767490549153,5.56590034679515
"MTERFD3",8.85027778153417,8.87160597102234,8.75238430858553,8.67034575922019,8.54874394470948,8.50101118373135,8.49921876932181,8.55273084504091,8.5619011404966,8.29578314090873
"SOCS2",8.15888918052816,9.8942545338569,9.77236480657598,8.98467204615709,8.91077569469252,8.36860790609249,7.66671721574269,7.55130647080841,8.00772496630328,8.14844257400344
"NFYB",10.2580462269492,10.5797881797406,10.2637422408515,10.237414088737,10.1930644973402,10.3060609721959,10.1910829672088,10.2203583025233,10.2764254349724,10.3155660598943
"CCDC53",8.45403036155854,8.46874425547899,8.00543349954694,8.04678171915548,8.0911728920761,8.03020790992986,8.12224316673372,7.71202435570718,8.01915330257535,8.16832972432577
"APAF1",11.1639557025643,10.5847487173582,10.1627387095659,10.3736307075385,10.254235343657,10.9175843004688,10.8672627018254,10.8021842892285,10.5929037885984,10.5152016406392
