"","CD28_146","CD28_147","CD28_148","AD28_144","AD28_145","AD28_149"
"FEM1B",13.1258952125715,13.2104838478085,12.8754453988857,12.7575603485532,12.9784108214699,12.5597069875678
"COMMD8",8.20247713049971,8.19037993219958,8.17892563093277,8.50870831321032,8.13281362629598,8.73121147110825
"ATP5I",9.54419203763214,9.34024784217046,9.6915891753465,9.93101216668692,9.82951895975916,9.80243877955338
"UQCRFS1",10.1898695213908,10.2422726190012,9.71142034933279,10.8837848900017,10.8827705854967,10.7300621778157
"MFSD7",4.69369021713362,4.35914531646363,4.35914531646363,4.74775892618177,4.86307003046385,4.35914531646363
"COL4A3",5.89378042044625,5.71739306116747,5.01308916994417,5.21800252645034,4.77129005736531,5.87884496544915
"MAP2K1",10.0398953101281,9.85079916774249,9.32715816639812,9.92879543719111,10.0805396607822,9.90859874293508
"KLK7",4.35914531646363,4.35914531646363,4.35914531646363,4.35914531646363,4.35914531646363,4.35914531646363
"PMCHL2",4.69369021713362,4.35914531646363,4.35914531646363,4.35914531646363,4.35914531646363,4.35914531646363
"HNRNPH1",13.1517819761297,13.0459272292191,12.8999416715639,13.2979015051805,13.2320806940842,13.1897088809189
"IRS1",10.6709979452021,10.5251302749864,10.5249263334219,11.4479504013315,10.5371439520181,12.1346638289086
"MECP2",11.6662433853035,11.7073974985626,11.8009723233511,11.2950603369231,11.5545672580602,10.8896879256627
"VCX3A",4.69369021713362,4.35914531646363,4.35914531646363,4.74775892618177,4.35914531646363,4.35914531646363
"UPF3A",10.3319218049077,10.3640813488853,9.96990891240545,10.2594016480481,10.2166327074428,10.2967387882147
"ZBBX",7.86559826471556,8.04206162871552,8.22121494470081,9.67472545677965,8.23778429611037,10.8713215172571
"ACTBL2",4.35914531646363,4.35914531646363,4.35914531646363,4.35914531646363,4.35914531646363,4.35914531646363
"ROR2",5.57720259086192,5.18152304642807,5.90037963104812,6.16772862710164,5.65517175370181,6.00553545334367
"BRD7P3",4.35914531646363,4.35914531646363,4.35914531646363,4.35914531646363,4.35914531646363,4.35914531646363
"AR",7.90646767864916,8.27066283295105,8.81064427451254,9.91542298872095,8.91030721908659,10.9157313364444
"DHRSX",8.80747035836495,8.90866743694993,9.0241432400552,9.50054876289602,8.97227242228324,9.87947705742908
"C8orf46",6.8307661043426,6.76306457708489,8.59230491366169,6.44540014263895,6.51149420505093,5.76616908030953
"HSPBAP1",7.85867092715773,8.04206162871552,8.09039360645348,8.10574764511999,8.08856467273029,8.23696143410195
"ASMTL",8.73408856629169,8.52650711244353,8.87808787476057,8.76679529528143,8.70071214106174,8.85326041160084
"SLC25A6",11.0402855935844,10.5318233517369,11.4140856372416,11.8187547560547,11.8045765240253,11.32333640548
"CHST14",6.6932890943866,6.78976057486278,7.45868784601352,8.04942173100286,7.11202972733401,8.62620928496544
"PARM1",8.89758518452426,8.84240873598156,8.63455328020408,10.6264755527452,8.86659148689256,12.2613600584045
"CSNK1G1",10.3244559454585,10.3790064112812,10.1109346257051,10.4210793604281,10.2459866269982,10.5291463879562
"FAM110B",10.2697885508991,10.2293884424568,10.2427958943014,9.93874398322185,10.3239954789106,9.45097381981762
"ARMC4",6.80140720103501,6.73582722114944,6.61821298860618,8.7593163967551,7.16494983041948,9.85125557881353
"AFAP1L2",8.08897346483063,7.84589395702011,8.09798469383259,8.03705685777809,8.43770095912837,7.8769480634388
"ZNF354A",9.74029611845828,9.77219983296137,9.4053612251252,9.59167005167912,9.58204621377546,9.24251329594632
